,forecast_date,target,target_end_date,location,type,quantile,value
5881,2020-07-20,1 wk ahead inc case,2020-07-25,44,point,,252.705813369324
5882,2020-07-20,1 wk ahead inc death,2020-07-25,44,point,,22.0923140867225
5935,2020-07-20,2 wk ahead cum death,2020-08-01,44,point,,1028.7042283422
5936,2020-07-20,2 wk ahead inc case,2020-08-01,44,point,,193.59772687384998
5937,2020-07-20,2 wk ahead inc death,2020-08-01,44,point,,16.6119142554775
5990,2020-07-20,3 wk ahead cum death,2020-08-08,44,point,,1043.70031858127
5991,2020-07-20,3 wk ahead inc case,2020-08-08,44,point,,136.631995997621
5992,2020-07-20,3 wk ahead inc death,2020-08-08,44,point,,14.9960902390721
6045,2020-07-20,4 wk ahead cum death,2020-08-15,44,point,,1056.6177322752199
6046,2020-07-20,4 wk ahead inc case,2020-08-15,44,point,,98.3881711448339
6047,2020-07-20,4 wk ahead inc death,2020-08-15,44,point,,12.917413693944098
6100,2020-07-20,1 wk ahead cum death,2020-07-25,46,point,,124.178055463919
6101,2020-07-20,1 wk ahead inc case,2020-07-25,46,point,,282.679427845764
6102,2020-07-20,1 wk ahead inc death,2020-07-25,46,point,,6.17805546391867
6155,2020-07-20,2 wk ahead cum death,2020-08-01,46,point,,132.47178571638798
6156,2020-07-20,2 wk ahead inc case,2020-08-01,46,point,,328.926368509645
6157,2020-07-20,2 wk ahead inc death,2020-08-01,46,point,,8.2937302524694
6210,2020-07-20,3 wk ahead cum death,2020-08-08,46,point,,141.051173010554
6211,2020-07-20,3 wk ahead inc case,2020-08-08,46,point,,320.062936674423
6212,2020-07-20,3 wk ahead inc death,2020-08-08,46,point,,8.579387294165631
6265,2020-07-20,4 wk ahead cum death,2020-08-15,46,point,,149.974237321276
6266,2020-07-20,4 wk ahead inc case,2020-08-15,46,point,,303.549323527728
6267,2020-07-20,4 wk ahead inc death,2020-08-15,46,point,,8.92306431072205
6320,2020-07-20,1 wk ahead cum death,2020-07-25,47,point,,916.742162686968
6321,2020-07-20,1 wk ahead inc case,2020-07-25,47,point,,14770.813506408402
6322,2020-07-20,1 wk ahead inc death,2020-07-25,47,point,,73.7421626869684
6375,2020-07-20,2 wk ahead cum death,2020-08-01,47,point,,1014.25996096846
6376,2020-07-20,2 wk ahead inc case,2020-08-01,47,point,,21789.441405076002
6377,2020-07-20,2 wk ahead inc death,2020-08-01,47,point,,97.5177982814924
6430,2020-07-20,3 wk ahead cum death,2020-08-08,47,point,,1118.04786391375
6431,2020-07-20,3 wk ahead inc case,2020-08-08,47,point,,27143.216804889504
6432,2020-07-20,3 wk ahead inc death,2020-08-08,47,point,,103.78790294529199
6485,2020-07-20,4 wk ahead cum death,2020-08-15,47,point,,1230.66069880719
6486,2020-07-20,4 wk ahead inc case,2020-08-15,47,point,,34138.5843668076
6487,2020-07-20,4 wk ahead inc death,2020-08-15,47,point,,112.61283489343501
6540,2020-07-20,1 wk ahead cum death,2020-07-25,48,point,,4784.159735419171
6541,2020-07-20,1 wk ahead inc case,2020-07-25,48,point,,83012.878762964
6542,2020-07-20,1 wk ahead inc death,2020-07-25,48,point,,772.1597354191659
6595,2020-07-20,2 wk ahead cum death,2020-08-01,48,point,,6000.553514668361
6596,2020-07-20,2 wk ahead inc case,2020-08-01,48,point,,119849.921596574
6597,2020-07-20,2 wk ahead inc death,2020-08-01,48,point,,1216.3937792492
6650,2020-07-20,3 wk ahead cum death,2020-08-08,48,point,,7646.79435719504
6651,2020-07-20,3 wk ahead inc case,2020-08-08,48,point,,153916.289018675
6652,2020-07-20,3 wk ahead inc death,2020-08-08,48,point,,1646.24084252668
6705,2020-07-20,4 wk ahead cum death,2020-08-15,48,point,,9915.9855228043
6706,2020-07-20,4 wk ahead inc case,2020-08-15,48,point,,200185.306211263
6707,2020-07-20,4 wk ahead inc death,2020-08-15,48,point,,2269.19116560926
6760,2020-07-20,1 wk ahead cum death,2020-07-25,49,point,,258.232303451155
6761,2020-07-20,1 wk ahead inc case,2020-07-25,49,point,,4938.50788752466
6762,2020-07-20,1 wk ahead inc death,2020-07-25,49,point,,15.2323034511555
6815,2020-07-20,2 wk ahead cum death,2020-08-01,49,point,,281.208989074889
6816,2020-07-20,2 wk ahead inc case,2020-08-01,49,point,,6509.60787403266
6817,2020-07-20,2 wk ahead inc death,2020-08-01,49,point,,22.9766856237331
6870,2020-07-20,3 wk ahead cum death,2020-08-08,49,point,,306.000832979066
6871,2020-07-20,3 wk ahead inc case,2020-08-08,49,point,,7581.430746229059
6872,2020-07-20,3 wk ahead inc death,2020-08-08,49,point,,24.791843904176996
6925,2020-07-20,4 wk ahead cum death,2020-08-15,49,point,,332.305213488253
6926,2020-07-20,4 wk ahead inc case,2020-08-15,49,point,,8804.84828657288
6927,2020-07-20,4 wk ahead inc death,2020-08-15,49,point,,26.3043805091875
6980,2020-07-20,1 wk ahead cum death,2020-07-25,51,point,,2099.31349052758
6981,2020-07-20,1 wk ahead inc case,2020-07-25,51,point,,5077.21391314839
6982,2020-07-20,1 wk ahead inc death,2020-07-25,51,point,,72.31349052758009
7035,2020-07-20,2 wk ahead cum death,2020-08-01,51,point,,2170.57053159951
7036,2020-07-20,2 wk ahead inc case,2020-08-01,51,point,,5891.179649243729
7037,2020-07-20,2 wk ahead inc death,2020-08-01,51,point,,71.257041071929
7090,2020-07-20,3 wk ahead cum death,2020-08-08,51,point,,2237.81209107645
7091,2020-07-20,3 wk ahead inc case,2020-08-08,51,point,,5624.18844535049
7092,2020-07-20,3 wk ahead inc death,2020-08-08,51,point,,67.241559476945
7145,2020-07-20,4 wk ahead cum death,2020-08-15,51,point,,2301.36719265462
7146,2020-07-20,4 wk ahead inc case,2020-08-15,51,point,,5465.8468591849705
7147,2020-07-20,4 wk ahead inc death,2020-08-15,51,point,,63.555101578167495
7200,2020-07-20,1 wk ahead cum death,2020-07-25,53,point,,1467.14045534451
7201,2020-07-20,1 wk ahead inc case,2020-07-25,53,point,,4521.92575931027
7202,2020-07-20,1 wk ahead inc death,2020-07-25,53,point,,20.1404553445068
7255,2020-07-20,2 wk ahead cum death,2020-08-01,53,point,,1491.37334857977
7256,2020-07-20,2 wk ahead inc case,2020-08-01,53,point,,6239.03169128068
7257,2020-07-20,2 wk ahead inc death,2020-08-01,53,point,,24.2328932352627
7310,2020-07-20,3 wk ahead cum death,2020-08-08,53,point,,1512.00529087892
7311,2020-07-20,3 wk ahead inc case,2020-08-08,53,point,,6688.99463864214
7312,2020-07-20,3 wk ahead inc death,2020-08-08,53,point,,20.6319422991473
7365,2020-07-20,4 wk ahead cum death,2020-08-15,53,point,,1530.73652772925
7366,2020-07-20,4 wk ahead inc case,2020-08-15,53,point,,7336.837459229641
7367,2020-07-20,4 wk ahead inc death,2020-08-15,53,point,,18.731236850332397
7420,2020-07-20,1 wk ahead cum death,2020-07-25,55,point,,869.23898349867
7421,2020-07-20,1 wk ahead inc case,2020-07-25,55,point,,4931.89274099346
7422,2020-07-20,1 wk ahead inc death,2020-07-25,55,point,,25.2389834986702
7475,2020-07-20,2 wk ahead cum death,2020-08-01,55,point,,894.890669531019
7476,2020-07-20,2 wk ahead inc case,2020-08-01,55,point,,6096.37751450083
7477,2020-07-20,2 wk ahead inc death,2020-08-01,55,point,,25.651686032348298
7530,2020-07-20,3 wk ahead cum death,2020-08-08,55,point,,919.189486253756
7531,2020-07-20,3 wk ahead inc case,2020-08-08,55,point,,6488.68385848438
7532,2020-07-20,3 wk ahead inc death,2020-08-08,55,point,,24.2988167227379
7585,2020-07-20,4 wk ahead cum death,2020-08-15,55,point,,941.890501425186
7586,2020-07-20,4 wk ahead inc case,2020-08-15,55,point,,7148.8872836353
7587,2020-07-20,4 wk ahead inc death,2020-08-15,55,point,,22.701015171429997
7640,2020-07-20,1 wk ahead cum death,2020-07-25,US,point,,144408.789284585
7641,2020-07-20,1 wk ahead inc case,2020-07-25,US,point,,414871.249941085
7642,2020-07-20,1 wk ahead inc death,2020-07-25,US,point,,3874.7892845846704
7695,2020-07-20,2 wk ahead cum death,2020-08-01,US,point,,148034.549203294
7696,2020-07-20,2 wk ahead inc case,2020-08-01,US,point,,479910.34456483
7697,2020-07-20,2 wk ahead inc death,2020-08-01,US,point,,3625.7599187092296
7750,2020-07-20,3 wk ahead cum death,2020-08-08,US,point,,151022.817528255
7751,2020-07-20,3 wk ahead inc case,2020-08-08,US,point,,483718.627705247
7752,2020-07-20,3 wk ahead inc death,2020-08-08,US,point,,2988.2683249615898
7805,2020-07-20,4 wk ahead cum death,2020-08-15,US,point,,153530.052123372
7806,2020-07-20,4 wk ahead inc case,2020-08-15,US,point,,497994.703167697
7807,2020-07-20,4 wk ahead inc death,2020-08-15,US,point,,2507.23459511652
