,target_end_date,country,quantile,value,location,forecast_date,type,state,target
76753,2020-06-18,US,,2,20,2020-06-15,point,KS,3 day ahead inc death
76824,2020-06-27,US,,105,23,2020-06-15,point,ME,12 day ahead cum death
76825,2020-06-27,US,,0,23,2020-06-15,point,ME,12 day ahead inc death
76826,2020-06-27,US,,105,23,2020-06-15,point,ME,2 wk ahead cum death
76827,2020-06-27,US,,5,23,2020-06-15,point,ME,2 wk ahead inc death
76920,2020-06-20,US,,102,23,2020-06-15,point,ME,5 day ahead cum death
76921,2020-06-20,US,,0,23,2020-06-15,point,ME,5 day ahead inc death
76922,2020-06-20,US,,102,23,2020-06-15,point,ME,1 wk ahead cum death
76923,2020-06-20,US,,5,23,2020-06-15,point,ME,1 wk ahead inc death
76992,2020-07-06,US,,1004,44,2020-06-15,point,RI,21 day ahead cum death
76993,2020-07-06,US,,6,44,2020-06-15,point,RI,21 day ahead inc death
77040,2020-06-23,US,,20,30,2020-06-15,point,MT,8 day ahead cum death
77041,2020-06-23,US,,0,30,2020-06-15,point,MT,8 day ahead inc death
77088,2020-07-16,US,,31,15,2020-06-15,point,HI,31 day ahead cum death
77089,2020-07-16,US,,0,15,2020-06-15,point,HI,31 day ahead inc death
77136,2020-06-30,US,,4410,09,2020-06-15,point,CT,15 day ahead cum death
77137,2020-06-30,US,,11,09,2020-06-15,point,CT,15 day ahead inc death
77184,2020-07-29,US,,26,30,2020-06-15,point,MT,44 day ahead cum death
77185,2020-07-29,US,,0,30,2020-06-15,point,MT,44 day ahead inc death
77232,2020-07-09,US,,4487,09,2020-06-15,point,CT,24 day ahead cum death
77233,2020-07-09,US,,8,09,2020-06-15,point,CT,24 day ahead inc death
77280,2020-07-06,US,,495,10,2020-06-15,point,DE,21 day ahead cum death
77281,2020-07-06,US,,3,10,2020-06-15,point,DE,21 day ahead inc death
77328,2020-07-06,US,,3038,13,2020-06-15,point,GA,21 day ahead cum death
77329,2020-07-06,US,,29,13,2020-06-15,point,GA,21 day ahead inc death
77400,2020-07-04,US,,3168,39,2020-06-15,point,OH,19 day ahead cum death
77401,2020-07-04,US,,33,39,2020-06-15,point,OH,19 day ahead inc death
77402,2020-07-04,US,,3168,39,2020-06-15,point,OH,3 wk ahead cum death
77403,2020-07-04,US,,208,39,2020-06-15,point,OH,3 wk ahead inc death
77472,2020-07-14,US,,8870,17,2020-06-15,point,IL,29 day ahead cum death
77473,2020-07-14,US,,80,17,2020-06-15,point,IL,29 day ahead inc death
77544,2020-07-11,US,,189,49,2020-06-15,point,UT,26 day ahead cum death
77545,2020-07-11,US,,1,49,2020-06-15,point,UT,26 day ahead inc death
77546,2020-07-11,US,,189,49,2020-06-15,point,UT,4 wk ahead cum death
77547,2020-07-11,US,,14,49,2020-06-15,point,UT,4 wk ahead inc death
77616,2020-07-01,US,,6175,26,2020-06-15,point,MI,16 day ahead cum death
77617,2020-07-01,US,,7,26,2020-06-15,point,MI,16 day ahead inc death
77664,2020-06-17,US,,491,47,2020-06-15,point,TN,2 day ahead cum death
77665,2020-06-17,US,,6,47,2020-06-15,point,TN,2 day ahead inc death
77736,2020-07-04,US,,23,02,2020-06-15,point,AK,19 day ahead cum death
77737,2020-07-04,US,,0,02,2020-06-15,point,AK,19 day ahead inc death
77738,2020-07-04,US,,23,02,2020-06-15,point,AK,3 wk ahead cum death
77739,2020-07-04,US,,6,02,2020-06-15,point,AK,3 wk ahead inc death
77808,2020-07-21,US,,25,30,2020-06-15,point,MT,36 day ahead cum death
77809,2020-07-21,US,,0,30,2020-06-15,point,MT,36 day ahead inc death
77844,2020-07-15,US,,131978,US,2020-06-15,point,,30 day ahead cum death
77880,2020-07-15,US,,520,10,2020-06-15,point,DE,30 day ahead cum death
77881,2020-07-15,US,,2,10,2020-06-15,point,DE,30 day ahead inc death
77928,2020-07-24,US,,4229,12,2020-06-15,point,FL,39 day ahead cum death
77929,2020-07-24,US,,30,12,2020-06-15,point,FL,39 day ahead inc death
77976,2020-07-03,US,,23,02,2020-06-15,point,AK,18 day ahead cum death
77977,2020-07-03,US,,0,02,2020-06-15,point,AK,18 day ahead inc death
78024,2020-06-18,US,,81,38,2020-06-15,point,ND,3 day ahead cum death
78025,2020-06-18,US,,1,38,2020-06-15,point,ND,3 day ahead inc death
78072,2020-07-17,US,,881,45,2020-06-15,point,SC,32 day ahead cum death
78073,2020-07-17,US,,9,45,2020-06-15,point,SC,32 day ahead inc death
78120,2020-07-24,US,,3021,18,2020-06-15,point,IN,39 day ahead cum death
78121,2020-07-24,US,,11,18,2020-06-15,point,IN,39 day ahead inc death
78192,2020-07-11,US,,59,56,2020-06-15,point,WY,26 day ahead cum death
78193,2020-07-11,US,,2,56,2020-06-15,point,WY,26 day ahead inc death
78194,2020-07-11,US,,59,56,2020-06-15,point,WY,4 wk ahead cum death
78195,2020-07-11,US,,15,56,2020-06-15,point,WY,4 wk ahead inc death
78264,2020-06-15,US,,2005,48,2020-06-15,point,TX,0 day ahead cum death
78265,2020-06-15,US,,26,48,2020-06-15,point,TX,0 day ahead inc death
78312,2020-07-05,US,,775,45,2020-06-15,point,SC,20 day ahead cum death
78313,2020-07-05,US,,9,45,2020-06-15,point,SC,20 day ahead inc death
78360,2020-07-03,US,,8017,17,2020-06-15,point,IL,18 day ahead cum death
78361,2020-07-03,US,,88,17,2020-06-15,point,IL,18 day ahead inc death
78408,2020-07-16,US,,398,40,2020-06-15,point,OK,31 day ahead cum death
78409,2020-07-16,US,,1,40,2020-06-15,point,OK,31 day ahead inc death
78480,2020-07-11,US,,624,21,2020-06-15,point,KY,26 day ahead cum death
78481,2020-07-11,US,,5,21,2020-06-15,point,KY,26 day ahead inc death
78482,2020-07-11,US,,624,21,2020-06-15,point,KY,4 wk ahead cum death
78483,2020-07-11,US,,32,21,2020-06-15,point,KY,4 wk ahead inc death
78552,2020-07-26,US,,7524,06,2020-06-15,point,CA,41 day ahead cum death
78553,2020-07-26,US,,60,06,2020-06-15,point,CA,41 day ahead inc death
78624,2020-08-01,US,,683,33,2020-06-15,point,NH,47 day ahead cum death
78625,2020-08-01,US,,8,33,2020-06-15,point,NH,47 day ahead inc death
78626,2020-08-01,US,,683,33,2020-06-15,point,NH,7 wk ahead cum death
78627,2020-08-01,US,,57,33,2020-06-15,point,NH,7 wk ahead inc death
78696,2020-07-28,US,,1512,28,2020-06-15,point,MS,43 day ahead cum death
78697,2020-07-28,US,,14,28,2020-06-15,point,MS,43 day ahead inc death
78744,2020-07-20,US,,94,16,2020-06-15,point,ID,35 day ahead cum death
78745,2020-07-20,US,,0,16,2020-06-15,point,ID,35 day ahead inc death
78816,2020-07-04,US,,24898,36,2020-06-15,point,NY,19 day ahead cum death
78817,2020-07-04,US,,12,36,2020-06-15,point,NY,19 day ahead inc death
78818,2020-07-04,US,,24898,36,2020-06-15,point,NY,3 wk ahead cum death
78819,2020-07-04,US,,88,36,2020-06-15,point,NY,3 wk ahead inc death
78888,2020-07-15,US,,1333,28,2020-06-15,point,MS,30 day ahead cum death
78889,2020-07-15,US,,15,28,2020-06-15,point,MS,30 day ahead inc death
78936,2020-07-03,US,,1084,29,2020-06-15,point,MO,18 day ahead cum death
78937,2020-07-03,US,,12,29,2020-06-15,point,MO,18 day ahead inc death
78984,2020-06-25,US,,22,15,2020-06-15,point,HI,10 day ahead cum death
78985,2020-06-25,US,,0,15,2020-06-15,point,HI,10 day ahead inc death
79032,2020-07-28,US,,3394,22,2020-06-15,point,LA,43 day ahead cum death
79033,2020-07-28,US,,6,22,2020-06-15,point,LA,43 day ahead inc death
79080,2020-07-21,US,,3352,22,2020-06-15,point,LA,36 day ahead cum death
79081,2020-07-21,US,,7,22,2020-06-15,point,LA,36 day ahead inc death
79128,2020-06-21,US,,7893,25,2020-06-15,point,MA,6 day ahead cum death
79129,2020-06-21,US,,41,25,2020-06-15,point,MA,6 day ahead inc death
79176,2020-07-02,US,,3204,22,2020-06-15,point,LA,17 day ahead cum death
79177,2020-07-02,US,,10,22,2020-06-15,point,LA,17 day ahead inc death
79224,2020-07-17,US,,1853,37,2020-06-15,point,NC,32 day ahead cum death
79225,2020-07-17,US,,27,37,2020-06-15,point,NC,32 day ahead inc death
79272,2020-06-28,US,,4389,09,2020-06-15,point,CT,13 day ahead cum death
79273,2020-06-28,US,,12,09,2020-06-15,point,CT,13 day ahead inc death
79320,2020-07-05,US,,3335,24,2020-06-15,point,MD,20 day ahead cum death
79321,2020-07-05,US,,17,24,2020-06-15,point,MD,20 day ahead inc death
79368,2020-07-08,US,,390,40,2020-06-15,point,OK,23 day ahead cum death
79369,2020-07-08,US,,1,40,2020-06-15,point,OK,23 day ahead inc death
79416,2020-07-02,US,,22,02,2020-06-15,point,AK,17 day ahead cum death
79417,2020-07-02,US,,0,02,2020-06-15,point,AK,17 day ahead inc death
79464,2020-06-21,US,,7054,17,2020-06-15,point,IL,6 day ahead cum death
79465,2020-06-21,US,,96,17,2020-06-15,point,IL,6 day ahead inc death
79512,2020-06-25,US,,461,10,2020-06-15,point,DE,10 day ahead cum death
79513,2020-06-25,US,,3,10,2020-06-15,point,DE,10 day ahead inc death
79584,2020-06-27,US,,56,50,2020-06-15,point,VT,12 day ahead cum death
79585,2020-06-27,US,,0,50,2020-06-15,point,VT,12 day ahead inc death
79586,2020-06-27,US,,56,50,2020-06-15,point,VT,2 wk ahead cum death
79587,2020-06-27,US,,3,50,2020-06-15,point,VT,2 wk ahead inc death
79656,2020-06-18,US,,478,32,2020-06-15,point,NV,3 day ahead cum death
79657,2020-06-18,US,,4,32,2020-06-15,point,NV,3 day ahead inc death
79704,2020-07-08,US,,7423,42,2020-06-15,point,PA,23 day ahead cum death
79705,2020-07-08,US,,48,42,2020-06-15,point,PA,23 day ahead inc death
79776,2020-07-11,US,,29,15,2020-06-15,point,HI,26 day ahead cum death
79777,2020-07-11,US,,0,15,2020-06-15,point,HI,26 day ahead inc death
79778,2020-07-11,US,,29,15,2020-06-15,point,HI,4 wk ahead cum death
79779,2020-07-11,US,,5,15,2020-06-15,point,HI,4 wk ahead inc death
79848,2020-07-13,US,,2408,27,2020-06-15,point,MN,28 day ahead cum death
79849,2020-07-13,US,,49,27,2020-06-15,point,MN,28 day ahead inc death
79920,2020-07-11,US,,509,10,2020-06-15,point,DE,26 day ahead cum death
79921,2020-07-11,US,,2,10,2020-06-15,point,DE,26 day ahead inc death
79922,2020-07-11,US,,509,10,2020-06-15,point,DE,4 wk ahead cum death
79923,2020-07-11,US,,20,10,2020-06-15,point,DE,4 wk ahead inc death
79980,2020-07-04,US,,123900,US,2020-06-15,point,,19 day ahead cum death
80016,2020-06-29,US,,868,19,2020-06-15,point,IA,14 day ahead cum death
80017,2020-06-29,US,,17,19,2020-06-15,point,IA,14 day ahead inc death
80064,2020-07-08,US,,1016,44,2020-06-15,point,RI,23 day ahead cum death
80065,2020-07-08,US,,6,44,2020-06-15,point,RI,23 day ahead inc death
80136,2020-07-11,US,,94,54,2020-06-15,point,WV,26 day ahead cum death
80137,2020-07-11,US,,0,54,2020-06-15,point,WV,26 day ahead inc death
80138,2020-07-11,US,,94,54,2020-06-15,point,WV,4 wk ahead cum death
80139,2020-07-11,US,,4,54,2020-06-15,point,WV,4 wk ahead inc death
80208,2020-07-29,US,,9940,17,2020-06-15,point,IL,44 day ahead cum death
80209,2020-07-29,US,,69,17,2020-06-15,point,IL,44 day ahead inc death
80256,2020-07-02,US,,99,38,2020-06-15,point,ND,17 day ahead cum death
80257,2020-07-02,US,,1,38,2020-06-15,point,ND,17 day ahead inc death
80304,2020-07-27,US,,1347,29,2020-06-15,point,MO,42 day ahead cum death
80305,2020-07-27,US,,11,29,2020-06-15,point,MO,42 day ahead inc death
80352,2020-07-01,US,,1778,51,2020-06-15,point,VA,16 day ahead cum death
80353,2020-07-01,US,,14,51,2020-06-15,point,VA,16 day ahead inc death
80424,2020-07-25,US,,303,05,2020-06-15,point,AR,40 day ahead cum death
80425,2020-07-25,US,,3,05,2020-06-15,point,AR,40 day ahead inc death
80426,2020-07-25,US,,303,05,2020-06-15,point,AR,6 wk ahead cum death
80427,2020-07-25,US,,24,05,2020-06-15,point,AR,6 wk ahead inc death
80496,2020-06-15,US,,610,45,2020-06-15,point,SC,0 day ahead cum death
80497,2020-06-15,US,,9,45,2020-06-15,point,SC,0 day ahead inc death
80544,2020-06-29,US,,8140,25,2020-06-15,point,MA,14 day ahead cum death
80545,2020-06-29,US,,31,25,2020-06-15,point,MA,14 day ahead inc death
80592,2020-07-29,US,,8250,42,2020-06-15,point,PA,44 day ahead cum death
80593,2020-07-29,US,,36,42,2020-06-15,point,PA,44 day ahead inc death
80640,2020-07-15,US,,2710,48,2020-06-15,point,TX,30 day ahead cum death
80641,2020-07-15,US,,26,48,2020-06-15,point,TX,30 day ahead inc death
80688,2020-07-24,US,,96,54,2020-06-15,point,WV,39 day ahead cum death
80689,2020-07-24,US,,0,54,2020-06-15,point,WV,39 day ahead inc death
80736,2020-07-30,US,,3894,39,2020-06-15,point,OH,45 day ahead cum death
80737,2020-07-30,US,,27,39,2020-06-15,point,OH,45 day ahead inc death
80784,2020-07-15,US,,3279,13,2020-06-15,point,GA,30 day ahead cum death
80785,2020-07-15,US,,28,13,2020-06-15,point,GA,30 day ahead inc death
80832,2020-07-19,US,,205,49,2020-06-15,point,UT,34 day ahead cum death
80833,2020-07-19,US,,2,49,2020-06-15,point,UT,34 day ahead inc death
80880,2020-07-01,US,,1133,28,2020-06-15,point,MS,16 day ahead cum death
80881,2020-07-01,US,,16,28,2020-06-15,point,MS,16 day ahead inc death
80928,2020-07-28,US,,115,23,2020-06-15,point,ME,43 day ahead cum death
80929,2020-07-28,US,,0,23,2020-06-15,point,ME,43 day ahead inc death
81000,2020-07-18,US,,279,05,2020-06-15,point,AR,33 day ahead cum death
81001,2020-07-18,US,,3,05,2020-06-15,point,AR,33 day ahead inc death
81002,2020-07-18,US,,279,05,2020-06-15,point,AR,5 wk ahead cum death
81003,2020-07-18,US,,23,05,2020-06-15,point,AR,5 wk ahead inc death
81072,2020-06-22,US,,1255,53,2020-06-15,point,WA,7 day ahead cum death
81073,2020-06-22,US,,5,53,2020-06-15,point,WA,7 day ahead inc death
81120,2020-06-16,US,,1150,37,2020-06-15,point,NC,1 day ahead cum death
81121,2020-06-16,US,,23,37,2020-06-15,point,NC,1 day ahead inc death
81168,2020-07-30,US,,3406,22,2020-06-15,point,LA,45 day ahead cum death
81169,2020-07-30,US,,6,22,2020-06-15,point,LA,45 day ahead inc death
81240,2020-06-20,US,,12904,34,2020-06-15,point,NJ,5 day ahead cum death
81241,2020-06-20,US,,51,34,2020-06-15,point,NJ,5 day ahead inc death
81242,2020-06-20,US,,12904,34,2020-06-15,point,NJ,1 wk ahead cum death
81243,2020-06-20,US,,319,34,2020-06-15,point,NJ,1 wk ahead inc death
81336,2020-07-18,US,,890,45,2020-06-15,point,SC,33 day ahead cum death
81337,2020-07-18,US,,9,45,2020-06-15,point,SC,33 day ahead inc death
81338,2020-07-18,US,,890,45,2020-06-15,point,SC,5 wk ahead cum death
81339,2020-07-18,US,,60,45,2020-06-15,point,SC,5 wk ahead inc death
81408,2020-07-22,US,,1287,19,2020-06-15,point,IA,37 day ahead cum death
81409,2020-07-22,US,,21,19,2020-06-15,point,IA,37 day ahead inc death
81456,2020-07-30,US,,2574,04,2020-06-15,point,AZ,45 day ahead cum death
81457,2020-07-30,US,,40,04,2020-06-15,point,AZ,45 day ahead inc death
81504,2020-07-01,US,,272,31,2020-06-15,point,NE,16 day ahead cum death
81505,2020-07-01,US,,3,31,2020-06-15,point,NE,16 day ahead inc death
81552,2020-06-18,US,,89,54,2020-06-15,point,WV,3 day ahead cum death
81553,2020-06-18,US,,0,54,2020-06-15,point,WV,3 day ahead inc death
81600,2020-07-26,US,,3789,39,2020-06-15,point,OH,41 day ahead cum death
81601,2020-07-26,US,,28,39,2020-06-15,point,OH,41 day ahead inc death
81648,2020-07-07,US,,6214,26,2020-06-15,point,MI,22 day ahead cum death
81649,2020-07-07,US,,6,26,2020-06-15,point,MI,22 day ahead inc death
81696,2020-06-26,US,,55,50,2020-06-15,point,VT,11 day ahead cum death
81697,2020-06-26,US,,0,50,2020-06-15,point,VT,11 day ahead inc death
81744,2020-07-19,US,,7884,42,2020-06-15,point,PA,34 day ahead cum death
81745,2020-07-19,US,,41,42,2020-06-15,point,PA,34 day ahead inc death
81792,2020-07-28,US,,97,54,2020-06-15,point,WV,43 day ahead cum death
81793,2020-07-28,US,,0,54,2020-06-15,point,WV,43 day ahead inc death
81840,2020-06-26,US,,30,56,2020-06-15,point,WY,11 day ahead cum death
81841,2020-06-26,US,,1,56,2020-06-15,point,WY,11 day ahead inc death
81888,2020-07-07,US,,108,23,2020-06-15,point,ME,22 day ahead cum death
81889,2020-07-07,US,,0,23,2020-06-15,point,ME,22 day ahead inc death
81936,2020-06-21,US,,102,23,2020-06-15,point,ME,6 day ahead cum death
81937,2020-06-21,US,,0,23,2020-06-15,point,ME,6 day ahead inc death
82008,2020-07-18,US,,400,40,2020-06-15,point,OK,33 day ahead cum death
82009,2020-07-18,US,,0,40,2020-06-15,point,OK,33 day ahead inc death
82010,2020-07-18,US,,400,40,2020-06-15,point,OK,5 wk ahead cum death
82011,2020-07-18,US,,9,40,2020-06-15,point,OK,5 wk ahead inc death
82080,2020-07-29,US,,551,10,2020-06-15,point,DE,44 day ahead cum death
82081,2020-07-29,US,,2,10,2020-06-15,point,DE,44 day ahead inc death
82128,2020-07-05,US,,386,40,2020-06-15,point,OK,20 day ahead cum death
82129,2020-07-05,US,,1,40,2020-06-15,point,OK,20 day ahead inc death
82176,2020-06-26,US,,554,21,2020-06-15,point,KY,11 day ahead cum death
82177,2020-06-26,US,,5,21,2020-06-15,point,KY,11 day ahead inc death
82224,2020-07-07,US,,92,46,2020-06-15,point,SD,22 day ahead cum death
82225,2020-07-07,US,,0,46,2020-06-15,point,SD,22 day ahead inc death
82272,2020-06-17,US,,6382,42,2020-06-15,point,PA,2 day ahead cum death
82273,2020-06-17,US,,66,42,2020-06-15,point,PA,2 day ahead inc death
82344,2020-07-04,US,,6243,06,2020-06-15,point,CA,19 day ahead cum death
82345,2020-07-04,US,,66,06,2020-06-15,point,CA,19 day ahead inc death
82346,2020-07-04,US,,6243,06,2020-06-15,point,CA,3 wk ahead cum death
82347,2020-07-04,US,,410,06,2020-06-15,point,CA,3 wk ahead inc death
82440,2020-08-01,US,,2254,37,2020-06-15,point,NC,47 day ahead cum death
82441,2020-08-01,US,,29,37,2020-06-15,point,NC,47 day ahead inc death
82442,2020-08-01,US,,2254,37,2020-06-15,point,NC,7 wk ahead cum death
82443,2020-08-01,US,,188,37,2020-06-15,point,NC,7 wk ahead inc death
82512,2020-07-23,US,,360,31,2020-06-15,point,NE,38 day ahead cum death
82513,2020-07-23,US,,4,31,2020-06-15,point,NE,38 day ahead inc death
82560,2020-07-16,US,,1356,53,2020-06-15,point,WA,31 day ahead cum death
82561,2020-07-16,US,,3,53,2020-06-15,point,WA,31 day ahead inc death
82608,2020-07-26,US,,136,38,2020-06-15,point,ND,41 day ahead cum death
82609,2020-07-26,US,,1,38,2020-06-15,point,ND,41 day ahead inc death
82656,2020-06-15,US,,100,23,2020-06-15,point,ME,0 day ahead cum death
82657,2020-06-15,US,,0,23,2020-06-15,point,ME,0 day ahead inc death
82704,2020-07-30,US,,116,23,2020-06-15,point,ME,45 day ahead cum death
82705,2020-07-30,US,,0,23,2020-06-15,point,ME,45 day ahead inc death
82776,2020-06-20,US,,15,02,2020-06-15,point,AK,5 day ahead cum death
82777,2020-06-20,US,,0,02,2020-06-15,point,AK,5 day ahead inc death
82778,2020-06-20,US,,15,02,2020-06-15,point,AK,1 wk ahead cum death
82779,2020-06-20,US,,5,02,2020-06-15,point,AK,1 wk ahead inc death
82848,2020-07-28,US,,382,31,2020-06-15,point,NE,43 day ahead cum death
82849,2020-07-28,US,,4,31,2020-06-15,point,NE,43 day ahead inc death
82896,2020-07-21,US,,6282,26,2020-06-15,point,MI,36 day ahead cum death
82897,2020-07-21,US,,4,26,2020-06-15,point,MI,36 day ahead inc death
82944,2020-06-15,US,,427,10,2020-06-15,point,DE,0 day ahead cum death
82945,2020-06-15,US,,4,10,2020-06-15,point,DE,0 day ahead inc death
82992,2020-06-21,US,,3239,12,2020-06-15,point,FL,6 day ahead cum death
82993,2020-06-21,US,,36,12,2020-06-15,point,FL,6 day ahead inc death
83040,2020-07-28,US,,25061,36,2020-06-15,point,NY,43 day ahead cum death
83041,2020-07-28,US,,4,36,2020-06-15,point,NY,43 day ahead inc death
83088,2020-07-12,US,,6242,26,2020-06-15,point,MI,27 day ahead cum death
83089,2020-07-12,US,,5,26,2020-06-15,point,MI,27 day ahead inc death
83136,2020-07-29,US,,782,47,2020-06-15,point,TN,44 day ahead cum death
83137,2020-07-29,US,,8,47,2020-06-15,point,TN,44 day ahead inc death
83184,2020-07-17,US,,2094,04,2020-06-15,point,AZ,32 day ahead cum death
83185,2020-07-17,US,,36,04,2020-06-15,point,AZ,32 day ahead inc death
83232,2020-06-15,US,,5138,06,2020-06-15,point,CA,0 day ahead cum death
83233,2020-06-15,US,,70,06,2020-06-15,point,CA,0 day ahead inc death
83280,2020-07-27,US,,970,45,2020-06-15,point,SC,42 day ahead cum death
83281,2020-07-27,US,,9,45,2020-06-15,point,SC,42 day ahead inc death
83328,2020-07-06,US,,23,30,2020-06-15,point,MT,21 day ahead cum death
83329,2020-07-06,US,,0,30,2020-06-15,point,MT,21 day ahead inc death
83376,2020-06-23,US,,540,21,2020-06-15,point,KY,8 day ahead cum death
83377,2020-06-23,US,,5,21,2020-06-15,point,KY,8 day ahead inc death
83424,2020-07-06,US,,3228,39,2020-06-15,point,OH,21 day ahead cum death
83425,2020-07-06,US,,33,39,2020-06-15,point,OH,21 day ahead inc death
83472,2020-06-21,US,,2133,48,2020-06-15,point,TX,6 day ahead cum death
83473,2020-06-21,US,,26,48,2020-06-15,point,TX,6 day ahead inc death
83520,2020-06-28,US,,179,41,2020-06-15,point,OR,13 day ahead cum death
83521,2020-06-28,US,,0,41,2020-06-15,point,OR,13 day ahead inc death
83592,2020-07-25,US,,369,31,2020-06-15,point,NE,40 day ahead cum death
83593,2020-07-25,US,,4,31,2020-06-15,point,NE,40 day ahead inc death
83594,2020-07-25,US,,369,31,2020-06-15,point,NE,6 wk ahead cum death
83595,2020-07-25,US,,30,31,2020-06-15,point,NE,6 wk ahead inc death
83664,2020-07-19,US,,702,47,2020-06-15,point,TN,34 day ahead cum death
83665,2020-07-19,US,,8,47,2020-06-15,point,TN,34 day ahead inc death
83712,2020-07-12,US,,13571,34,2020-06-15,point,NJ,27 day ahead cum death
