,forecast_date,target,location,location_name,target_end_date,type,quantile,value
7076,2020-06-10,21 day ahead inc death,05,Arkansas,2020-07-01,point,,2.60449074734789
7077,2020-06-10,22 day ahead inc death,05,Arkansas,2020-07-02,point,,2.6960658389229817
7078,2020-06-10,23 day ahead inc death,05,Arkansas,2020-07-03,point,,2.7672327672327675
7079,2020-06-10,24 day ahead inc death,05,Arkansas,2020-07-04,point,,2.8473431330574193
7080,2020-06-10,25 day ahead inc death,05,Arkansas,2020-07-05,point,,2.9321155035440754
7081,2020-06-10,26 day ahead inc death,05,Arkansas,2020-07-06,point,,3.0474763331906187
7082,2020-06-10,27 day ahead inc death,05,Arkansas,2020-07-07,point,,3.1314399885828457
7083,2020-06-10,28 day ahead inc death,05,Arkansas,2020-07-08,point,,3.224489795918368
7084,2020-06-10,29 day ahead inc death,05,Arkansas,2020-07-09,point,,3.333333333333333
7085,2020-06-10,30 day ahead inc death,05,Arkansas,2020-07-10,point,,3.4338994338994335
7086,2020-06-10,31 day ahead inc death,05,Arkansas,2020-07-11,point,,3.569811141239713
7087,2020-06-10,32 day ahead inc death,05,Arkansas,2020-07-12,point,,3.7226582940868655
7088,2020-06-10,33 day ahead inc death,05,Arkansas,2020-07-13,point,,3.8414442700156983
7089,2020-06-10,34 day ahead inc death,05,Arkansas,2020-07-14,point,,3.9801151229722658
7090,2020-06-10,35 day ahead inc death,05,Arkansas,2020-07-15,point,,4.151134579706008
7091,2020-06-10,36 day ahead inc death,05,Arkansas,2020-07-16,point,,4.303886589600875
7092,2020-06-10,37 day ahead inc death,05,Arkansas,2020-07-17,point,,4.502735359878217
7093,2020-06-10,38 day ahead inc death,05,Arkansas,2020-07-18,point,,4.672708244136817
7094,2020-06-10,39 day ahead inc death,05,Arkansas,2020-07-19,point,,4.9054279054279055
7095,2020-06-10,40 day ahead inc death,05,Arkansas,2020-07-20,point,,5.124589696018266
7096,2020-06-10,41 day ahead inc death,05,Arkansas,2020-07-21,point,,5.309119451976595
7097,2020-06-10,42 day ahead inc death,05,Arkansas,2020-07-22,point,,5.582132153560725
8064,2020-06-10,1 day ahead cum death,04,Arizona,2020-06-11,point,,1089.2075702075701
8065,2020-06-10,2 day ahead cum death,04,Arizona,2020-06-12,point,,1103.8599178599181
8066,2020-06-10,3 day ahead cum death,04,Arizona,2020-06-13,point,,1118.5900395900396
8067,2020-06-10,4 day ahead cum death,04,Arizona,2020-06-14,point,,1133.4518074518076
8068,2020-06-10,5 day ahead cum death,04,Arizona,2020-06-15,point,,1148.5707255707255
8069,2020-06-10,6 day ahead cum death,04,Arizona,2020-06-16,point,,1163.943352943353
8070,2020-06-10,7 day ahead cum death,04,Arizona,2020-06-17,point,,1179.6144966144964
8071,2020-06-10,8 day ahead cum death,04,Arizona,2020-06-18,point,,1195.6810966810967
8072,2020-06-10,9 day ahead cum death,04,Arizona,2020-06-19,point,,1212.1751211751214
8073,2020-06-10,10 day ahead cum death,04,Arizona,2020-06-20,point,,1229.0792170792172
8074,2020-06-10,11 day ahead cum death,04,Arizona,2020-06-21,point,,1246.3913863913865
8075,2020-06-10,12 day ahead cum death,04,Arizona,2020-06-22,point,,1264.1379361379359
8076,2020-06-10,13 day ahead cum death,04,Arizona,2020-06-23,point,,1282.3764383764385
8077,2020-06-10,14 day ahead cum death,04,Arizona,2020-06-24,point,,1301.121841121841
8078,2020-06-10,15 day ahead cum death,04,Arizona,2020-06-25,point,,1320.4336034336036
8079,2020-06-10,16 day ahead cum death,04,Arizona,2020-06-26,point,,1340.2204462204465
8080,2020-06-10,17 day ahead cum death,04,Arizona,2020-06-27,point,,1360.6486106486107
8081,2020-06-10,18 day ahead cum death,04,Arizona,2020-06-28,point,,1381.6917526917525
8082,2020-06-10,19 day ahead cum death,04,Arizona,2020-06-29,point,,1403.4792984792984
8083,2020-06-10,20 day ahead cum death,04,Arizona,2020-06-30,point,,1425.993191993192
8084,2020-06-10,21 day ahead cum death,04,Arizona,2020-07-01,point,,1449.249232249232
8085,2020-06-10,22 day ahead cum death,04,Arizona,2020-07-02,point,,1473.4448514448513
8086,2020-06-10,23 day ahead cum death,04,Arizona,2020-07-03,point,,1498.5946275946274
8087,2020-06-10,24 day ahead cum death,04,Arizona,2020-07-04,point,,1524.730232730233
8088,2020-06-10,25 day ahead cum death,04,Arizona,2020-07-05,point,,1551.9288489288488
8089,2020-06-10,26 day ahead cum death,04,Arizona,2020-07-06,point,,1580.2237762237762
8090,2020-06-10,27 day ahead cum death,04,Arizona,2020-07-07,point,,1609.727346727347
8091,2020-06-10,28 day ahead cum death,04,Arizona,2020-07-08,point,,1640.5369445369445
8092,2020-06-10,29 day ahead cum death,04,Arizona,2020-07-09,point,,1672.640322640323
8093,2020-06-10,30 day ahead cum death,04,Arizona,2020-07-10,point,,1706.1815221815225
8094,2020-06-10,31 day ahead cum death,04,Arizona,2020-07-11,point,,1741.0683390683391
8095,2020-06-10,32 day ahead cum death,04,Arizona,2020-07-12,point,,1777.4878084878085
8096,2020-06-10,33 day ahead cum death,04,Arizona,2020-07-13,point,,1815.4410774410774
8097,2020-06-10,34 day ahead cum death,04,Arizona,2020-07-14,point,,1855.1210641210641
8098,2020-06-10,35 day ahead cum death,04,Arizona,2020-07-15,point,,1896.4492914492914
8099,2020-06-10,36 day ahead cum death,04,Arizona,2020-07-16,point,,1939.5904465904464
8100,2020-06-10,37 day ahead cum death,04,Arizona,2020-07-17,point,,1984.6003626003626
8101,2020-06-10,38 day ahead cum death,04,Arizona,2020-07-18,point,,2031.6251896251895
8102,2020-06-10,39 day ahead cum death,04,Arizona,2020-07-19,point,,2080.774743774744
8103,2020-06-10,40 day ahead cum death,04,Arizona,2020-07-20,point,,2132.286269286269
8104,2020-06-10,41 day ahead cum death,04,Arizona,2020-07-21,point,,2186.182521182521
8105,2020-06-10,42 day ahead cum death,04,Arizona,2020-07-22,point,,2242.720427720428
9072,2020-06-10,1 day ahead inc death,04,Arizona,2020-06-11,point,,14.561290561290562
9073,2020-06-10,2 day ahead inc death,04,Arizona,2020-06-12,point,,14.652347652347652
9074,2020-06-10,3 day ahead inc death,04,Arizona,2020-06-13,point,,14.730121730121729
9075,2020-06-10,4 day ahead inc death,04,Arizona,2020-06-14,point,,14.86176786176786
9076,2020-06-10,5 day ahead inc death,04,Arizona,2020-06-15,point,,15.118918118918119
9077,2020-06-10,6 day ahead inc death,04,Arizona,2020-06-16,point,,15.372627372627372
9078,2020-06-10,7 day ahead inc death,04,Arizona,2020-06-17,point,,15.671143671143673
9079,2020-06-10,8 day ahead inc death,04,Arizona,2020-06-18,point,,16.066600066600067
9080,2020-06-10,9 day ahead inc death,04,Arizona,2020-06-19,point,,16.494024494024494
9081,2020-06-10,10 day ahead inc death,04,Arizona,2020-06-20,point,,16.904095904095904
9082,2020-06-10,11 day ahead inc death,04,Arizona,2020-06-21,point,,17.312169312169313
9083,2020-06-10,12 day ahead inc death,04,Arizona,2020-06-22,point,,17.746549746549746
9084,2020-06-10,13 day ahead inc death,04,Arizona,2020-06-23,point,,18.23850223850224
9085,2020-06-10,14 day ahead inc death,04,Arizona,2020-06-24,point,,18.745402745402746
9086,2020-06-10,15 day ahead inc death,04,Arizona,2020-06-25,point,,19.311762311762312
9087,2020-06-10,16 day ahead inc death,04,Arizona,2020-06-26,point,,19.78684278684279
9088,2020-06-10,17 day ahead inc death,04,Arizona,2020-06-27,point,,20.42816442816443
9089,2020-06-10,18 day ahead inc death,04,Arizona,2020-06-28,point,,21.043142043142048
9090,2020-06-10,19 day ahead inc death,04,Arizona,2020-06-29,point,,21.787545787545792
9091,2020-06-10,20 day ahead inc death,04,Arizona,2020-06-30,point,,22.513893513893514
9092,2020-06-10,21 day ahead inc death,04,Arizona,2020-07-01,point,,23.256040256040247
9093,2020-06-10,22 day ahead inc death,04,Arizona,2020-07-02,point,,24.195619195619198
9094,2020-06-10,23 day ahead inc death,04,Arizona,2020-07-03,point,,25.149776149776148
9095,2020-06-10,24 day ahead inc death,04,Arizona,2020-07-04,point,,26.135605135605136
9096,2020-06-10,25 day ahead inc death,04,Arizona,2020-07-05,point,,27.1986161986162
9097,2020-06-10,26 day ahead inc death,04,Arizona,2020-07-06,point,,28.294927294927287
9098,2020-06-10,27 day ahead inc death,04,Arizona,2020-07-07,point,,29.503570503570504
9099,2020-06-10,28 day ahead inc death,04,Arizona,2020-07-08,point,,30.809597809597808
9100,2020-06-10,29 day ahead inc death,04,Arizona,2020-07-09,point,,32.103378103378105
9101,2020-06-10,30 day ahead inc death,04,Arizona,2020-07-10,point,,33.54119954119954
9102,2020-06-10,31 day ahead inc death,04,Arizona,2020-07-11,point,,34.886816886816895
9103,2020-06-10,32 day ahead inc death,04,Arizona,2020-07-12,point,,36.41946941946942
9104,2020-06-10,33 day ahead inc death,04,Arizona,2020-07-13,point,,37.95326895326895
9105,2020-06-10,34 day ahead inc death,04,Arizona,2020-07-14,point,,39.67998667998668
9106,2020-06-10,35 day ahead inc death,04,Arizona,2020-07-15,point,,41.32822732822733
9107,2020-06-10,36 day ahead inc death,04,Arizona,2020-07-16,point,,43.14115514115514
9108,2020-06-10,37 day ahead inc death,04,Arizona,2020-07-17,point,,45.00991600991601
9109,2020-06-10,38 day ahead inc death,04,Arizona,2020-07-18,point,,47.02482702482703
9110,2020-06-10,39 day ahead inc death,04,Arizona,2020-07-19,point,,49.14955414955415
9111,2020-06-10,40 day ahead inc death,04,Arizona,2020-07-20,point,,51.511525511525505
9112,2020-06-10,41 day ahead inc death,04,Arizona,2020-07-21,point,,53.8962518962519
9113,2020-06-10,42 day ahead inc death,04,Arizona,2020-07-22,point,,56.537906537906544
10080,2020-06-10,1 day ahead cum death,06,California,2020-06-11,point,,4749.960076960077
10081,2020-06-10,2 day ahead cum death,06,California,2020-06-12,point,,4782.98963998964
10082,2020-06-10,3 day ahead cum death,06,California,2020-06-13,point,,4815.508417508418
10083,2020-06-10,4 day ahead cum death,06,California,2020-06-14,point,,4847.383172383174
10084,2020-06-10,5 day ahead cum death,06,California,2020-06-15,point,,4878.633514633515
10085,2020-06-10,6 day ahead cum death,06,California,2020-06-16,point,,4909.281755281755
10086,2020-06-10,7 day ahead cum death,06,California,2020-06-17,point,,4939.331779331779
10087,2020-06-10,8 day ahead cum death,06,California,2020-06-18,point,,4968.792725792726
10088,2020-06-10,9 day ahead cum death,06,California,2020-06-19,point,,4997.830465830466
10089,2020-06-10,10 day ahead cum death,06,California,2020-06-20,point,,5026.456765456765
10090,2020-06-10,11 day ahead cum death,06,California,2020-06-21,point,,5054.840085840086
10091,2020-06-10,12 day ahead cum death,06,California,2020-06-22,point,,5083.058719058718
10092,2020-06-10,13 day ahead cum death,06,California,2020-06-23,point,,5111.268657268657
10093,2020-06-10,14 day ahead cum death,06,California,2020-06-24,point,,5139.393569393569
10094,2020-06-10,15 day ahead cum death,06,California,2020-06-25,point,,5167.668072668073
10095,2020-06-10,16 day ahead cum death,06,California,2020-06-26,point,,5196.08806008806
10096,2020-06-10,17 day ahead cum death,06,California,2020-06-27,point,,5224.622266622267
10097,2020-06-10,18 day ahead cum death,06,California,2020-06-28,point,,5253.3024383024385
10098,2020-06-10,19 day ahead cum death,06,California,2020-06-29,point,,5281.986642986643
10099,2020-06-10,20 day ahead cum death,06,California,2020-06-30,point,,5310.634624634626
10100,2020-06-10,21 day ahead cum death,06,California,2020-07-01,point,,5339.261442261442
10101,2020-06-10,22 day ahead cum death,06,California,2020-07-02,point,,5367.681614681615
10102,2020-06-10,23 day ahead cum death,06,California,2020-07-03,point,,5395.844673844674
10103,2020-06-10,24 day ahead cum death,06,California,2020-07-04,point,,5423.657305657306
10104,2020-06-10,25 day ahead cum death,06,California,2020-07-05,point,,5451.180634180634
10105,2020-06-10,26 day ahead cum death,06,California,2020-07-06,point,,5478.2852332852335
10106,2020-06-10,27 day ahead cum death,06,California,2020-07-07,point,,5504.960557960558
10107,2020-06-10,28 day ahead cum death,06,California,2020-07-08,point,,5531.3425093425085
10108,2020-06-10,29 day ahead cum death,06,California,2020-07-09,point,,5557.45336145336
10109,2020-06-10,30 day ahead cum death,06,California,2020-07-10,point,,5583.326451326451
10110,2020-06-10,31 day ahead cum death,06,California,2020-07-11,point,,5609.13382913383
10111,2020-06-10,32 day ahead cum death,06,California,2020-07-12,point,,5634.844710844711
10112,2020-06-10,33 day ahead cum death,06,California,2020-07-13,point,,5660.561290561292
10113,2020-06-10,34 day ahead cum death,06,California,2020-07-14,point,,5686.333777333777
10114,2020-06-10,35 day ahead cum death,06,California,2020-07-15,point,,5712.199578199577
10115,2020-06-10,36 day ahead cum death,06,California,2020-07-16,point,,5738.229030229029
10116,2020-06-10,37 day ahead cum death,06,California,2020-07-17,point,,5764.383653383654
10117,2020-06-10,38 day ahead cum death,06,California,2020-07-18,point,,5790.521737521737
10118,2020-06-10,39 day ahead cum death,06,California,2020-07-19,point,,5816.671920671922
10119,2020-06-10,40 day ahead cum death,06,California,2020-07-20,point,,5842.851407851407
10120,2020-06-10,41 day ahead cum death,06,California,2020-07-21,point,,5868.861138861139
10121,2020-06-10,42 day ahead cum death,06,California,2020-07-22,point,,5894.674473674474
11088,2020-06-10,1 day ahead inc death,06,California,2020-06-11,point,,33.56983756983757
11089,2020-06-10,2 day ahead inc death,06,California,2020-06-12,point,,33.02956302956303
11090,2020-06-10,3 day ahead inc death,06,California,2020-06-13,point,,32.51877751877752
11091,2020-06-10,4 day ahead inc death,06,California,2020-06-14,point,,31.874754874754878
11092,2020-06-10,5 day ahead inc death,06,California,2020-06-15,point,,31.25034225034225
11093,2020-06-10,6 day ahead inc death,06,California,2020-06-16,point,,30.648240648240648
11094,2020-06-10,7 day ahead inc death,06,California,2020-06-17,point,,30.050024050024053
11095,2020-06-10,8 day ahead inc death,06,California,2020-06-18,point,,29.46094646094646
11096,2020-06-10,9 day ahead inc death,06,California,2020-06-19,point,,29.03774003774004
11097,2020-06-10,10 day ahead inc death,06,California,2020-06-20,point,,28.62629962629963
11098,2020-06-10,11 day ahead inc death,06,California,2020-06-21,point,,28.383320383320388
11099,2020-06-10,12 day ahead inc death,06,California,2020-06-22,point,,28.21863321863322
11100,2020-06-10,13 day ahead inc death,06,California,2020-06-23,point,,28.209938209938212
11101,2020-06-10,14 day ahead inc death,06,California,2020-06-24,point,,28.124912124912125
11102,2020-06-10,15 day ahead inc death,06,California,2020-06-25,point,,28.274503274503274
11103,2020-06-10,16 day ahead inc death,06,California,2020-06-26,point,,28.41998741998742
11104,2020-06-10,17 day ahead inc death,06,California,2020-06-27,point,,28.534206534206533
11105,2020-06-10,18 day ahead inc death,06,California,2020-06-28,point,,28.680171680171682
11106,2020-06-10,19 day ahead inc death,06,California,2020-06-29,point,,28.684204684204683
11107,2020-06-10,20 day ahead inc death,06,California,2020-06-30,point,,28.64798164798165
11108,2020-06-10,21 day ahead inc death,06,California,2020-07-01,point,,28.626817626817626
11109,2020-06-10,22 day ahead inc death,06,California,2020-07-02,point,,28.42017242017242
11110,2020-06-10,23 day ahead inc death,06,California,2020-07-03,point,,28.163059163059163
11111,2020-06-10,24 day ahead inc death,06,California,2020-07-04,point,,27.812631812631807
11112,2020-06-10,25 day ahead inc death,06,California,2020-07-05,point,,27.523328523328523
11113,2020-06-10,26 day ahead inc death,06,California,2020-07-06,point,,27.104599104599103
11114,2020-06-10,27 day ahead inc death,06,California,2020-07-07,point,,26.675324675324674
11115,2020-06-10,28 day ahead inc death,06,California,2020-07-08,point,,26.381951381951378
11116,2020-06-10,29 day ahead inc death,06,California,2020-07-09,point,,26.110852110852107
11117,2020-06-10,30 day ahead inc death,06,California,2020-07-10,point,,25.873089873089874
11118,2020-06-10,31 day ahead inc death,06,California,2020-07-11,point,,25.80737780737781
11119,2020-06-10,32 day ahead inc death,06,California,2020-07-12,point,,25.71088171088171
11120,2020-06-10,33 day ahead inc death,06,California,2020-07-13,point,,25.71657971657972
11121,2020-06-10,34 day ahead inc death,06,California,2020-07-14,point,,25.77248677248677
11122,2020-06-10,35 day ahead inc death,06,California,2020-07-15,point,,25.86580086580087
11123,2020-06-10,36 day ahead inc death,06,California,2020-07-16,point,,26.029452029452035
11124,2020-06-10,37 day ahead inc death,06,California,2020-07-17,point,,26.15462315462316
11125,2020-06-10,38 day ahead inc death,06,California,2020-07-18,point,,26.13808413808414
11126,2020-06-10,39 day ahead inc death,06,California,2020-07-19,point,,26.15018315018315
11127,2020-06-10,40 day ahead inc death,06,California,2020-07-20,point,,26.179487179487182
11128,2020-06-10,41 day ahead inc death,06,California,2020-07-21,point,,26.009731009731013
11129,2020-06-10,42 day ahead inc death,06,California,2020-07-22,point,,25.81333481333481
12096,2020-06-10,1 day ahead cum death,08,Colorado,2020-06-11,point,,1556.7688237688235
12097,2020-06-10,2 day ahead cum death,08,Colorado,2020-06-12,point,,1565.2063122063125
12098,2020-06-10,3 day ahead cum death,08,Colorado,2020-06-13,point,,1573.4023754023756
12099,2020-06-10,4 day ahead cum death,08,Colorado,2020-06-14,point,,1581.3061013061015
12100,2020-06-10,5 day ahead cum death,08,Colorado,2020-06-15,point,,1589.01702001702
12101,2020-06-10,6 day ahead cum death,08,Colorado,2020-06-16,point,,1596.5127095127093
12102,2020-06-10,7 day ahead cum death,08,Colorado,2020-06-17,point,,1603.827172827173
12103,2020-06-10,8 day ahead cum death,08,Colorado,2020-06-18,point,,1610.877640877641
12104,2020-06-10,9 day ahead cum death,08,Colorado,2020-06-19,point,,1617.7451437451434
12105,2020-06-10,10 day ahead cum death,08,Colorado,2020-06-20,point,,1624.4000444000446
12106,2020-06-10,11 day ahead cum death,08,Colorado,2020-06-21,point,,1630.8195508195508
12107,2020-06-10,12 day ahead cum death,08,Colorado,2020-06-22,point,,1637.049876049876
12108,2020-06-10,13 day ahead cum death,08,Colorado,2020-06-23,point,,1643.061716061716
12109,2020-06-10,14 day ahead cum death,08,Colorado,2020-06-24,point,,1648.8837088837088
12110,2020-06-10,15 day ahead cum death,08,Colorado,2020-06-25,point,,1654.5198875198873
12111,2020-06-10,16 day ahead cum death,08,Colorado,2020-06-26,point,,1660.0062160062162
12112,2020-06-10,17 day ahead cum death,08,Colorado,2020-06-27,point,,1665.3181633181632
12113,2020-06-10,18 day ahead cum death,08,Colorado,2020-06-28,point,,1670.4821474821474
12114,2020-06-10,19 day ahead cum death,08,Colorado,2020-06-29,point,,1675.5159655159655
