,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0
37536,2020-05-31,23 day ahead inc hosp,2020-06-23,21,Kentucky,point,,55.33992065760519,
37560,2020-05-31,24 day ahead cum death,2020-06-24,21,Kentucky,point,,728.2079505549347,
37584,2020-05-31,24 day ahead inc death,2020-06-24,21,Kentucky,point,,7.405249008283818,
37608,2020-05-31,24 day ahead inc hosp,2020-06-24,21,Kentucky,point,,55.41279023691531,
37632,2020-05-31,25 day ahead cum death,2020-06-25,21,Kentucky,point,,740.5141001568276,
37656,2020-05-31,25 day ahead inc death,2020-06-25,21,Kentucky,point,,7.425927651222798,
37680,2020-05-31,25 day ahead inc hosp,2020-06-25,21,Kentucky,point,,55.47994455998975,
37704,2020-05-31,26 day ahead cum death,2020-06-26,21,Kentucky,point,,752.8393121426383,
37728,2020-05-31,26 day ahead inc death,2020-06-26,21,Kentucky,point,,7.444990035140696,
37752,2020-05-31,26 day ahead inc hosp,2020-06-26,21,Kentucky,point,,55.541314941620634,
37776,2020-05-31,27 day ahead cum death,2020-06-27,21,Kentucky,point,,765.1819702533455,
37800,2020-05-31,27 day ahead inc death,2020-06-27,21,Kentucky,point,,7.462436160037379,
37824,2020-05-31,27 day ahead inc hosp,2020-06-27,21,Kentucky,point,,55.596832696596096,
37848,2020-05-31,3 day ahead cum death,2020-06-03,21,Kentucky,point,,475.84039767741217,
37872,2020-05-31,3 day ahead inc death,2020-06-03,21,Kentucky,point,,6.779743429644787,
37896,2020-05-31,3 day ahead inc hosp,2020-06-03,21,Kentucky,point,,52.726605862857674,
37920,2020-05-31,3 wk ahead cum death,2020-06-20,21,Kentucky,point,,679.1604885017158,
37944,2020-05-31,3 wk ahead inc death,2020-06-20,21,Kentucky,point,,47.4655459544429,
37968,2020-05-31,4 day ahead cum death,2020-06-04,21,Kentucky,point,,487.5159722409538,
37992,2020-05-31,4 day ahead inc death,2020-06-04,21,Kentucky,point,,6.795352612871612,
38016,2020-05-31,4 day ahead inc hosp,2020-06-04,21,Kentucky,point,,52.90670599486472,
38040,2020-05-31,4 wk ahead cum death,2020-06-27,21,Kentucky,point,,765.1819702533455,
38064,2020-05-31,4 wk ahead inc death,2020-06-27,21,Kentucky,point,,48.789326144612865,
38088,2020-05-31,5 day ahead cum death,2020-06-05,21,Kentucky,point,,499.22621205623136,
38112,2020-05-31,5 day ahead inc death,2020-06-05,21,Kentucky,point,,6.830017864607555,
38136,2020-05-31,5 day ahead inc hosp,2020-06-05,21,Kentucky,point,,53.081575894226894,
38160,2020-05-31,6 day ahead cum death,2020-06-06,21,Kentucky,point,,510.9777362110575,
38184,2020-05-31,6 day ahead inc death,2020-06-06,21,Kentucky,point,,6.871302204156053,
38208,2020-05-31,6 day ahead inc hosp,2020-06-06,21,Kentucky,point,,53.25157376499296,
38232,2020-05-31,7 day ahead cum death,2020-06-07,21,Kentucky,point,,522.770544705432,
38256,2020-05-31,7 day ahead inc death,2020-06-07,21,Kentucky,point,,6.912586543704549,
38280,2020-05-31,7 day ahead inc hosp,2020-06-07,21,Kentucky,point,,53.416699607163714,
38304,2020-05-31,8 day ahead cum death,2020-06-08,21,Kentucky,point,,534.604637539355,
38328,2020-05-31,8 day ahead inc death,2020-06-08,21,Kentucky,point,,6.953870883253046,
38352,2020-05-31,8 day ahead inc hosp,2020-06-08,21,Kentucky,point,,53.57695342073951,
38376,2020-05-31,9 day ahead cum death,2020-06-09,21,Kentucky,point,,546.4800147128267,
38400,2020-05-31,9 day ahead inc death,2020-06-09,21,Kentucky,point,,6.995155222801544,
38424,2020-05-31,9 day ahead inc hosp,2020-06-09,21,Kentucky,point,,53.73233520571964,
38448,2020-05-31,1 day ahead cum death,2020-06-01,22,Louisiana,point,,2928.597908392897,
38472,2020-05-31,1 day ahead inc death,2020-06-01,22,Louisiana,point,,20.535792464385874,
38496,2020-05-31,1 day ahead inc hosp,2020-06-01,22,Louisiana,point,,89.78510570580345,
38520,2020-05-31,1 wk ahead cum death,2020-06-06,22,Louisiana,point,,3025.420449098122,
38544,2020-05-31,1 wk ahead inc death,2020-06-06,22,Louisiana,point,,91.13522146311199,
38568,2020-05-31,10 day ahead cum death,2020-06-10,22,Louisiana,point,,3093.6942979789724,
38592,2020-05-31,10 day ahead inc death,2020-06-10,22,Louisiana,point,,15.874643668090803,
38616,2020-05-31,10 day ahead inc hosp,2020-06-10,22,Louisiana,point,,69.52856357765813,
38640,2020-05-31,11 day ahead cum death,2020-06-11,22,Louisiana,point,,3109.580595644776,
38664,2020-05-31,11 day ahead inc death,2020-06-11,22,Louisiana,point,,15.411305323795645,
38688,2020-05-31,11 day ahead inc hosp,2020-06-11,22,Louisiana,point,,67.53799558007665,
38712,2020-05-31,12 day ahead cum death,2020-06-12,22,Louisiana,point,,3125.0200286208174,
38736,2020-05-31,12 day ahead inc death,2020-06-12,22,Louisiana,point,,14.96444063403244,
38760,2020-05-31,12 day ahead inc hosp,2020-06-12,22,Louisiana,point,,65.59671535934042,
38784,2020-05-31,13 day ahead cum death,2020-06-13,22,Louisiana,point,,3140.017856039691,
38808,2020-05-31,13 day ahead inc death,2020-06-13,22,Louisiana,point,,14.52283507686511,
38832,2020-05-31,13 day ahead inc hosp,2020-06-13,22,Louisiana,point,,63.7043591716776,
38856,2020-05-31,14 day ahead cum death,2020-06-14,22,Louisiana,point,,3154.590390966014,
38880,2020-05-31,14 day ahead inc death,2020-06-14,22,Louisiana,point,,14.097542584315436,
38904,2020-05-31,14 day ahead inc hosp,2020-06-14,22,Louisiana,point,,61.85975038221621,
38928,2020-05-31,15 day ahead cum death,2020-06-15,22,Louisiana,point,,3168.7432059568932,
38952,2020-05-31,15 day ahead inc death,2020-06-15,22,Louisiana,point,,13.67782264887046,
38976,2020-05-31,15 day ahead inc hosp,2020-06-15,22,Louisiana,point,,60.062480384480416,
39000,2020-05-31,16 day ahead cum death,2020-06-16,22,Louisiana,point,,3182.492599974856,
39024,2020-05-31,16 day ahead inc death,2020-06-16,22,Louisiana,point,,13.274401675953387,
39048,2020-05-31,16 day ahead inc hosp,2020-06-16,22,Louisiana,point,,58.31125183064355,
39072,2020-05-31,17 day ahead cum death,2020-06-17,22,Louisiana,point,,3195.846234038806,
39096,2020-05-31,17 day ahead inc death,2020-06-17,22,Louisiana,point,,12.878641721941655,
39120,2020-05-31,17 day ahead inc hosp,2020-06-17,22,Louisiana,point,,56.60545379347957,
39144,2020-05-31,18 day ahead cum death,2020-06-18,22,Louisiana,point,,3208.809142791248,
39168,2020-05-31,18 day ahead inc death,2020-06-18,22,Louisiana,point,,12.487916410433662,
39192,2020-05-31,18 day ahead inc hosp,2020-06-18,22,Louisiana,point,,54.94466093186284,
39216,2020-05-31,19 day ahead cum death,2020-06-19,22,Louisiana,point,,3221.3994797039354,
39240,2020-05-31,19 day ahead inc death,2020-06-19,22,Louisiana,point,,12.115344570678324,
39264,2020-05-31,19 day ahead inc hosp,2020-06-19,22,Louisiana,point,,53.32732743680714,
39288,2020-05-31,2 day ahead cum death,2020-06-02,22,Louisiana,point,,2949.044557766217,
39312,2020-05-31,2 day ahead inc death,2020-06-02,22,Louisiana,point,,19.971657031311125,
39336,2020-05-31,2 day ahead inc hosp,2020-06-02,22,Louisiana,point,,87.31913218358578,
39360,2020-05-31,2 wk ahead cum death,2020-06-13,22,Louisiana,point,,3140.017856039691,
39384,2020-05-31,2 wk ahead inc death,2020-06-13,22,Louisiana,point,,66.31217930655879,
39408,2020-05-31,20 day ahead cum death,2020-06-20,22,Louisiana,point,,3233.620930534568,
39432,2020-05-31,20 day ahead inc death,2020-06-20,22,Louisiana,point,,11.74645848862386,
39456,2020-05-31,20 day ahead inc hosp,2020-06-20,22,Louisiana,point,,51.75313945774336,
39480,2020-05-31,21 day ahead cum death,2020-06-21,22,Louisiana,point,,3245.4837908266522,
39504,2020-05-31,21 day ahead inc death,2020-06-21,22,Louisiana,point,,11.387867950075753,
39528,2020-05-31,21 day ahead inc hosp,2020-06-21,22,Louisiana,point,,50.22115355812732,
39552,2020-05-31,22 day ahead cum death,2020-06-22,22,Louisiana,point,,3257.001798737132,
39576,2020-05-31,22 day ahead inc death,2020-06-22,22,Louisiana,point,,11.043015568470867,
39600,2020-05-31,22 day ahead inc hosp,2020-06-22,22,Louisiana,point,,48.7301091442911,
39624,2020-05-31,23 day ahead cum death,2020-06-23,22,Louisiana,point,,3268.1770477219093,
39648,2020-05-31,23 day ahead inc death,2020-06-23,22,Louisiana,point,,10.700256642769189,
39672,2020-05-31,23 day ahead inc hosp,2020-06-23,22,Louisiana,point,,47.27980961230399,
39696,2020-05-31,24 day ahead cum death,2020-06-24,22,Louisiana,point,,3279.023308653985,
39720,2020-05-31,24 day ahead inc death,2020-06-24,22,Louisiana,point,,10.371268590066927,
39744,2020-05-31,24 day ahead inc hosp,2020-06-24,22,Louisiana,point,,45.86890722817986,
39768,2020-05-31,25 day ahead cum death,2020-06-25,22,Louisiana,point,,3289.547343075396,
39792,2020-05-31,25 day ahead inc death,2020-06-25,22,Louisiana,point,,10.049042079402838,
39816,2020-05-31,25 day ahead inc hosp,2020-06-25,22,Louisiana,point,,44.49674043783527,
39840,2020-05-31,26 day ahead cum death,2020-06-26,22,Louisiana,point,,3299.7600815220617,
39864,2020-05-31,26 day ahead inc death,2020-06-26,22,Louisiana,point,,9.73774610465758,
39888,2020-05-31,26 day ahead inc hosp,2020-06-26,22,Louisiana,point,,43.162250349508845,
39912,2020-05-31,27 day ahead cum death,2020-06-27,22,Louisiana,point,,3309.6685346655267,
39936,2020-05-31,27 day ahead inc death,2020-06-27,22,Louisiana,point,,9.433460801456366,
39960,2020-05-31,27 day ahead inc hosp,2020-06-27,22,Louisiana,point,,41.86475816624005,
39984,2020-05-31,3 day ahead cum death,2020-06-03,22,Louisiana,point,,2968.9406071087847,
40008,2020-05-31,3 day ahead inc death,2020-06-03,22,Louisiana,point,,19.421057000559614,
40032,2020-05-31,3 day ahead inc hosp,2020-06-03,22,Louisiana,point,,84.90809475038193,
40056,2020-05-31,3 wk ahead cum death,2020-06-20,22,Louisiana,point,,3233.620930534568,
40080,2020-05-31,3 wk ahead inc death,2020-06-20,22,Louisiana,point,,45.3178468598669,
40104,2020-05-31,4 day ahead cum death,2020-06-04,22,Louisiana,point,,2988.291494424357,
40128,2020-05-31,4 day ahead inc death,2020-06-04,22,Louisiana,point,,18.87589497356309,
40152,2020-05-31,4 day ahead inc hosp,2020-06-04,22,Louisiana,point,,82.5517786938278,
40176,2020-05-31,4 wk ahead cum death,2020-06-27,22,Louisiana,point,,3309.6685346655267,
40200,2020-05-31,4 wk ahead inc death,2020-06-27,22,Louisiana,point,,27.762376495949674,
40224,2020-05-31,5 day ahead cum death,2020-06-05,22,Louisiana,point,,3007.1165000011683,
40248,2020-05-31,5 day ahead inc death,2020-06-05,22,Louisiana,point,,18.350013234802933,
40272,2020-05-31,5 day ahead inc hosp,2020-06-05,22,Louisiana,point,,80.24938053720437,
40296,2020-05-31,6 day ahead cum death,2020-06-06,22,Louisiana,point,,3025.420449098122,
40320,2020-05-31,6 day ahead inc death,2020-06-06,22,Louisiana,point,,17.828956754945235,
40344,2020-05-31,6 day ahead inc hosp,2020-06-06,22,Louisiana,point,,78.00069330984606,
40368,2020-05-31,7 day ahead cum death,2020-06-07,22,Louisiana,point,,3043.2201563927338,
40392,2020-05-31,7 day ahead inc death,2020-06-07,22,Louisiana,point,,17.324714952603184,
40416,2020-05-31,7 day ahead inc hosp,2020-06-07,22,Louisiana,point,,75.80483173597955,
40440,2020-05-31,8 day ahead cum death,2020-06-08,22,Louisiana,point,,3060.5251831017013,
40464,2020-05-31,8 day ahead inc death,2020-06-08,22,Louisiana,point,,16.830034366958277,
40488,2020-05-31,8 day ahead inc hosp,2020-06-08,22,Louisiana,point,,73.66129088918288,
40512,2020-05-31,9 day ahead cum death,2020-06-09,22,Louisiana,point,,3077.3446619688725,
40536,2020-05-31,9 day ahead inc death,2020-06-09,22,Louisiana,point,,16.344486525163198,
40560,2020-05-31,9 day ahead inc hosp,2020-06-09,22,Louisiana,point,,71.56952064329664,
40584,2020-05-31,1 day ahead cum death,2020-06-01,23,Maine,point,,90.03898545695414,
40608,2020-05-31,1 day ahead inc death,2020-06-01,23,Maine,point,,2.347160279438164,
40632,2020-05-31,1 day ahead inc hosp,2020-06-01,23,Maine,point,,4.676077119683173,
40656,2020-05-31,1 wk ahead cum death,2020-06-06,23,Maine,point,,95.25209608101048,
40680,2020-05-31,1 wk ahead inc death,2020-06-06,23,Maine,point,,12.064095072537462,
40704,2020-05-31,10 day ahead cum death,2020-06-10,23,Maine,point,,99.4428858584972,
40728,2020-05-31,10 day ahead inc death,2020-06-10,23,Maine,point,,2.3576136801563177,
40752,2020-05-31,10 day ahead inc hosp,2020-06-10,23,Maine,point,,4.719232341282912,
40776,2020-05-31,11 day ahead cum death,2020-06-11,23,Maine,point,,100.49238030539776,
40800,2020-05-31,11 day ahead inc death,2020-06-11,23,Maine,point,,2.3576692693845707,
40824,2020-05-31,11 day ahead inc hosp,2020-06-11,23,Maine,point,,4.723376810388769,
40848,2020-05-31,12 day ahead cum death,2020-06-12,23,Maine,point,,101.5415571925272,
40872,2020-05-31,12 day ahead inc death,2020-06-12,23,Maine,point,,2.357351709613476,
40896,2020-05-31,12 day ahead inc hosp,2020-06-12,23,Maine,point,,4.727371430162374,
40920,2020-05-31,13 day ahead cum death,2020-06-13,23,Maine,point,,102.59161465863649,
40944,2020-05-31,13 day ahead inc death,2020-06-13,23,Maine,point,,2.3582322885933,
40968,2020-05-31,13 day ahead inc hosp,2020-06-13,23,Maine,point,,4.73123504445678,
40992,2020-05-31,14 day ahead cum death,2020-06-14,23,Maine,point,,103.64255270372557,
41016,2020-05-31,14 day ahead inc death,2020-06-14,23,Maine,point,,2.359112867573125,
41040,2020-05-31,14 day ahead inc hosp,2020-06-14,23,Maine,point,,4.734967653271974,
41064,2020-05-31,15 day ahead cum death,2020-06-15,23,Maine,point,,104.69437132779447,
41088,2020-05-31,15 day ahead inc death,2020-06-15,23,Maine,point,,2.3599934465529424,
41112,2020-05-31,15 day ahead inc hosp,2020-06-15,23,Maine,point,,4.738569256607972,
41136,2020-05-31,16 day ahead cum death,2020-06-16,23,Maine,point,,105.74707053084322,
41160,2020-05-31,16 day ahead inc death,2020-06-16,23,Maine,point,,2.36087402553276,
41184,2020-05-31,16 day ahead inc hosp,2020-06-16,23,Maine,point,,4.742039854464784,
41208,2020-05-31,17 day ahead cum death,2020-06-17,23,Maine,point,,106.80065031287178,
41232,2020-05-31,17 day ahead inc death,2020-06-17,23,Maine,point,,2.3617546045125835,
41256,2020-05-31,17 day ahead inc hosp,2020-06-17,23,Maine,point,,4.74537944684238,
41280,2020-05-31,18 day ahead cum death,2020-06-18,23,Maine,point,,107.85511067388016,
41304,2020-05-31,18 day ahead inc death,2020-06-18,23,Maine,point,,2.362635183492415,
41328,2020-05-31,18 day ahead inc hosp,2020-06-18,23,Maine,point,,4.748588033740727,
41352,2020-05-31,19 day ahead cum death,2020-06-19,23,Maine,point,,108.91045161386835,
41376,2020-05-31,19 day ahead inc death,2020-06-19,23,Maine,point,,2.3635157624722343,
41400,2020-05-31,19 day ahead inc hosp,2020-06-19,23,Maine,point,,4.751665615159932,
41424,2020-05-31,2 day ahead cum death,2020-06-02,23,Maine,point,,91.07934994067786,
41448,2020-05-31,2 day ahead inc death,2020-06-02,23,Maine,point,,2.348539306207737,
41472,2020-05-31,2 day ahead inc hosp,2020-06-02,23,Maine,point,,4.681378784226972,
41496,2020-05-31,2 wk ahead cum death,2020-06-13,23,Maine,point,,102.59161465863649,
41520,2020-05-31,2 wk ahead inc death,2020-06-13,23,Maine,point,,12.11391113896843,
41544,2020-05-31,20 day ahead cum death,2020-06-20,23,Maine,point,,109.9666731328364,
41568,2020-05-31,20 day ahead inc death,2020-06-20,23,Maine,point,,2.364396341452056,
41592,2020-05-31,20 day ahead inc hosp,2020-06-20,23,Maine,point,,4.754612191099907,
41616,2020-05-31,21 day ahead cum death,2020-06-21,23,Maine,point,,111.02377523078428,
41640,2020-05-31,21 day ahead inc death,2020-06-21,23,Maine,point,,2.3652769204318838,
41664,2020-05-31,21 day ahead inc hosp,2020-06-21,23,Maine,point,,4.757427761560673,
41688,2020-05-31,22 day ahead cum death,2020-06-22,23,Maine,point,,112.08175790771193,
41712,2020-05-31,22 day ahead inc death,2020-06-22,23,Maine,point,,2.3661574994116994,
41736,2020-05-31,22 day ahead inc hosp,2020-06-22,23,Maine,point,,4.760112326542265,
41760,2020-05-31,23 day ahead cum death,2020-06-23,23,Maine,point,,113.14062116361944,
41784,2020-05-31,23 day ahead inc death,2020-06-23,23,Maine,point,,2.3670380783915244,
41808,2020-05-31,23 day ahead inc hosp,2020-06-23,23,Maine,point,,4.762665886044653,
41832,2020-05-31,24 day ahead cum death,2020-06-24,23,Maine,point,,114.20036499850674,
41856,2020-05-31,24 day ahead inc death,2020-06-24,23,Maine,point,,2.3679186573713418,
41880,2020-05-31,24 day ahead inc hosp,2020-06-24,23,Maine,point,,4.765088440067812,
41904,2020-05-31,25 day ahead cum death,2020-06-25,23,Maine,point,,115.26098941237387,
41928,2020-05-31,25 day ahead inc death,2020-06-25,23,Maine,point,,2.3687992363511654,
41952,2020-05-31,25 day ahead inc hosp,2020-06-25,23,Maine,point,,4.767379988611735,
41976,2020-05-31,26 day ahead cum death,2020-06-26,23,Maine,point,,116.32220896650715,
42000,2020-05-31,26 day ahead inc death,2020-06-26,23,Maine,point,,2.3693943766172985,
42024,2020-05-31,26 day ahead inc hosp,2020-06-26,23,Maine,point,,4.76953662531303,
42048,2020-05-31,27 day ahead cum death,2020-06-27,23,Maine,point,,117.38261544141895,
42072,2020-05-31,27 day ahead inc death,2020-06-27,23,Maine,point,,2.36858129739581,
42096,2020-05-31,27 day ahead inc hosp,2020-06-27,23,Maine,point,,4.771539078023554,
42120,2020-05-31,3 day ahead cum death,2020-06-03,23,Maine,point,,92.12105354958037,
42144,2020-05-31,3 day ahead inc death,2020-06-03,23,Maine,point,,2.349878431386523,
42168,2020-05-31,3 day ahead inc hosp,2020-06-03,23,Maine,point,,4.6865552120991145,
42192,2020-05-31,3 wk ahead cum death,2020-06-20,23,Maine,point,,109.9666731328364,
42216,2020-05-31,3 wk ahead inc death,2020-06-20,23,Maine,point,,12.14945103554236,
42240,2020-05-31,4 day ahead cum death,2020-06-04,23,Maine,point,,93.16375772973284,
42264,2020-05-31,4 day ahead inc death,2020-06-04,23,Maine,point,,2.3508790026365363,
42288,2020-05-31,4 day ahead inc hosp,2020-06-04,23,Maine,point,,4.691604131928363,
42312,2020-05-31,4 wk ahead cum death,2020-06-27,23,Maine,point,,117.38261544141895,
42336,2020-05-31,4 wk ahead inc death,2020-06-27,23,Maine,point,,12.190334869924964,
42360,2020-05-31,5 day ahead cum death,2020-06-05,23,Maine,point,,94.20733734584513,
42384,2020-05-31,5 day ahead inc death,2020-06-05,23,Maine,point,,2.3517544385963016,
42408,2020-05-31,5 day ahead inc hosp,2020-06-05,23,Maine,point,,4.69652470417734,
42432,2020-05-31,6 day ahead cum death,2020-06-06,23,Maine,point,,95.25209608101048,
42456,2020-05-31,6 day ahead inc death,2020-06-06,23,Maine,point,,2.352933557649369,
42480,2020-05-31,6 day ahead inc hosp,2020-06-06,23,Maine,point,,4.701318966267492,
42504,2020-05-31,7 day ahead cum death,2020-06-07,23,Maine,point,,96.29803393522889,
42528,2020-05-31,7 day ahead inc death,2020-06-07,23,Maine,point,,2.3541126767024423,
42552,2020-05-31,7 day ahead inc hosp,2020-06-07,23,Maine,point,,4.705986918198802,
42576,2020-05-31,8 day ahead cum death,2020-06-08,23,Maine,point,,97.34515090850037,
42600,2020-05-31,8 day ahead inc death,2020-06-08,23,Maine,point,,2.3552917957555035,
42624,2020-05-31,8 day ahead inc hosp,2020-06-08,23,Maine,point,,4.710528559971261,
42648,2020-05-31,9 day ahead cum death,2020-06-09,23,Maine,point,,98.39344700082493,
42672,2020-05-31,9 day ahead inc death,2020-06-09,23,Maine,point,,2.3564709148085745,
42696,2020-05-31,9 day ahead inc hosp,2020-06-09,23,Maine,point,,4.714943891584847,
42720,2020-05-31,1 day ahead cum death,2020-06-01,24,Maryland,point,,2587.4434685035417,
42744,2020-05-31,1 day ahead inc death,2020-06-01,24,Maryland,point,,38.33288620959321,
42768,2020-05-31,1 day ahead inc hosp,2020-06-01,24,Maryland,point,,187.25060344396908,
42792,2020-05-31,1 wk ahead cum death,2020-06-06,24,Maryland,point,,2862.5526406268214,
42816,2020-05-31,1 wk ahead inc death,2020-06-06,24,Maryland,point,,262.3585908699331,
