,quantile,value,type,location,target,forecast_date,target_end_date
4116,,9,point,46,4 wk ahead inc death,2020-05-31,2020-06-27
4140,,32,point,47,1 wk ahead inc death,2020-05-31,2020-06-06
4164,,30,point,47,2 wk ahead inc death,2020-05-31,2020-06-13
4188,,28,point,47,3 wk ahead inc death,2020-05-31,2020-06-20
4212,,24,point,47,4 wk ahead inc death,2020-05-31,2020-06-27
4236,,171,point,48,1 wk ahead inc death,2020-05-31,2020-06-06
4260,,176,point,48,2 wk ahead inc death,2020-05-31,2020-06-13
4284,,187,point,48,3 wk ahead inc death,2020-05-31,2020-06-20
4308,,192,point,48,4 wk ahead inc death,2020-05-31,2020-06-27
4332,,17,point,49,1 wk ahead inc death,2020-05-31,2020-06-06
4356,,19,point,49,2 wk ahead inc death,2020-05-31,2020-06-13
4380,,23,point,49,3 wk ahead inc death,2020-05-31,2020-06-20
4404,,26,point,49,4 wk ahead inc death,2020-05-31,2020-06-27
4428,,214,point,51,1 wk ahead inc death,2020-05-31,2020-06-06
4452,,226,point,51,2 wk ahead inc death,2020-05-31,2020-06-13
4476,,241,point,51,3 wk ahead inc death,2020-05-31,2020-06-20
4500,,251,point,51,4 wk ahead inc death,2020-05-31,2020-06-27
4524,,1,point,50,1 wk ahead inc death,2020-05-31,2020-06-06
4548,,0,point,50,2 wk ahead inc death,2020-05-31,2020-06-13
4572,,0,point,50,3 wk ahead inc death,2020-05-31,2020-06-20
4596,,0,point,50,4 wk ahead inc death,2020-05-31,2020-06-27
4620,,59,point,53,1 wk ahead inc death,2020-05-31,2020-06-06
4644,,62,point,53,2 wk ahead inc death,2020-05-31,2020-06-13
4668,,68,point,53,3 wk ahead inc death,2020-05-31,2020-06-20
4692,,75,point,53,4 wk ahead inc death,2020-05-31,2020-06-27
4716,,118,point,55,1 wk ahead inc death,2020-05-31,2020-06-06
4740,,192,point,55,2 wk ahead inc death,2020-05-31,2020-06-13
4764,,312,point,55,3 wk ahead inc death,2020-05-31,2020-06-20
4788,,506,point,55,4 wk ahead inc death,2020-05-31,2020-06-27
4812,,5,point,54,1 wk ahead inc death,2020-05-31,2020-06-06
4836,,5,point,54,2 wk ahead inc death,2020-05-31,2020-06-13
4860,,5,point,54,3 wk ahead inc death,2020-05-31,2020-06-20
4884,,5,point,54,4 wk ahead inc death,2020-05-31,2020-06-27
4908,,3,point,56,1 wk ahead inc death,2020-05-31,2020-06-06
4932,,3,point,56,2 wk ahead inc death,2020-05-31,2020-06-13
4956,,3,point,56,3 wk ahead inc death,2020-05-31,2020-06-20
4980,,3,point,56,4 wk ahead inc death,2020-05-31,2020-06-27
5004,,109468,point,US,1 wk ahead cum death,2020-05-31,2020-06-06
5028,,115785,point,US,2 wk ahead cum death,2020-05-31,2020-06-13
5052,,121946,point,US,3 wk ahead cum death,2020-05-31,2020-06-20
5076,,127973,point,US,4 wk ahead cum death,2020-05-31,2020-06-27
5100,,10,point,02,1 wk ahead cum death,2020-05-31,2020-06-06
5124,,11,point,02,2 wk ahead cum death,2020-05-31,2020-06-13
5148,,11,point,02,3 wk ahead cum death,2020-05-31,2020-06-20
5172,,12,point,02,4 wk ahead cum death,2020-05-31,2020-06-27
5196,,683,point,01,1 wk ahead cum death,2020-05-31,2020-06-06
5220,,759,point,01,2 wk ahead cum death,2020-05-31,2020-06-13
5244,,838,point,01,3 wk ahead cum death,2020-05-31,2020-06-20
5268,,921,point,01,4 wk ahead cum death,2020-05-31,2020-06-27
5292,,154,point,05,1 wk ahead cum death,2020-05-31,2020-06-06
5316,,186,point,05,2 wk ahead cum death,2020-05-31,2020-06-13
5340,,231,point,05,3 wk ahead cum death,2020-05-31,2020-06-20
5364,,290,point,05,4 wk ahead cum death,2020-05-31,2020-06-27
5388,,1023,point,04,1 wk ahead cum death,2020-05-31,2020-06-06
5412,,1195,point,04,2 wk ahead cum death,2020-05-31,2020-06-13
5436,,1426,point,04,3 wk ahead cum death,2020-05-31,2020-06-20
5460,,1714,point,04,4 wk ahead cum death,2020-05-31,2020-06-27
5484,,4583,point,06,1 wk ahead cum death,2020-05-31,2020-06-06
5508,,5172,point,06,2 wk ahead cum death,2020-05-31,2020-06-13
5532,,5862,point,06,3 wk ahead cum death,2020-05-31,2020-06-20
5556,,6701,point,06,4 wk ahead cum death,2020-05-31,2020-06-27
5580,,1543,point,08,1 wk ahead cum death,2020-05-31,2020-06-06
5604,,1656,point,08,2 wk ahead cum death,2020-05-31,2020-06-13
5628,,1767,point,08,3 wk ahead cum death,2020-05-31,2020-06-20
5652,,1880,point,08,4 wk ahead cum death,2020-05-31,2020-06-27
5676,,4073,point,09,1 wk ahead cum death,2020-05-31,2020-06-06
5700,,4214,point,09,2 wk ahead cum death,2020-05-31,2020-06-13
5724,,4315,point,09,3 wk ahead cum death,2020-05-31,2020-06-20
5748,,4382,point,09,4 wk ahead cum death,2020-05-31,2020-06-27
5772,,488,point,11,1 wk ahead cum death,2020-05-31,2020-06-06
5796,,511,point,11,2 wk ahead cum death,2020-05-31,2020-06-13
5820,,528,point,11,3 wk ahead cum death,2020-05-31,2020-06-20
5844,,541,point,11,4 wk ahead cum death,2020-05-31,2020-06-27
5868,,388,point,10,1 wk ahead cum death,2020-05-31,2020-06-06
5892,,411,point,10,2 wk ahead cum death,2020-05-31,2020-06-13
5916,,431,point,10,3 wk ahead cum death,2020-05-31,2020-06-20
5940,,446,point,10,4 wk ahead cum death,2020-05-31,2020-06-27
5964,,2657,point,12,1 wk ahead cum death,2020-05-31,2020-06-06
5988,,2916,point,12,2 wk ahead cum death,2020-05-31,2020-06-13
6012,,3185,point,12,3 wk ahead cum death,2020-05-31,2020-06-20
6036,,3452,point,12,4 wk ahead cum death,2020-05-31,2020-06-27
6060,,2146,point,13,1 wk ahead cum death,2020-05-31,2020-06-06
6084,,2291,point,13,2 wk ahead cum death,2020-05-31,2020-06-13
6108,,2409,point,13,3 wk ahead cum death,2020-05-31,2020-06-20
6132,,2506,point,13,4 wk ahead cum death,2020-05-31,2020-06-27
6156,,17,point,15,1 wk ahead cum death,2020-05-31,2020-06-06
6180,,17,point,15,2 wk ahead cum death,2020-05-31,2020-06-13
6204,,17,point,15,3 wk ahead cum death,2020-05-31,2020-06-20
6228,,17,point,15,4 wk ahead cum death,2020-05-31,2020-06-27
6252,,603,point,19,1 wk ahead cum death,2020-05-31,2020-06-06
6276,,676,point,19,2 wk ahead cum death,2020-05-31,2020-06-13
6300,,741,point,19,3 wk ahead cum death,2020-05-31,2020-06-20
6324,,796,point,19,4 wk ahead cum death,2020-05-31,2020-06-27
6348,,85,point,16,1 wk ahead cum death,2020-05-31,2020-06-06
6372,,89,point,16,2 wk ahead cum death,2020-05-31,2020-06-13
6396,,92,point,16,3 wk ahead cum death,2020-05-31,2020-06-20
6420,,95,point,16,4 wk ahead cum death,2020-05-31,2020-06-27
6444,,5738,point,17,1 wk ahead cum death,2020-05-31,2020-06-06
6468,,6114,point,17,2 wk ahead cum death,2020-05-31,2020-06-13
6492,,6411,point,17,3 wk ahead cum death,2020-05-31,2020-06-20
6516,,6624,point,17,4 wk ahead cum death,2020-05-31,2020-06-27
6540,,2270,point,18,1 wk ahead cum death,2020-05-31,2020-06-06
6564,,2431,point,18,2 wk ahead cum death,2020-05-31,2020-06-13
6588,,2583,point,18,3 wk ahead cum death,2020-05-31,2020-06-20
6612,,2726,point,18,4 wk ahead cum death,2020-05-31,2020-06-27
6636,,222,point,20,1 wk ahead cum death,2020-05-31,2020-06-06
6660,,228,point,20,2 wk ahead cum death,2020-05-31,2020-06-13
6684,,233,point,20,3 wk ahead cum death,2020-05-31,2020-06-20
6708,,236,point,20,4 wk ahead cum death,2020-05-31,2020-06-27
6732,,471,point,21,1 wk ahead cum death,2020-05-31,2020-06-06
6756,,523,point,21,2 wk ahead cum death,2020-05-31,2020-06-13
6780,,582,point,21,3 wk ahead cum death,2020-05-31,2020-06-20
6804,,648,point,21,4 wk ahead cum death,2020-05-31,2020-06-27
6828,,2887,point,22,1 wk ahead cum death,2020-05-31,2020-06-06
6852,,2991,point,22,2 wk ahead cum death,2020-05-31,2020-06-13
6876,,3082,point,22,3 wk ahead cum death,2020-05-31,2020-06-20
6900,,3164,point,22,4 wk ahead cum death,2020-05-31,2020-06-27
6924,,7064,point,25,1 wk ahead cum death,2020-05-31,2020-06-06
6948,,7309,point,25,2 wk ahead cum death,2020-05-31,2020-06-13
6972,,7490,point,25,3 wk ahead cum death,2020-05-31,2020-06-20
6996,,7614,point,25,4 wk ahead cum death,2020-05-31,2020-06-27
7020,,2728,point,24,1 wk ahead cum death,2020-05-31,2020-06-06
7044,,2974,point,24,2 wk ahead cum death,2020-05-31,2020-06-13
7068,,3212,point,24,3 wk ahead cum death,2020-05-31,2020-06-20
7092,,3430,point,24,4 wk ahead cum death,2020-05-31,2020-06-27
7116,,99,point,23,1 wk ahead cum death,2020-05-31,2020-06-06
7140,,114,point,23,2 wk ahead cum death,2020-05-31,2020-06-13
7164,,132,point,23,3 wk ahead cum death,2020-05-31,2020-06-20
7188,,155,point,23,4 wk ahead cum death,2020-05-31,2020-06-27
7212,,5668,point,26,1 wk ahead cum death,2020-05-31,2020-06-06
7236,,5874,point,26,2 wk ahead cum death,2020-05-31,2020-06-13
7260,,6062,point,26,3 wk ahead cum death,2020-05-31,2020-06-20
7284,,6224,point,26,4 wk ahead cum death,2020-05-31,2020-06-27
7308,,1197,point,27,1 wk ahead cum death,2020-05-31,2020-06-06
7332,,1402,point,27,2 wk ahead cum death,2020-05-31,2020-06-13
7356,,1623,point,27,3 wk ahead cum death,2020-05-31,2020-06-20
7380,,1850,point,27,4 wk ahead cum death,2020-05-31,2020-06-27
7404,,861,point,29,1 wk ahead cum death,2020-05-31,2020-06-06
7428,,980,point,29,2 wk ahead cum death,2020-05-31,2020-06-13
7452,,1126,point,29,3 wk ahead cum death,2020-05-31,2020-06-20
7476,,1318,point,29,4 wk ahead cum death,2020-05-31,2020-06-27
7500,,824,point,28,1 wk ahead cum death,2020-05-31,2020-06-06
7524,,957,point,28,2 wk ahead cum death,2020-05-31,2020-06-13
7548,,1102,point,28,3 wk ahead cum death,2020-05-31,2020-06-20
7572,,1262,point,28,4 wk ahead cum death,2020-05-31,2020-06-27
7596,,17,point,30,1 wk ahead cum death,2020-05-31,2020-06-06
7620,,19,point,30,2 wk ahead cum death,2020-05-31,2020-06-13
7644,,22,point,30,3 wk ahead cum death,2020-05-31,2020-06-20
7668,,29,point,30,4 wk ahead cum death,2020-05-31,2020-06-27
7692,,1078,point,37,1 wk ahead cum death,2020-05-31,2020-06-06
7716,,1296,point,37,2 wk ahead cum death,2020-05-31,2020-06-13
7740,,1568,point,37,3 wk ahead cum death,2020-05-31,2020-06-20
7764,,1915,point,37,4 wk ahead cum death,2020-05-31,2020-06-27
7788,,66,point,38,1 wk ahead cum death,2020-05-31,2020-06-06
7812,,72,point,38,2 wk ahead cum death,2020-05-31,2020-06-13
7836,,76,point,38,3 wk ahead cum death,2020-05-31,2020-06-20
7860,,79,point,38,4 wk ahead cum death,2020-05-31,2020-06-27
7884,,191,point,31,1 wk ahead cum death,2020-05-31,2020-06-06
7908,,214,point,31,2 wk ahead cum death,2020-05-31,2020-06-13
7932,,239,point,31,3 wk ahead cum death,2020-05-31,2020-06-20
7956,,262,point,31,4 wk ahead cum death,2020-05-31,2020-06-27
7980,,261,point,33,1 wk ahead cum death,2020-05-31,2020-06-06
8004,,283,point,33,2 wk ahead cum death,2020-05-31,2020-06-13
8028,,301,point,33,3 wk ahead cum death,2020-05-31,2020-06-20
8052,,313,point,33,4 wk ahead cum death,2020-05-31,2020-06-27
8076,,12063,point,34,1 wk ahead cum death,2020-05-31,2020-06-06
8100,,12482,point,34,2 wk ahead cum death,2020-05-31,2020-06-13
8124,,12820,point,34,3 wk ahead cum death,2020-05-31,2020-06-20
8148,,13086,point,34,4 wk ahead cum death,2020-05-31,2020-06-27
8172,,384,point,35,1 wk ahead cum death,2020-05-31,2020-06-06
8196,,417,point,35,2 wk ahead cum death,2020-05-31,2020-06-13
8220,,445,point,35,3 wk ahead cum death,2020-05-31,2020-06-20
8244,,468,point,35,4 wk ahead cum death,2020-05-31,2020-06-27
8268,,444,point,32,1 wk ahead cum death,2020-05-31,2020-06-06
8292,,473,point,32,2 wk ahead cum death,2020-05-31,2020-06-13
8316,,502,point,32,3 wk ahead cum death,2020-05-31,2020-06-20
8340,,527,point,32,4 wk ahead cum death,2020-05-31,2020-06-27
8364,,30136,point,36,1 wk ahead cum death,2020-05-31,2020-06-06
8388,,30496,point,36,2 wk ahead cum death,2020-05-31,2020-06-13
8412,,30762,point,36,3 wk ahead cum death,2020-05-31,2020-06-20
8436,,30954,point,36,4 wk ahead cum death,2020-05-31,2020-06-27
8460,,2331,point,39,1 wk ahead cum death,2020-05-31,2020-06-06
8484,,2511,point,39,2 wk ahead cum death,2020-05-31,2020-06-13
8508,,2649,point,39,3 wk ahead cum death,2020-05-31,2020-06-20
8532,,2766,point,39,4 wk ahead cum death,2020-05-31,2020-06-27
8556,,351,point,40,1 wk ahead cum death,2020-05-31,2020-06-06
8580,,368,point,40,2 wk ahead cum death,2020-05-31,2020-06-13
8604,,383,point,40,3 wk ahead cum death,2020-05-31,2020-06-20
8628,,395,point,40,4 wk ahead cum death,2020-05-31,2020-06-27
8652,,159,point,41,1 wk ahead cum death,2020-05-31,2020-06-06
8676,,165,point,41,2 wk ahead cum death,2020-05-31,2020-06-13
8700,,170,point,41,3 wk ahead cum death,2020-05-31,2020-06-20
8724,,174,point,41,4 wk ahead cum death,2020-05-31,2020-06-27
8748,,5897,point,42,1 wk ahead cum death,2020-05-31,2020-06-06
8772,,6234,point,42,2 wk ahead cum death,2020-05-31,2020-06-13
8796,,6508,point,42,3 wk ahead cum death,2020-05-31,2020-06-20
8820,,6717,point,42,4 wk ahead cum death,2020-05-31,2020-06-27
8844,,805,point,44,1 wk ahead cum death,2020-05-31,2020-06-06
8868,,911,point,44,2 wk ahead cum death,2020-05-31,2020-06-13
8892,,1010,point,44,3 wk ahead cum death,2020-05-31,2020-06-20
8916,,1100,point,44,4 wk ahead cum death,2020-05-31,2020-06-27
8940,,539,point,45,1 wk ahead cum death,2020-05-31,2020-06-06
8964,,606,point,45,2 wk ahead cum death,2020-05-31,2020-06-13
8988,,692,point,45,3 wk ahead cum death,2020-05-31,2020-06-20
9012,,790,point,45,4 wk ahead cum death,2020-05-31,2020-06-27
9036,,70,point,46,1 wk ahead cum death,2020-05-31,2020-06-06
9060,,80,point,46,2 wk ahead cum death,2020-05-31,2020-06-13
9084,,90,point,46,3 wk ahead cum death,2020-05-31,2020-06-20
9108,,99,point,46,4 wk ahead cum death,2020-05-31,2020-06-27
9132,,392,point,47,1 wk ahead cum death,2020-05-31,2020-06-06
9156,,423,point,47,2 wk ahead cum death,2020-05-31,2020-06-13
9180,,451,point,47,3 wk ahead cum death,2020-05-31,2020-06-20
9204,,478,point,47,4 wk ahead cum death,2020-05-31,2020-06-27
9228,,1799,point,48,1 wk ahead cum death,2020-05-31,2020-06-06
9252,,1977,point,48,2 wk ahead cum death,2020-05-31,2020-06-13
9276,,2162,point,48,3 wk ahead cum death,2020-05-31,2020-06-20
9300,,2360,point,48,4 wk ahead cum death,2020-05-31,2020-06-27
9324,,127,point,49,1 wk ahead cum death,2020-05-31,2020-06-06
9348,,146,point,49,2 wk ahead cum death,2020-05-31,2020-06-13
9372,,170,point,49,3 wk ahead cum death,2020-05-31,2020-06-20
9396,,196,point,49,4 wk ahead cum death,2020-05-31,2020-06-27
9420,,1555,point,51,1 wk ahead cum death,2020-05-31,2020-06-06
9444,,1781,point,51,2 wk ahead cum death,2020-05-31,2020-06-13
9468,,2034,point,51,3 wk ahead cum death,2020-05-31,2020-06-20
9492,,2290,point,51,4 wk ahead cum death,2020-05-31,2020-06-27
9516,,55,point,50,1 wk ahead cum death,2020-05-31,2020-06-06
9540,,56,point,50,2 wk ahead cum death,2020-05-31,2020-06-13
9564,,57,point,50,3 wk ahead cum death,2020-05-31,2020-06-20
9588,,57,point,50,4 wk ahead cum death,2020-05-31,2020-06-27
9612,,1169,point,53,1 wk ahead cum death,2020-05-31,2020-06-06
9636,,1231,point,53,2 wk ahead cum death,2020-05-31,2020-06-13
9660,,1301,point,53,3 wk ahead cum death,2020-05-31,2020-06-20
9684,,1375,point,53,4 wk ahead cum death,2020-05-31,2020-06-27
9708,,685,point,55,1 wk ahead cum death,2020-05-31,2020-06-06
9732,,868,point,55,2 wk ahead cum death,2020-05-31,2020-06-13
9756,,1158,point,55,3 wk ahead cum death,2020-05-31,2020-06-20
9780,,1638,point,55,4 wk ahead cum death,2020-05-31,2020-06-27
9804,,80,point,54,1 wk ahead cum death,2020-05-31,2020-06-06
9828,,85,point,54,2 wk ahead cum death,2020-05-31,2020-06-13
9852,,90,point,54,3 wk ahead cum death,2020-05-31,2020-06-20
9876,,96,point,54,4 wk ahead cum death,2020-05-31,2020-06-27
9900,,18,point,56,1 wk ahead cum death,2020-05-31,2020-06-06
9924,,22,point,56,2 wk ahead cum death,2020-05-31,2020-06-13
9948,,25,point,56,3 wk ahead cum death,2020-05-31,2020-06-20
9972,,28,point,56,4 wk ahead cum death,2020-05-31,2020-06-27
12,,5560,point,US,1 wk ahead inc death,2020-06-07,2020-06-13
36,,5118,point,US,2 wk ahead inc death,2020-06-07,2020-06-20
60,,4774,point,US,3 wk ahead inc death,2020-06-07,2020-06-27
84,,4424,point,US,4 wk ahead inc death,2020-06-07,2020-07-04
108,,1,point,02,1 wk ahead inc death,2020-06-07,2020-06-13
132,,1,point,02,2 wk ahead inc death,2020-06-07,2020-06-20
156,,3,point,02,3 wk ahead inc death,2020-06-07,2020-06-27
180,,5,point,02,4 wk ahead inc death,2020-06-07,2020-07-04
204,,61,point,01,1 wk ahead inc death,2020-06-07,2020-06-13
228,,55,point,01,2 wk ahead inc death,2020-06-07,2020-06-20
252,,49,point,01,3 wk ahead inc death,2020-06-07,2020-06-27
276,,43,point,01,4 wk ahead inc death,2020-06-07,2020-07-04
300,,25,point,05,1 wk ahead inc death,2020-06-07,2020-06-13
324,,31,point,05,2 wk ahead inc death,2020-06-07,2020-06-20
348,,38,point,05,3 wk ahead inc death,2020-06-07,2020-06-27
372,,46,point,05,4 wk ahead inc death,2020-06-07,2020-07-04
396,,213,point,04,1 wk ahead inc death,2020-06-07,2020-06-13
420,,355,point,04,2 wk ahead inc death,2020-06-07,2020-06-20
444,,611,point,04,3 wk ahead inc death,2020-06-07,2020-06-27
468,,994,point,04,4 wk ahead inc death,2020-06-07,2020-07-04
492,,451,point,06,1 wk ahead inc death,2020-06-07,2020-06-13
516,,444,point,06,2 wk ahead inc death,2020-06-07,2020-06-20
540,,426,point,06,3 wk ahead inc death,2020-06-07,2020-06-27
564,,404,point,06,4 wk ahead inc death,2020-06-07,2020-07-04
588,,66,point,08,1 wk ahead inc death,2020-06-07,2020-06-13
612,,48,point,08,2 wk ahead inc death,2020-06-07,2020-06-20
636,,36,point,08,3 wk ahead inc death,2020-06-07,2020-06-27
660,,25,point,08,4 wk ahead inc death,2020-06-07,2020-07-04
684,,105,point,09,1 wk ahead inc death,2020-06-07,2020-06-13
708,,72,point,09,2 wk ahead inc death,2020-06-07,2020-06-20
732,,49,point,09,3 wk ahead inc death,2020-06-07,2020-06-27
756,,32,point,09,4 wk ahead inc death,2020-06-07,2020-07-04
780,,19,point,11,1 wk ahead inc death,2020-06-07,2020-06-13
804,,15,point,11,2 wk ahead inc death,2020-06-07,2020-06-20
828,,12,point,11,3 wk ahead inc death,2020-06-07,2020-06-27
852,,9,point,11,4 wk ahead inc death,2020-06-07,2020-07-04
876,,24,point,10,1 wk ahead inc death,2020-06-07,2020-06-13
900,,18,point,10,2 wk ahead inc death,2020-06-07,2020-06-20
924,,13,point,10,3 wk ahead inc death,2020-06-07,2020-06-27
948,,9,point,10,4 wk ahead inc death,2020-06-07,2020-07-04
972,,269,point,12,1 wk ahead inc death,2020-06-07,2020-06-13
996,,314,point,12,2 wk ahead inc death,2020-06-07,2020-06-20
1020,,381,point,12,3 wk ahead inc death,2020-06-07,2020-06-27
1044,,476,point,12,4 wk ahead inc death,2020-06-07,2020-07-04
1068,,140,point,13,1 wk ahead inc death,2020-06-07,2020-06-13
1092,,122,point,13,2 wk ahead inc death,2020-06-07,2020-06-20
1116,,109,point,13,3 wk ahead inc death,2020-06-07,2020-06-27
1140,,91,point,13,4 wk ahead inc death,2020-06-07,2020-07-04
1164,,0,point,15,1 wk ahead inc death,2020-06-07,2020-06-13
1188,,0,point,15,2 wk ahead inc death,2020-06-07,2020-06-20
1212,,1,point,15,3 wk ahead inc death,2020-06-07,2020-06-27
1236,,3,point,15,4 wk ahead inc death,2020-06-07,2020-07-04
1260,,59,point,19,1 wk ahead inc death,2020-06-07,2020-06-13
1284,,48,point,19,2 wk ahead inc death,2020-06-07,2020-06-20
1308,,39,point,19,3 wk ahead inc death,2020-06-07,2020-06-27
1332,,31,point,19,4 wk ahead inc death,2020-06-07,2020-07-04
1356,,3,point,16,1 wk ahead inc death,2020-06-07,2020-06-13
1380,,3,point,16,2 wk ahead inc death,2020-06-07,2020-06-20
1404,,3,point,16,3 wk ahead inc death,2020-06-07,2020-06-27
1428,,3,point,16,4 wk ahead inc death,2020-06-07,2020-07-04
1452,,368,point,17,1 wk ahead inc death,2020-06-07,2020-06-13
1476,,278,point,17,2 wk ahead inc death,2020-06-07,2020-06-20
1500,,200,point,17,3 wk ahead inc death,2020-06-07,2020-06-27
1524,,138,point,17,4 wk ahead inc death,2020-06-07,2020-07-04
1548,,140,point,18,1 wk ahead inc death,2020-06-07,2020-06-13
1572,,122,point,18,2 wk ahead inc death,2020-06-07,2020-06-20
1596,,110,point,18,3 wk ahead inc death,2020-06-07,2020-06-27
1620,,91,point,18,4 wk ahead inc death,2020-06-07,2020-07-04
1644,,9,point,20,1 wk ahead inc death,2020-06-07,2020-06-13
1668,,7,point,20,2 wk ahead inc death,2020-06-07,2020-06-20
1692,,6,point,20,3 wk ahead inc death,2020-06-07,2020-06-27
1716,,4,point,20,4 wk ahead inc death,2020-06-07,2020-07-04
1740,,34,point,21,1 wk ahead inc death,2020-06-07,2020-06-13
1764,,31,point,21,2 wk ahead inc death,2020-06-07,2020-06-20
1788,,29,point,21,3 wk ahead inc death,2020-06-07,2020-06-27
1812,,25,point,21,4 wk ahead inc death,2020-06-07,2020-07-04
1836,,117,point,22,1 wk ahead inc death,2020-06-07,2020-06-13
1860,,106,point,22,2 wk ahead inc death,2020-06-07,2020-06-20
1884,,100,point,22,3 wk ahead inc death,2020-06-07,2020-06-27
1908,,93,point,22,4 wk ahead inc death,2020-06-07,2020-07-04
1932,,289,point,25,1 wk ahead inc death,2020-06-07,2020-06-13
1956,,209,point,25,2 wk ahead inc death,2020-06-07,2020-06-20
1980,,146,point,25,3 wk ahead inc death,2020-06-07,2020-06-27
2004,,100,point,25,4 wk ahead inc death,2020-06-07,2020-07-04
2028,,175,point,24,1 wk ahead inc death,2020-06-07,2020-06-13
2052,,137,point,24,2 wk ahead inc death,2020-06-07,2020-06-20
