,forecast_date,target,target_end_date,location,type,quantile,value
219,2020-08-08,1 wk ahead inc case,2020-08-15,6069,point,,106.51227111866592
220,2020-08-08,1 wk ahead inc case,2020-08-15,6071,point,,2841.9137144970455
221,2020-08-08,1 wk ahead inc case,2020-08-15,6073,point,,3629.8977104139335
222,2020-08-08,1 wk ahead inc case,2020-08-15,6075,point,,993.6725328792927
223,2020-08-08,1 wk ahead inc case,2020-08-15,6077,point,,837.9981859941017
224,2020-08-08,1 wk ahead inc case,2020-08-15,6079,point,,472.91543436763686
225,2020-08-08,1 wk ahead inc case,2020-08-15,6081,point,,968.3836476872476
226,2020-08-08,1 wk ahead inc case,2020-08-15,6083,point,,432.70453594942586
227,2020-08-08,1 wk ahead inc case,2020-08-15,6085,point,,1462.5679533341645
228,2020-08-08,1 wk ahead inc case,2020-08-15,6087,point,,155.67659780889744
229,2020-08-08,1 wk ahead inc case,2020-08-15,6089,point,,42.85693400804485
230,2020-08-08,1 wk ahead inc case,2020-08-15,6091,point,,3.8860498201077234
231,2020-08-08,1 wk ahead inc case,2020-08-15,6093,point,,19.9289799366328
232,2020-08-08,1 wk ahead inc case,2020-08-15,6095,point,,587.5011021560204
233,2020-08-08,1 wk ahead inc case,2020-08-15,6097,point,,975.0652429569528
234,2020-08-08,1 wk ahead inc case,2020-08-15,6099,point,,877.3132987227692
235,2020-08-08,1 wk ahead inc case,2020-08-15,6101,point,,193.65396656658368
236,2020-08-08,1 wk ahead inc case,2020-08-15,6103,point,,53.35918255507721
237,2020-08-08,1 wk ahead inc case,2020-08-15,6105,point,,3.222951382371264
238,2020-08-08,1 wk ahead inc case,2020-08-15,6107,point,,1176.7342428007996
239,2020-08-08,1 wk ahead inc case,2020-08-15,6109,point,,26.257503101095036
240,2020-08-08,1 wk ahead inc case,2020-08-15,6111,point,,1166.9124714308546
241,2020-08-08,1 wk ahead inc case,2020-08-15,6113,point,,259.00864922460255
242,2020-08-08,1 wk ahead inc case,2020-08-15,6115,point,,153.4863442296521
243,2020-08-08,1 wk ahead inc case,2020-08-15,8001,point,,417.0205132260435
244,2020-08-08,1 wk ahead inc case,2020-08-15,8003,point,,8.81129498968167
245,2020-08-08,1 wk ahead inc case,2020-08-15,8005,point,,338.59343931555117
246,2020-08-08,1 wk ahead inc case,2020-08-15,8007,point,,3.893236524662037
247,2020-08-08,1 wk ahead inc case,2020-08-15,8009,point,,3.125778674880511
248,2020-08-08,1 wk ahead inc case,2020-08-15,8011,point,,6.3905138318509564
249,2020-08-08,1 wk ahead inc case,2020-08-15,8013,point,,84.08753841112956
250,2020-08-08,1 wk ahead inc case,2020-08-15,8014,point,,42.11439264737055
251,2020-08-08,1 wk ahead inc case,2020-08-15,8015,point,,19.05087623218236
252,2020-08-08,1 wk ahead inc case,2020-08-15,8017,point,,2.591240853729825
253,2020-08-08,1 wk ahead inc case,2020-08-15,8019,point,,5.812624212377074
254,2020-08-08,1 wk ahead inc case,2020-08-15,8021,point,,3.488074752646789
255,2020-08-08,1 wk ahead inc case,2020-08-15,8023,point,,2.963305097365378
256,2020-08-08,1 wk ahead inc case,2020-08-15,8025,point,,2.9875311428338307
257,2020-08-08,1 wk ahead inc case,2020-08-15,8027,point,,3.314229962897585
258,2020-08-08,1 wk ahead inc case,2020-08-15,8029,point,,13.771807666126618
259,2020-08-08,1 wk ahead inc case,2020-08-15,8031,point,,532.415749546024
260,2020-08-08,1 wk ahead inc case,2020-08-15,8033,point,,2.5149384577276552
261,2020-08-08,1 wk ahead inc case,2020-08-15,8035,point,,67.07523619339099
262,2020-08-08,1 wk ahead inc case,2020-08-15,8037,point,,108.26086578969307
263,2020-08-08,1 wk ahead inc case,2020-08-15,8039,point,,13.772903694886965
264,2020-08-08,1 wk ahead inc case,2020-08-15,8041,point,,495.4690559181017
265,2020-08-08,1 wk ahead inc case,2020-08-15,8043,point,,13.1819169581959
266,2020-08-08,1 wk ahead inc case,2020-08-15,8045,point,,86.02820882361765
267,2020-08-08,1 wk ahead inc case,2020-08-15,8047,point,,2.9571471562012057
268,2020-08-08,1 wk ahead inc case,2020-08-15,8049,point,,7.344905503138462
269,2020-08-08,1 wk ahead inc case,2020-08-15,8051,point,,10.367008931768169
270,2020-08-08,1 wk ahead inc case,2020-08-15,8053,point,,2.9767252821344865
271,2020-08-08,1 wk ahead inc case,2020-08-15,8055,point,,5.32492439046071
272,2020-08-08,1 wk ahead inc case,2020-08-15,8057,point,,5.3817694767940925
273,2020-08-08,1 wk ahead inc case,2020-08-15,8059,point,,236.00005958425567
274,2020-08-08,1 wk ahead inc case,2020-08-15,8061,point,,1.49101576495774
275,2020-08-08,1 wk ahead inc case,2020-08-15,8063,point,,14.941409765211914
276,2020-08-08,1 wk ahead inc case,2020-08-15,8065,point,,11.77052864677836
277,2020-08-08,1 wk ahead inc case,2020-08-15,8067,point,,6.2840869256029634
278,2020-08-08,1 wk ahead inc case,2020-08-15,8069,point,,141.46769228747118
279,2020-08-08,1 wk ahead inc case,2020-08-15,8071,point,,5.440340133299543
280,2020-08-08,1 wk ahead inc case,2020-08-15,8073,point,,5.531127844112352
281,2020-08-08,1 wk ahead inc case,2020-08-15,8075,point,,10.067651599271358
282,2020-08-08,1 wk ahead inc case,2020-08-15,8077,point,,44.330763386254546
283,2020-08-08,1 wk ahead inc case,2020-08-15,8079,point,,3.429326037987991
284,2020-08-08,1 wk ahead inc case,2020-08-15,8081,point,,5.338406362819995
285,2020-08-08,1 wk ahead inc case,2020-08-15,8083,point,,5.997903165493143
286,2020-08-08,1 wk ahead inc case,2020-08-15,8085,point,,20.123034848556248
287,2020-08-08,1 wk ahead inc case,2020-08-15,8087,point,,15.60680839355632
288,2020-08-08,1 wk ahead inc case,2020-08-15,8089,point,,10.624106423589268
289,2020-08-08,1 wk ahead inc case,2020-08-15,8091,point,,5.318245172801632
290,2020-08-08,1 wk ahead inc case,2020-08-15,8093,point,,2.141897570166833
291,2020-08-08,1 wk ahead inc case,2020-08-15,8095,point,,4.160259047261995
292,2020-08-08,1 wk ahead inc case,2020-08-15,8097,point,,24.026403584011803
293,2020-08-08,1 wk ahead inc case,2020-08-15,8099,point,,10.69698820855706
294,2020-08-08,1 wk ahead inc case,2020-08-15,8101,point,,77.05787106798745
295,2020-08-08,1 wk ahead inc case,2020-08-15,8103,point,,20.366729638666424
296,2020-08-08,1 wk ahead inc case,2020-08-15,8105,point,,4.853403728186095
297,2020-08-08,1 wk ahead inc case,2020-08-15,8107,point,,31.986762359631253
298,2020-08-08,1 wk ahead inc case,2020-08-15,8109,point,,2.604129438225556
299,2020-08-08,1 wk ahead inc case,2020-08-15,8111,point,,2.809779145696265
300,2020-08-08,1 wk ahead inc case,2020-08-15,8113,point,,13.147423745420044
301,2020-08-08,1 wk ahead inc case,2020-08-15,8115,point,,3.710340111745469
302,2020-08-08,1 wk ahead inc case,2020-08-15,8117,point,,19.478316624693374
303,2020-08-08,1 wk ahead inc case,2020-08-15,8119,point,,6.27706337242887
304,2020-08-08,1 wk ahead inc case,2020-08-15,8121,point,,2.7066184423704702
305,2020-08-08,1 wk ahead inc case,2020-08-15,8123,point,,219.24954276074916
306,2020-08-08,1 wk ahead inc case,2020-08-15,8125,point,,6.827835756340392
307,2020-08-08,1 wk ahead inc case,2020-08-15,9001,point,,278.42614287174734
308,2020-08-08,1 wk ahead inc case,2020-08-15,9003,point,,36.74035396164982
309,2020-08-08,1 wk ahead inc case,2020-08-15,9005,point,,5.513372554320768
310,2020-08-08,1 wk ahead inc case,2020-08-15,9007,point,,1.3650499022492113
311,2020-08-08,1 wk ahead inc case,2020-08-15,9009,point,,75.15780762653048
312,2020-08-08,1 wk ahead inc case,2020-08-15,9011,point,,6.127994873142826
313,2020-08-08,1 wk ahead inc case,2020-08-15,9013,point,,1.1504508770055963
314,2020-08-08,1 wk ahead inc case,2020-08-15,9015,point,,4.741426943538271
315,2020-08-08,1 wk ahead inc case,2020-08-15,10001,point,,72.83317815499731
316,2020-08-08,1 wk ahead inc case,2020-08-15,10003,point,,151.59811699566308
317,2020-08-08,1 wk ahead inc case,2020-08-15,10005,point,,158.06676362005328
318,2020-08-08,1 wk ahead inc case,2020-08-15,11001,point,,622.4583690045692
319,2020-08-08,1 wk ahead inc case,2020-08-15,12001,point,,605.5061212533093
320,2020-08-08,1 wk ahead inc case,2020-08-15,12003,point,,777.1280694509314
