,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0.1
315,7707.0,2020-05-09,8 day ahead inc death,2020-05-17,10,Delaware,point,,8.357462658614624,
316,7708.0,2020-05-09,9 day ahead inc death,2020-05-18,10,Delaware,point,,8.304623397054707,
317,7709.0,2020-05-09,10 day ahead inc death,2020-05-19,10,Delaware,point,,8.248553090678785,
318,7710.0,2020-05-09,11 day ahead inc death,2020-05-20,10,Delaware,point,,8.189251739486878,
319,7711.0,2020-05-09,12 day ahead inc death,2020-05-21,10,Delaware,point,,8.126719343479003,
320,7712.0,2020-05-09,13 day ahead inc death,2020-05-22,10,Delaware,point,,8.060955902655143,
321,7713.0,2020-05-09,14 day ahead inc death,2020-05-23,10,Delaware,point,,7.995377363695028,
322,7714.0,2020-05-09,1 day ahead inc hosp,2020-05-10,10,Delaware,point,,29.45119818543771,
323,7715.0,2020-05-09,2 day ahead inc hosp,2020-05-11,10,Delaware,point,,29.295338405744936,
324,7716.0,2020-05-09,3 day ahead inc hosp,2020-05-12,10,Delaware,point,,29.127871605981365,
325,7717.0,2020-05-09,4 day ahead inc hosp,2020-05-13,10,Delaware,point,,28.94951303379803,
326,7718.0,2020-05-09,5 day ahead inc hosp,2020-05-14,10,Delaware,point,,28.7609852402426,
327,7719.0,2020-05-09,6 day ahead inc hosp,2020-05-15,10,Delaware,point,,28.563019406225816,
328,7720.0,2020-05-09,7 day ahead inc hosp,2020-05-16,10,Delaware,point,,28.356252315969506,
329,7721.0,2020-05-09,8 day ahead inc hosp,2020-05-17,10,Delaware,point,,28.14100618914204,
330,7722.0,2020-05-09,9 day ahead inc hosp,2020-05-18,10,Delaware,point,,27.91788486171885,
331,7723.0,2020-05-09,10 day ahead inc hosp,2020-05-19,10,Delaware,point,,27.68751073322887,
332,7724.0,2020-05-09,11 day ahead inc hosp,2020-05-20,10,Delaware,point,,27.45050620320117,
333,7725.0,2020-05-09,12 day ahead inc hosp,2020-05-21,10,Delaware,point,,27.207493671165338,
334,7726.0,2020-05-09,13 day ahead inc hosp,2020-05-22,10,Delaware,point,,26.95909553665016,
335,7727.0,2020-05-09,14 day ahead inc hosp,2020-05-23,10,Delaware,point,,26.705412808374227,
336,8652.0,2020-05-09,1 day ahead cum death,2020-05-10,11,District of Columbia,point,,356.4748270884408,
337,8653.0,2020-05-09,2 day ahead cum death,2020-05-11,11,District of Columbia,point,,369.1969634077497,
338,8654.0,2020-05-09,3 day ahead cum death,2020-05-12,11,District of Columbia,point,,381.9602441323178,
339,8655.0,2020-05-09,4 day ahead cum death,2020-05-13,11,District of Columbia,point,,394.7596897632196,
340,8656.0,2020-05-09,5 day ahead cum death,2020-05-14,11,District of Columbia,point,,407.5727747623722,
341,8657.0,2020-05-09,6 day ahead cum death,2020-05-15,11,District of Columbia,point,,420.3948906141298,
342,8658.0,2020-05-09,7 day ahead cum death,2020-05-16,11,District of Columbia,point,,433.2226287759922,
343,8659.0,2020-05-09,8 day ahead cum death,2020-05-17,11,District of Columbia,point,,446.03947951123087,
344,8660.0,2020-05-09,9 day ahead cum death,2020-05-18,11,District of Columbia,point,,458.83319690476316,
345,8661.0,2020-05-09,10 day ahead cum death,2020-05-19,11,District of Columbia,point,,471.59323523055605,
346,8662.0,2020-05-09,11 day ahead cum death,2020-05-20,11,District of Columbia,point,,484.30949462386803,
347,8663.0,2020-05-09,12 day ahead cum death,2020-05-21,11,District of Columbia,point,,496.9714865464681,
348,8664.0,2020-05-09,13 day ahead cum death,2020-05-22,11,District of Columbia,point,,509.5696205566362,
349,8665.0,2020-05-09,14 day ahead cum death,2020-05-23,11,District of Columbia,point,,522.0941582554316,
350,8666.0,2020-05-09,1 day ahead inc death,2020-05-10,11,District of Columbia,point,,12.677621132263818,
351,8667.0,2020-05-09,2 day ahead inc death,2020-05-11,11,District of Columbia,point,,12.722136319308731,
352,8668.0,2020-05-09,3 day ahead inc death,2020-05-12,11,District of Columbia,point,,12.763280724568286,
353,8669.0,2020-05-09,4 day ahead inc death,2020-05-13,11,District of Columbia,point,,12.799445630901792,
354,8670.0,2020-05-09,5 day ahead inc death,2020-05-14,11,District of Columbia,point,,12.81308499915247,
355,8671.0,2020-05-09,6 day ahead inc death,2020-05-15,11,District of Columbia,point,,12.822115851757724,
356,8672.0,2020-05-09,7 day ahead inc death,2020-05-16,11,District of Columbia,point,,12.827738161862431,
357,8673.0,2020-05-09,8 day ahead inc death,2020-05-17,11,District of Columbia,point,,12.816850735238488,
358,8674.0,2020-05-09,9 day ahead inc death,2020-05-18,11,District of Columbia,point,,12.793717393532429,
359,8675.0,2020-05-09,10 day ahead inc death,2020-05-19,11,District of Columbia,point,,12.760038325792891,
360,8676.0,2020-05-09,11 day ahead inc death,2020-05-20,11,District of Columbia,point,,12.716259393311795,
361,8677.0,2020-05-09,12 day ahead inc death,2020-05-21,11,District of Columbia,point,,12.661991922600265,
362,8678.0,2020-05-09,13 day ahead inc death,2020-05-22,11,District of Columbia,point,,12.598134010168033,
363,8679.0,2020-05-09,14 day ahead inc death,2020-05-23,11,District of Columbia,point,,12.52453769879543,
364,8680.0,2020-05-09,1 day ahead inc hosp,2020-05-10,11,District of Columbia,point,,57.71780488644373,
365,8681.0,2020-05-09,2 day ahead inc hosp,2020-05-11,11,District of Columbia,point,,57.87541410293619,
366,8682.0,2020-05-09,3 day ahead inc hosp,2020-05-12,11,District of Columbia,point,,57.98384931859472,
367,8683.0,2020-05-09,4 day ahead inc hosp,2020-05-13,11,District of Columbia,point,,58.04318433439117,
368,8684.0,2020-05-09,5 day ahead inc hosp,2020-05-14,11,District of Columbia,point,,58.05376677972853,
369,8685.0,2020-05-09,6 day ahead inc hosp,2020-05-15,11,District of Columbia,point,,58.01566777635024,
370,8686.0,2020-05-09,7 day ahead inc hosp,2020-05-16,11,District of Columbia,point,,57.929361971425784,
371,8687.0,2020-05-09,8 day ahead inc hosp,2020-05-17,11,District of Columbia,point,,57.79633930527322,
372,8688.0,2020-05-09,9 day ahead inc hosp,2020-05-18,11,District of Columbia,point,,57.6161281837905,
373,8689.0,2020-05-09,10 day ahead inc hosp,2020-05-19,11,District of Columbia,point,,57.38951871531204,
374,8690.0,2020-05-09,11 day ahead inc hosp,2020-05-20,11,District of Columbia,point,,57.11761935431441,
375,8691.0,2020-05-09,12 day ahead inc hosp,2020-05-21,11,District of Columbia,point,,56.80161202268223,
376,8692.0,2020-05-09,13 day ahead inc hosp,2020-05-22,11,District of Columbia,point,,56.442659687397736,
377,8693.0,2020-05-09,14 day ahead inc hosp,2020-05-23,11,District of Columbia,point,,56.042093443351575,
378,9618.0,2020-05-09,1 day ahead cum death,2020-05-10,12,Florida,point,,1312.106068089846,
379,9619.0,2020-05-09,2 day ahead cum death,2020-05-11,12,Florida,point,,1341.1289120854374,
380,9620.0,2020-05-09,3 day ahead cum death,2020-05-12,12,Florida,point,,1369.7368091197861,
381,9621.0,2020-05-09,4 day ahead cum death,2020-05-13,12,Florida,point,,1397.9305708181796,
382,9622.0,2020-05-09,5 day ahead cum death,2020-05-14,12,Florida,point,,1425.7102115106354,
383,9623.0,2020-05-09,6 day ahead cum death,2020-05-15,12,Florida,point,,1453.0757311971536,
384,9624.0,2020-05-09,7 day ahead cum death,2020-05-16,12,Florida,point,,1480.030163120198,
385,9625.0,2020-05-09,8 day ahead cum death,2020-05-17,12,Florida,point,,1506.5809133865012,
386,9626.0,2020-05-09,9 day ahead cum death,2020-05-18,12,Florida,point,,1532.7284431477137,
387,9627.0,2020-05-09,10 day ahead cum death,2020-05-19,12,Florida,point,,1558.4727583443785,
388,9628.0,2020-05-09,11 day ahead cum death,2020-05-20,12,Florida,point,,1583.814834763801,
389,9629.0,2020-05-09,12 day ahead cum death,2020-05-21,12,Florida,point,,1608.7632245858704,
390,9630.0,2020-05-09,13 day ahead cum death,2020-05-22,12,Florida,point,,1633.320070189826,
391,9631.0,2020-05-09,14 day ahead cum death,2020-05-23,12,Florida,point,,1657.4910578708523,
392,9632.0,2020-05-09,1 day ahead inc death,2020-05-10,12,Florida,point,,29.438915539104823,
393,9633.0,2020-05-09,2 day ahead inc death,2020-05-11,12,Florida,point,,29.022843995591522,
394,9634.0,2020-05-09,3 day ahead inc death,2020-05-12,12,Florida,point,,28.60789703434856,
395,9635.0,2020-05-09,4 day ahead inc death,2020-05-13,12,Florida,point,,28.19376169839385,
396,9636.0,2020-05-09,5 day ahead inc death,2020-05-14,12,Florida,point,,27.779640692455743,
397,9637.0,2020-05-09,6 day ahead inc death,2020-05-15,12,Florida,point,,27.365519686517853,
398,9638.0,2020-05-09,7 day ahead inc death,2020-05-16,12,Florida,point,,26.954431923044513,
399,9639.0,2020-05-09,8 day ahead inc death,2020-05-17,12,Florida,point,,26.55075026630314,
400,9640.0,2020-05-09,9 day ahead inc death,2020-05-18,12,Florida,point,,26.14752976121224,
401,9641.0,2020-05-09,10 day ahead inc death,2020-05-19,12,Florida,point,,25.744315196665074,
402,9642.0,2020-05-09,11 day ahead inc death,2020-05-20,12,Florida,point,,25.34207641942248,
403,9643.0,2020-05-09,12 day ahead inc death,2020-05-21,12,Florida,point,,24.948389822069718,
404,9644.0,2020-05-09,13 day ahead inc death,2020-05-22,12,Florida,point,,24.556845603955175,
405,9645.0,2020-05-09,14 day ahead inc death,2020-05-23,12,Florida,point,,24.17098768102631,
406,9646.0,2020-05-09,1 day ahead inc hosp,2020-05-10,12,Florida,point,,129.69363431444842,
407,9647.0,2020-05-09,2 day ahead inc hosp,2020-05-11,12,Florida,point,,127.7446530458756,
408,9648.0,2020-05-09,3 day ahead inc hosp,2020-05-12,12,Florida,point,,125.8080374040484,
409,9649.0,2020-05-09,4 day ahead inc hosp,2020-05-13,12,Florida,point,,123.88759555400377,
410,9650.0,2020-05-09,5 day ahead inc hosp,2020-05-14,12,Florida,point,,121.98339473251936,
411,9651.0,2020-05-09,6 day ahead inc hosp,2020-05-15,12,Florida,point,,120.09543493959696,
412,9652.0,2020-05-09,7 day ahead inc hosp,2020-05-16,12,Florida,point,,118.22500842165405,
413,9653.0,2020-05-09,8 day ahead inc hosp,2020-05-17,12,Florida,point,,116.37527038800972,
414,9654.0,2020-05-09,9 day ahead inc hosp,2020-05-18,12,Florida,point,,114.5464173022138,
415,9655.0,2020-05-09,10 day ahead inc hosp,2020-05-19,12,Florida,point,,112.73845169510193,
416,9656.0,2020-05-09,11 day ahead inc hosp,2020-05-20,12,Florida,point,,110.95159538706056,
417,9657.0,2020-05-09,12 day ahead inc hosp,2020-05-21,12,Florida,point,,109.1877924983334,
418,9658.0,2020-05-09,13 day ahead inc hosp,2020-05-22,12,Florida,point,,107.44753004426045,
419,9659.0,2020-05-09,14 day ahead inc hosp,2020-05-23,12,Florida,point,,105.7305233635835,
420,10584.0,2020-05-09,1 day ahead cum death,2020-05-10,13,Georgia,point,,825.2109812947373,
421,10585.0,2020-05-09,2 day ahead cum death,2020-05-11,13,Georgia,point,,848.5164045488141,
422,10586.0,2020-05-09,3 day ahead cum death,2020-05-12,13,Georgia,point,,871.7959276952914,
423,10587.0,2020-05-09,4 day ahead cum death,2020-05-13,13,Georgia,point,,895.0495507341698,
424,10588.0,2020-05-09,5 day ahead cum death,2020-05-14,13,Georgia,point,,918.2744356777632,
425,10589.0,2020-05-09,6 day ahead cum death,2020-05-15,13,Georgia,point,,941.4619658732137,
426,10590.0,2020-05-09,7 day ahead cum death,2020-05-16,13,Georgia,point,,964.6077277211213,
427,10591.0,2020-05-09,8 day ahead cum death,2020-05-17,13,Georgia,point,,987.7115347335088,
428,10592.0,2020-05-09,9 day ahead cum death,2020-05-18,13,Georgia,point,,1010.7733542605852,
429,10593.0,2020-05-09,10 day ahead cum death,2020-05-19,13,Georgia,point,,1033.7888106076778,
430,10594.0,2020-05-09,11 day ahead cum death,2020-05-20,13,Georgia,point,,1056.7525865744483,
431,10595.0,2020-05-09,12 day ahead cum death,2020-05-21,13,Georgia,point,,1079.663023040904,
432,10596.0,2020-05-09,13 day ahead cum death,2020-05-22,13,Georgia,point,,1102.5187881250965,
433,10597.0,2020-05-09,14 day ahead cum death,2020-05-23,13,Georgia,point,,1125.3176801565899,
434,10598.0,2020-05-09,1 day ahead inc death,2020-05-10,13,Georgia,point,,23.33062488708136,
435,10599.0,2020-05-09,2 day ahead inc death,2020-05-11,13,Georgia,point,,23.3054232540768,
436,10600.0,2020-05-09,3 day ahead inc death,2020-05-12,13,Georgia,point,,23.27952314647745,
437,10601.0,2020-05-09,4 day ahead inc death,2020-05-13,13,Georgia,point,,23.253623038878107,
438,10602.0,2020-05-09,5 day ahead inc death,2020-05-14,13,Georgia,point,,23.22488494359364,
439,10603.0,2020-05-09,6 day ahead inc death,2020-05-15,13,Georgia,point,,23.187530195450286,
440,10604.0,2020-05-09,7 day ahead inc death,2020-05-16,13,Georgia,point,,23.145761847907487,
441,10605.0,2020-05-09,8 day ahead inc death,2020-05-17,13,Georgia,point,,23.103807012387648,
442,10606.0,2020-05-09,9 day ahead inc death,2020-05-18,13,Georgia,point,,23.06181952707655,
443,10607.0,2020-05-09,10 day ahead inc death,2020-05-19,13,Georgia,point,,23.01545634709241,
444,10608.0,2020-05-09,11 day ahead inc death,2020-05-20,13,Georgia,point,,22.963775966770786,
445,10609.0,2020-05-09,12 day ahead inc death,2020-05-21,13,Georgia,point,,22.91043646645547,
446,10610.0,2020-05-09,13 day ahead inc death,2020-05-22,13,Georgia,point,,22.85576508419261,
447,10611.0,2020-05-09,14 day ahead inc death,2020-05-23,13,Georgia,point,,22.79889203149321,
448,10612.0,2020-05-09,1 day ahead inc hosp,2020-05-10,13,Georgia,point,,105.01417437699259,
449,10613.0,2020-05-09,2 day ahead inc hosp,2020-05-11,13,Georgia,point,,104.85851970378552,
450,10614.0,2020-05-09,3 day ahead inc hosp,2020-05-12,13,Georgia,point,,104.68879948378384,
451,10615.0,2020-05-09,4 day ahead inc hosp,2020-05-13,13,Georgia,point,,104.50501371698644,
452,10616.0,2020-05-09,5 day ahead inc hosp,2020-05-14,13,Georgia,point,,104.30777596432587,
453,10617.0,2020-05-09,6 day ahead inc hosp,2020-05-15,13,Georgia,point,,104.09894910969713,
454,10618.0,2020-05-09,7 day ahead inc hosp,2020-05-16,13,Georgia,point,,103.87948735461904,
455,10619.0,2020-05-09,8 day ahead inc hosp,2020-05-17,13,Georgia,point,,103.64943101700321,
456,10620.0,2020-05-09,9 day ahead inc hosp,2020-05-18,13,Georgia,point,,103.4087924580397,
457,10621.0,2020-05-09,10 day ahead inc hosp,2020-05-19,13,Georgia,point,,103.15922831286335,
458,10622.0,2020-05-09,11 day ahead inc hosp,2020-05-20,13,Georgia,point,,102.90212785962862,
459,10623.0,2020-05-09,12 day ahead inc hosp,2020-05-21,13,Georgia,point,,102.636738508481,
460,10624.0,2020-05-09,13 day ahead inc hosp,2020-05-22,13,Georgia,point,,102.36246723565394,
461,10625.0,2020-05-09,14 day ahead inc hosp,2020-05-23,13,Georgia,point,,102.07961965617493,
462,11550.0,2020-05-09,1 day ahead cum death,2020-05-10,15,Hawaii,point,,73.0273985067841,
463,11551.0,2020-05-09,2 day ahead cum death,2020-05-11,15,Hawaii,point,,74.33096447578238,
464,11552.0,2020-05-09,3 day ahead cum death,2020-05-12,15,Hawaii,point,,75.60242225096157,
465,11553.0,2020-05-09,4 day ahead cum death,2020-05-13,15,Hawaii,point,,76.84288978955448,
466,11554.0,2020-05-09,5 day ahead cum death,2020-05-14,15,Hawaii,point,,78.05280733011647,
467,11555.0,2020-05-09,6 day ahead cum death,2020-05-15,15,Hawaii,point,,79.23222022726493,
468,11556.0,2020-05-09,7 day ahead cum death,2020-05-16,15,Hawaii,point,,80.38199185106785,
469,11557.0,2020-05-09,8 day ahead cum death,2020-05-17,15,Hawaii,point,,81.5030561856016,
470,11558.0,2020-05-09,9 day ahead cum death,2020-05-18,15,Hawaii,point,,82.59558606992124,
471,11559.0,2020-05-09,10 day ahead cum death,2020-05-19,15,Hawaii,point,,83.65986495711525,
472,11560.0,2020-05-09,11 day ahead cum death,2020-05-20,15,Hawaii,point,,84.69714920952025,
473,11561.0,2020-05-09,12 day ahead cum death,2020-05-21,15,Hawaii,point,,85.70785258399987,
474,11562.0,2020-05-09,13 day ahead cum death,2020-05-22,15,Hawaii,point,,86.69213569597908,
475,11563.0,2020-05-09,14 day ahead cum death,2020-05-23,15,Hawaii,point,,87.65116697990686,
476,11564.0,2020-05-09,1 day ahead inc death,2020-05-10,15,Hawaii,point,,1.3358484407045368,
477,11565.0,2020-05-09,2 day ahead inc death,2020-05-11,15,Hawaii,point,,1.3035659689982817,
478,11566.0,2020-05-09,3 day ahead inc death,2020-05-12,15,Hawaii,point,,1.271457775179186,
479,11567.0,2020-05-09,4 day ahead inc death,2020-05-13,15,Hawaii,point,,1.2404675385929265,
