location,forecast_date,quantile,value,target,target_end_date,type
34023,2021-01-04,,4028.68370076136,3 wk ahead inc case,2021-01-23,point
34025,2021-01-04,,3299.8889389476058,3 wk ahead inc case,2021-01-23,point
34027,2021-01-04,,2572.5626497176113,3 wk ahead inc case,2021-01-23,point
34029,2021-01-04,,3172.507979696448,3 wk ahead inc case,2021-01-23,point
34031,2021-01-04,,2340.596184790193,3 wk ahead inc case,2021-01-23,point
34039,2021-01-04,,3318.8732890428673,3 wk ahead inc case,2021-01-23,point
35001,2021-01-04,,1746.7023986845975,3 wk ahead inc case,2021-01-23,point
35013,2021-01-04,,437.1816794353397,3 wk ahead inc case,2021-01-23,point
36005,2021-01-04,,8882.315166763028,3 wk ahead inc case,2021-01-23,point
36029,2021-01-04,,2840.6731643580733,3 wk ahead inc case,2021-01-23,point
36047,2021-01-04,,17585.72021804896,3 wk ahead inc case,2021-01-23,point
36055,2021-01-04,,2840.756230349845,3 wk ahead inc case,2021-01-23,point
36059,2021-01-04,,8844.291967668896,3 wk ahead inc case,2021-01-23,point
36061,2021-01-04,,7405.319085457383,3 wk ahead inc case,2021-01-23,point
36067,2021-01-04,,1355.663325439131,3 wk ahead inc case,2021-01-23,point
36071,2021-01-04,,1193.3685882937934,3 wk ahead inc case,2021-01-23,point
36081,2021-01-04,,14309.680807530569,3 wk ahead inc case,2021-01-23,point
36085,2021-01-04,,2117.874179651503,3 wk ahead inc case,2021-01-23,point
36087,2021-01-04,,1023.9155936166003,3 wk ahead inc case,2021-01-23,point
36103,2021-01-04,,8378.065752292276,3 wk ahead inc case,2021-01-23,point
36119,2021-01-04,,5332.904602609307,3 wk ahead inc case,2021-01-23,point
37081,2021-01-04,,2106.1797374773355,3 wk ahead inc case,2021-01-23,point
37119,2021-01-04,,6520.703466032097,3 wk ahead inc case,2021-01-23,point
37183,2021-01-04,,6412.004015032163,3 wk ahead inc case,2021-01-23,point
39017,2021-01-04,,752.5742017259616,3 wk ahead inc case,2021-01-23,point
39035,2021-01-04,,3809.7118482065503,3 wk ahead inc case,2021-01-23,point
39049,2021-01-04,,4790.129608005979,3 wk ahead inc case,2021-01-23,point
39061,2021-01-04,,2518.857758714369,3 wk ahead inc case,2021-01-23,point
39095,2021-01-04,,926.1400866913202,3 wk ahead inc case,2021-01-23,point
39113,2021-01-04,,1432.2135334694708,3 wk ahead inc case,2021-01-23,point
39153,2021-01-04,,1300.2434206318012,3 wk ahead inc case,2021-01-23,point
40109,2021-01-04,,2463.8778983838542,3 wk ahead inc case,2021-01-23,point
40143,2021-01-04,,1988.198765331172,3 wk ahead inc case,2021-01-23,point
41051,2021-01-04,,2223.335366194261,3 wk ahead inc case,2021-01-23,point
42003,2021-01-04,,3627.947755299596,3 wk ahead inc case,2021-01-23,point
42011,2021-01-04,,1182.829898449019,3 wk ahead inc case,2021-01-23,point
42017,2021-01-04,,1714.5341557766242,3 wk ahead inc case,2021-01-23,point
42045,2021-01-04,,1745.354475341549,3 wk ahead inc case,2021-01-23,point
42071,2021-01-04,,1463.0622574931726,3 wk ahead inc case,2021-01-23,point
42091,2021-01-04,,2685.837695377279,3 wk ahead inc case,2021-01-23,point
42101,2021-01-04,,5090.119653437281,3 wk ahead inc case,2021-01-23,point
42133,2021-01-04,,1043.3805284812365,3 wk ahead inc case,2021-01-23,point
44007,2021-01-04,,1900.6386765946359,3 wk ahead inc case,2021-01-23,point
45045,2021-01-04,,2250.1690582765477,3 wk ahead inc case,2021-01-23,point
45051,2021-01-04,,1224.3899693495093,3 wk ahead inc case,2021-01-23,point
45079,2021-01-04,,1232.1245634413874,3 wk ahead inc case,2021-01-23,point
45083,2021-01-04,,891.1861089704328,3 wk ahead inc case,2021-01-23,point
46099,2021-01-04,,342.90470359019236,3 wk ahead inc case,2021-01-23,point
47037,2021-01-04,,2331.7893450989145,3 wk ahead inc case,2021-01-23,point
47065,2021-01-04,,1258.5320188478436,3 wk ahead inc case,2021-01-23,point
47093,2021-01-04,,1435.3912026081168,3 wk ahead inc case,2021-01-23,point
47149,2021-01-04,,830.7113435034884,3 wk ahead inc case,2021-01-23,point
47157,2021-01-04,,3147.92906137224,3 wk ahead inc case,2021-01-23,point
48029,2021-01-04,,12217.625575051614,3 wk ahead inc case,2021-01-23,point
48039,2021-01-04,,1433.4618159741165,3 wk ahead inc case,2021-01-23,point
48061,2021-01-04,,1801.7671391598074,3 wk ahead inc case,2021-01-23,point
48085,2021-01-04,,5546.7585037550025,3 wk ahead inc case,2021-01-23,point
48113,2021-01-04,,22757.6370826368,3 wk ahead inc case,2021-01-23,point
48121,2021-01-04,,5082.365329049695,3 wk ahead inc case,2021-01-23,point
48139,2021-01-04,,641.0044794889004,3 wk ahead inc case,2021-01-23,point
48141,2021-01-04,,2924.400306594658,3 wk ahead inc case,2021-01-23,point
48157,2021-01-04,,4603.408856791252,3 wk ahead inc case,2021-01-23,point
48167,2021-01-04,,1261.6769264583245,3 wk ahead inc case,2021-01-23,point
48201,2021-01-04,,31720.45109850375,3 wk ahead inc case,2021-01-23,point
48215,2021-01-04,,4030.0171987922713,3 wk ahead inc case,2021-01-23,point
48303,2021-01-04,,827.0840087805377,3 wk ahead inc case,2021-01-23,point
48339,2021-01-04,,3391.006680694432,3 wk ahead inc case,2021-01-23,point
48355,2021-01-04,,1133.8217061359235,3 wk ahead inc case,2021-01-23,point
48375,2021-01-04,,242.90784000544983,3 wk ahead inc case,2021-01-23,point
48381,2021-01-04,,284.29582806710016,3 wk ahead inc case,2021-01-23,point
48439,2021-01-04,,18934.34682090279,3 wk ahead inc case,2021-01-23,point
48453,2021-01-04,,6640.62974492441,3 wk ahead inc case,2021-01-23,point
48479,2021-01-04,,1064.5144600434287,3 wk ahead inc case,2021-01-23,point
48491,2021-01-04,,2942.802780007461,3 wk ahead inc case,2021-01-23,point
49035,2021-01-04,,6198.66647451208,3 wk ahead inc case,2021-01-23,point
49049,2021-01-04,,3325.5803235782314,3 wk ahead inc case,2021-01-23,point
51059,2021-01-04,,4193.944648520121,3 wk ahead inc case,2021-01-23,point
51153,2021-01-04,,1511.3060503511413,3 wk ahead inc case,2021-01-23,point
53033,2021-01-04,,1405.5211934592019,3 wk ahead inc case,2021-01-23,point
53053,2021-01-04,,613.5657453861372,3 wk ahead inc case,2021-01-23,point
53061,2021-01-04,,667.1332750380137,3 wk ahead inc case,2021-01-23,point
53063,2021-01-04,,229.2673167319027,3 wk ahead inc case,2021-01-23,point
55009,2021-01-04,,413.1444069803726,3 wk ahead inc case,2021-01-23,point
55025,2021-01-04,,1168.471419181816,3 wk ahead inc case,2021-01-23,point
55079,2021-01-04,,2652.298704795097,3 wk ahead inc case,2021-01-23,point
55133,2021-01-04,,722.6442441572027,3 wk ahead inc case,2021-01-23,point
1073,2021-01-04,,2246.496772106276,4 wk ahead inc case,2021-01-30,point
1089,2021-01-04,,911.4166527134547,4 wk ahead inc case,2021-01-30,point
1097,2021-01-04,,1216.5650040970959,4 wk ahead inc case,2021-01-30,point
2020,2021-01-04,,1912.4851512015314,4 wk ahead inc case,2021-01-30,point
4013,2021-01-04,,37411.80069276668,4 wk ahead inc case,2021-01-30,point
4019,2021-01-04,,5692.281486415347,4 wk ahead inc case,2021-01-30,point
4021,2021-01-04,,1857.1527313923773,4 wk ahead inc case,2021-01-30,point
4027,2021-01-04,,714.3847062119943,4 wk ahead inc case,2021-01-30,point
5119,2021-01-04,,1412.8011137588082,4 wk ahead inc case,2021-01-30,point
5143,2021-01-04,,636.5517101665022,4 wk ahead inc case,2021-01-30,point
6001,2021-01-04,,6649.428204153679,4 wk ahead inc case,2021-01-30,point
6013,2021-01-04,,4302.522838529801,4 wk ahead inc case,2021-01-30,point
6019,2021-01-04,,3356.734791935161,4 wk ahead inc case,2021-01-30,point
6025,2021-01-04,,287.5511639155219,4 wk ahead inc case,2021-01-30,point
6029,2021-01-04,,3232.477751650754,4 wk ahead inc case,2021-01-30,point
6031,2021-01-04,,196.39918174789287,4 wk ahead inc case,2021-01-30,point
6037,2021-01-04,,94180.70803524947,4 wk ahead inc case,2021-01-30,point
6047,2021-01-04,,571.3945711681803,4 wk ahead inc case,2021-01-30,point
6053,2021-01-04,,1444.5951871909842,4 wk ahead inc case,2021-01-30,point
6059,2021-01-04,,18790.026413820287,4 wk ahead inc case,2021-01-30,point
6061,2021-01-04,,597.1535861741969,4 wk ahead inc case,2021-01-30,point
6065,2021-01-04,,12192.049575322426,4 wk ahead inc case,2021-01-30,point
6067,2021-01-04,,5104.533945467711,4 wk ahead inc case,2021-01-30,point
6071,2021-01-04,,11754.183467881452,4 wk ahead inc case,2021-01-30,point
6073,2021-01-04,,19282.828072896515,4 wk ahead inc case,2021-01-30,point
6075,2021-01-04,,3830.728627611698,4 wk ahead inc case,2021-01-30,point
6077,2021-01-04,,2758.6653034704786,4 wk ahead inc case,2021-01-30,point
6081,2021-01-04,,3080.027152190691,4 wk ahead inc case,2021-01-30,point
6085,2021-01-04,,9892.22072745025,4 wk ahead inc case,2021-01-30,point
6095,2021-01-04,,1276.2377400522253,4 wk ahead inc case,2021-01-30,point
6099,2021-01-04,,1532.3186871821326,4 wk ahead inc case,2021-01-30,point
6107,2021-01-04,,1124.8459117907933,4 wk ahead inc case,2021-01-30,point
6111,2021-01-04,,3558.7098417623088,4 wk ahead inc case,2021-01-30,point
8001,2021-01-04,,1447.0886860210653,4 wk ahead inc case,2021-01-30,point
8005,2021-01-04,,1742.2905691644598,4 wk ahead inc case,2021-01-30,point
8031,2021-01-04,,1930.5621290887548,4 wk ahead inc case,2021-01-30,point
8041,2021-01-04,,1872.5117013378078,4 wk ahead inc case,2021-01-30,point
8059,2021-01-04,,1351.5163700272728,4 wk ahead inc case,2021-01-30,point
9001,2021-01-04,,3036.98862585164,4 wk ahead inc case,2021-01-30,point
9003,2021-01-04,,2768.648812669244,4 wk ahead inc case,2021-01-30,point
9009,2021-01-04,,2674.798356234576,4 wk ahead inc case,2021-01-30,point
10003,2021-01-04,,1412.649835902171,4 wk ahead inc case,2021-01-30,point
11001,2021-01-04,,2588.866256832105,4 wk ahead inc case,2021-01-30,point
12011,2021-01-04,,8558.875399390721,4 wk ahead inc case,2021-01-30,point
12021,2021-01-04,,945.1666604557664,4 wk ahead inc case,2021-01-30,point
12031,2021-01-04,,3743.4419529458287,4 wk ahead inc case,2021-01-30,point
12033,2021-01-04,,799.8853173297161,4 wk ahead inc case,2021-01-30,point
12057,2021-01-04,,5323.885024602904,4 wk ahead inc case,2021-01-30,point
12071,2021-01-04,,2247.3055200656913,4 wk ahead inc case,2021-01-30,point
12081,2021-01-04,,1104.427498917691,4 wk ahead inc case,2021-01-30,point
12086,2021-01-04,,13992.570765497507,4 wk ahead inc case,2021-01-30,point
12095,2021-01-04,,5586.7218377269055,4 wk ahead inc case,2021-01-30,point
12097,2021-01-04,,1010.5243091348063,4 wk ahead inc case,2021-01-30,point
12099,2021-01-04,,6049.660509952506,4 wk ahead inc case,2021-01-30,point
12101,2021-01-04,,1249.921209288053,4 wk ahead inc case,2021-01-30,point
12103,2021-01-04,,3056.113169254097,4 wk ahead inc case,2021-01-30,point
12105,2021-01-04,,2396.1140753411632,4 wk ahead inc case,2021-01-30,point
12127,2021-01-04,,1582.8262965400727,4 wk ahead inc case,2021-01-30,point
13067,2021-01-04,,2761.5921425011793,4 wk ahead inc case,2021-01-30,point
13089,2021-01-04,,2776.349064276537,4 wk ahead inc case,2021-01-30,point
13121,2021-01-04,,3914.249644903281,4 wk ahead inc case,2021-01-30,point
13135,2021-01-04,,3825.003005744032,4 wk ahead inc case,2021-01-30,point
16001,2021-01-04,,1200.6520470292496,4 wk ahead inc case,2021-01-30,point
16027,2021-01-04,,447.8930392674997,4 wk ahead inc case,2021-01-30,point
17031,2021-01-04,,24334.080048529697,4 wk ahead inc case,2021-01-30,point
17043,2021-01-04,,2763.856358852861,4 wk ahead inc case,2021-01-30,point
17089,2021-01-04,,1158.8125564661955,4 wk ahead inc case,2021-01-30,point
17097,2021-01-04,,1875.786598548358,4 wk ahead inc case,2021-01-30,point
17197,2021-01-04,,1664.5135770212091,4 wk ahead inc case,2021-01-30,point
17201,2021-01-04,,496.6315384962108,4 wk ahead inc case,2021-01-30,point
18003,2021-01-04,,782.2455370884758,4 wk ahead inc case,2021-01-30,point
18039,2021-01-04,,375.8723542136726,4 wk ahead inc case,2021-01-30,point
18057,2021-01-04,,897.5867276487912,4 wk ahead inc case,2021-01-30,point
18089,2021-01-04,,1269.2706619884027,4 wk ahead inc case,2021-01-30,point
18097,2021-01-04,,3183.4553320177556,4 wk ahead inc case,2021-01-30,point
18141,2021-01-04,,523.3619800539007,4 wk ahead inc case,2021-01-30,point
19153,2021-01-04,,1298.71405863247,4 wk ahead inc case,2021-01-30,point
20091,2021-01-04,,2778.933318581249,4 wk ahead inc case,2021-01-30,point
20173,2021-01-04,,2771.414484389569,4 wk ahead inc case,2021-01-30,point
21111,2021-01-04,,1840.2764500648807,4 wk ahead inc case,2021-01-30,point
22033,2021-01-04,,1252.7943406369525,4 wk ahead inc case,2021-01-30,point
22051,2021-01-04,,1300.1101505673896,4 wk ahead inc case,2021-01-30,point
24005,2021-01-04,,2666.4499160038195,4 wk ahead inc case,2021-01-30,point
24031,2021-01-04,,4226.888427233275,4 wk ahead inc case,2021-01-30,point
24033,2021-01-04,,3567.556571012244,4 wk ahead inc case,2021-01-30,point
24510,2021-01-04,,1820.097161554677,4 wk ahead inc case,2021-01-30,point
25005,2021-01-04,,1372.459635096574,4 wk ahead inc case,2021-01-30,point
25009,2021-01-04,,2080.707683596408,4 wk ahead inc case,2021-01-30,point
25013,2021-01-04,,952.655438832388,4 wk ahead inc case,2021-01-30,point
25017,2021-01-04,,5081.294662554036,4 wk ahead inc case,2021-01-30,point
25021,2021-01-04,,1844.2035617178765,4 wk ahead inc case,2021-01-30,point
25023,2021-01-04,,1140.3196167802819,4 wk ahead inc case,2021-01-30,point
25025,2021-01-04,,2144.40749479142,4 wk ahead inc case,2021-01-30,point
25027,2021-01-04,,2231.3800961795014,4 wk ahead inc case,2021-01-30,point
26081,2021-01-04,,1094.8336626598482,4 wk ahead inc case,2021-01-30,point
26099,2021-01-04,,1510.4662525702677,4 wk ahead inc case,2021-01-30,point
26125,2021-01-04,,2949.926466862605,4 wk ahead inc case,2021-01-30,point
26163,2021-01-04,,3655.184150295325,4 wk ahead inc case,2021-01-30,point
27003,2021-01-04,,345.6391126769194,4 wk ahead inc case,2021-01-30,point
27037,2021-01-04,,680.5283215620739,4 wk ahead inc case,2021-01-30,point
27053,2021-01-04,,2508.474200737521,4 wk ahead inc case,2021-01-30,point
27123,2021-01-04,,799.9907837096342,4 wk ahead inc case,2021-01-30,point
29095,2021-01-04,,226.78834135502555,4 wk ahead inc case,2021-01-30,point
29183,2021-01-04,,26.65251519369133,4 wk ahead inc case,2021-01-30,point
29189,2021-01-04,,853.7194095997113,4 wk ahead inc case,2021-01-30,point
31055,2021-01-04,,1500.5063710713766,4 wk ahead inc case,2021-01-30,point
31109,2021-01-04,,776.7112486905258,4 wk ahead inc case,2021-01-30,point
32003,2021-01-04,,10644.655759574847,4 wk ahead inc case,2021-01-30,point
32031,2021-01-04,,1014.3309152754857,4 wk ahead inc case,2021-01-30,point
34003,2021-01-04,,7348.809056517356,4 wk ahead inc case,2021-01-30,point
34005,2021-01-04,,2559.0146815274124,4 wk ahead inc case,2021-01-30,point
34007,2021-01-04,,3018.9010261229887,4 wk ahead inc case,2021-01-30,point
34013,2021-01-04,,6418.271984259341,4 wk ahead inc case,2021-01-30,point
34017,2021-01-04,,5162.291081458714,4 wk ahead inc case,2021-01-30,point
34023,2021-01-04,,4819.066294529056,4 wk ahead inc case,2021-01-30,point
34025,2021-01-04,,3381.2980696846307,4 wk ahead inc case,2021-01-30,point
34027,2021-01-04,,3654.750107080499,4 wk ahead inc case,2021-01-30,point
34029,2021-01-04,,3088.2792679005743,4 wk ahead inc case,2021-01-30,point
34031,2021-01-04,,2788.6173472577602,4 wk ahead inc case,2021-01-30,point
34039,2021-01-04,,4622.17700923929,4 wk ahead inc case,2021-01-30,point
35001,2021-01-04,,1710.0830230751865,4 wk ahead inc case,2021-01-30,point
35013,2021-01-04,,500.64124997665084,4 wk ahead inc case,2021-01-30,point
36005,2021-01-04,,8837.982768898353,4 wk ahead inc case,2021-01-30,point
36029,2021-01-04,,2869.5826416128807,4 wk ahead inc case,2021-01-30,point
36047,2021-01-04,,16515.437271193336,4 wk ahead inc case,2021-01-30,point
36055,2021-01-04,,2516.5502692444825,4 wk ahead inc case,2021-01-30,point
36059,2021-01-04,,7466.463021696053,4 wk ahead inc case,2021-01-30,point
36061,2021-01-04,,8066.616863166443,4 wk ahead inc case,2021-01-30,point
36067,2021-01-04,,1253.4187030223418,4 wk ahead inc case,2021-01-30,point
36071,2021-01-04,,1196.6940736382167,4 wk ahead inc case,2021-01-30,point
36081,2021-01-04,,14730.037058600603,4 wk ahead inc case,2021-01-30,point
36085,2021-01-04,,2515.934941692174,4 wk ahead inc case,2021-01-30,point
36087,2021-01-04,,1172.9960950681684,4 wk ahead inc case,2021-01-30,point
36103,2021-01-04,,7694.4947756356905,4 wk ahead inc case,2021-01-30,point
36119,2021-01-04,,4772.513835199608,4 wk ahead inc case,2021-01-30,point
37081,2021-01-04,,1809.3086424343635,4 wk ahead inc case,2021-01-30,point
37119,2021-01-04,,5376.879147267732,4 wk ahead inc case,2021-01-30,point
37183,2021-01-04,,5605.332910215157,4 wk ahead inc case,2021-01-30,point
39017,2021-01-04,,710.7172793377921,4 wk ahead inc case,2021-01-30,point
39035,2021-01-04,,3563.5685695062957,4 wk ahead inc case,2021-01-30,point
39049,2021-01-04,,4501.722389914025,4 wk ahead inc case,2021-01-30,point
39061,2021-01-04,,2366.2279376371,4 wk ahead inc case,2021-01-30,point
39095,2021-01-04,,866.2410837087808,4 wk ahead inc case,2021-01-30,point
39113,2021-01-04,,1302.2450841815742,4 wk ahead inc case,2021-01-30,point
39153,2021-01-04,,1279.6336437061648,4 wk ahead inc case,2021-01-30,point
40109,2021-01-04,,2059.6504078156227,4 wk ahead inc case,2021-01-30,point
40143,2021-01-04,,1759.5451368693834,4 wk ahead inc case,2021-01-30,point
41051,2021-01-04,,2193.769710062037,4 wk ahead inc case,2021-01-30,point
42003,2021-01-04,,3608.532948301269,4 wk ahead inc case,2021-01-30,point
42011,2021-01-04,,1017.5193635459918,4 wk ahead inc case,2021-01-30,point
42017,2021-01-04,,1747.7923090365741,4 wk ahead inc case,2021-01-30,point
42045,2021-01-04,,1729.77839332241,4 wk ahead inc case,2021-01-30,point
42071,2021-01-04,,1375.579304491324,4 wk ahead inc case,2021-01-30,point
42091,2021-01-04,,2576.7911053299413,4 wk ahead inc case,2021-01-30,point
42101,2021-01-04,,5238.999998821029,4 wk ahead inc case,2021-01-30,point
42133,2021-01-04,,978.1823571188208,4 wk ahead inc case,2021-01-30,point
44007,2021-01-04,,1728.3997390647007,4 wk ahead inc case,2021-01-30,point
45045,2021-01-04,,1469.9343034132874,4 wk ahead inc case,2021-01-30,point
45051,2021-01-04,,969.1089172810988,4 wk ahead inc case,2021-01-30,point
45079,2021-01-04,,1043.349516913628,4 wk ahead inc case,2021-01-30,point
45083,2021-01-04,,637.8546123279468,4 wk ahead inc case,2021-01-30,point
46099,2021-01-04,,531.5473233932366,4 wk ahead inc case,2021-01-30,point
47037,2021-01-04,,2040.6323731024358,4 wk ahead inc case,2021-01-30,point
47065,2021-01-04,,946.9119084734892,4 wk ahead inc case,2021-01-30,point
47093,2021-01-04,,1075.1692674997646,4 wk ahead inc case,2021-01-30,point
47149,2021-01-04,,715.0462373734233,4 wk ahead inc case,2021-01-30,point
47157,2021-01-04,,2485.3304540076715,4 wk ahead inc case,2021-01-30,point
48029,2021-01-04,,9779.621538003828,4 wk ahead inc case,2021-01-30,point
48039,2021-01-04,,1154.0734101142289,4 wk ahead inc case,2021-01-30,point
48061,2021-01-04,,1289.7112456444268,4 wk ahead inc case,2021-01-30,point
48085,2021-01-04,,4258.049869597257,4 wk ahead inc case,2021-01-30,point
48113,2021-01-04,,18515.800004512075,4 wk ahead inc case,2021-01-30,point
48121,2021-01-04,,3687.2955324336094,4 wk ahead inc case,2021-01-30,point
48139,2021-01-04,,590.9110007898563,4 wk ahead inc case,2021-01-30,point
48141,2021-01-04,,3393.077153985993,4 wk ahead inc case,2021-01-30,point
