location,quantile,target,value,type,forecast_date,target_end_date
40099,,4 wk ahead inc case,25.9305,point,2020-08-31,2020-09-26
40101,,4 wk ahead inc case,184.06450000000004,point,2020-08-31,2020-09-26
40103,,4 wk ahead inc case,43.0915,point,2020-08-31,2020-09-26
40105,,4 wk ahead inc case,30.858999999999995,point,2020-08-31,2020-09-26
40107,,4 wk ahead inc case,34.5955,point,2020-08-31,2020-09-26
40109,,4 wk ahead inc case,1072.7635,point,2020-08-31,2020-09-26
40111,,4 wk ahead inc case,87.97250000000003,point,2020-08-31,2020-09-26
40113,,4 wk ahead inc case,81.51100000000001,point,2020-08-31,2020-09-26
40115,,4 wk ahead inc case,77.02050000000001,point,2020-08-31,2020-09-26
40117,,4 wk ahead inc case,83.3795,point,2020-08-31,2020-09-26
40119,,4 wk ahead inc case,185.40400000000002,point,2020-08-31,2020-09-26
40121,,4 wk ahead inc case,138.84799999999998,point,2020-08-31,2020-09-26
40123,,4 wk ahead inc case,42.93350000000001,point,2020-08-31,2020-09-26
40125,,4 wk ahead inc case,431.861,point,2020-08-31,2020-09-26
40127,,4 wk ahead inc case,16.9195,point,2020-08-31,2020-09-26
40129,,4 wk ahead inc case,9.68,point,2020-08-31,2020-09-26
40131,,4 wk ahead inc case,149.3915,point,2020-08-31,2020-09-26
40133,,4 wk ahead inc case,59.114,point,2020-08-31,2020-09-26
40135,,4 wk ahead inc case,239.90599999999998,point,2020-08-31,2020-09-26
40137,,4 wk ahead inc case,41.55,point,2020-08-31,2020-09-26
40139,,4 wk ahead inc case,13.743,point,2020-08-31,2020-09-26
40141,,4 wk ahead inc case,17.4255,point,2020-08-31,2020-09-26
40143,,4 wk ahead inc case,838.8505,point,2020-08-31,2020-09-26
40145,,4 wk ahead inc case,155.0535,point,2020-08-31,2020-09-26
40147,,4 wk ahead inc case,64.67699999999999,point,2020-08-31,2020-09-26
40149,,4 wk ahead inc case,17.612000000000005,point,2020-08-31,2020-09-26
40151,,4 wk ahead inc case,6.1435,point,2020-08-31,2020-09-26
40153,,4 wk ahead inc case,86.5785,point,2020-08-31,2020-09-26
41001,,4 wk ahead inc case,29.573,point,2020-08-31,2020-09-26
41003,,4 wk ahead inc case,28.4305,point,2020-08-31,2020-09-26
41005,,4 wk ahead inc case,232.99400000000003,point,2020-08-31,2020-09-26
41007,,4 wk ahead inc case,30.981,point,2020-08-31,2020-09-26
41009,,4 wk ahead inc case,60.535,point,2020-08-31,2020-09-26
41011,,4 wk ahead inc case,24.7755,point,2020-08-31,2020-09-26
41013,,4 wk ahead inc case,6.1585,point,2020-08-31,2020-09-26
41015,,4 wk ahead inc case,10.2495,point,2020-08-31,2020-09-26
41017,,4 wk ahead inc case,50.821000000000005,point,2020-08-31,2020-09-26
41019,,4 wk ahead inc case,47.32899999999999,point,2020-08-31,2020-09-26
41021,,4 wk ahead inc case,2.0225,point,2020-08-31,2020-09-26
41023,,4 wk ahead inc case,14.177999999999999,point,2020-08-31,2020-09-26
41025,,4 wk ahead inc case,21.91,point,2020-08-31,2020-09-26
41027,,4 wk ahead inc case,31.296,point,2020-08-31,2020-09-26
41029,,4 wk ahead inc case,335.2905,point,2020-08-31,2020-09-26
41031,,4 wk ahead inc case,29.8345,point,2020-08-31,2020-09-26
41033,,4 wk ahead inc case,33.376,point,2020-08-31,2020-09-26
41035,,4 wk ahead inc case,44.17700000000001,point,2020-08-31,2020-09-26
41037,,4 wk ahead inc case,18.6365,point,2020-08-31,2020-09-26
41039,,4 wk ahead inc case,75.3995,point,2020-08-31,2020-09-26
41041,,4 wk ahead inc case,27.501999999999995,point,2020-08-31,2020-09-26
41043,,4 wk ahead inc case,70.9275,point,2020-08-31,2020-09-26
41045,,4 wk ahead inc case,80.5815,point,2020-08-31,2020-09-26
41047,,4 wk ahead inc case,302.1725,point,2020-08-31,2020-09-26
41049,,4 wk ahead inc case,9.784,point,2020-08-31,2020-09-26
41051,,4 wk ahead inc case,414.027,point,2020-08-31,2020-09-26
41053,,4 wk ahead inc case,56.0825,point,2020-08-31,2020-09-26
41055,,4 wk ahead inc case,1.4794999999999998,point,2020-08-31,2020-09-26
41057,,4 wk ahead inc case,31.4855,point,2020-08-31,2020-09-26
41059,,4 wk ahead inc case,60.10000000000001,point,2020-08-31,2020-09-26
41061,,4 wk ahead inc case,16.1025,point,2020-08-31,2020-09-26
41063,,4 wk ahead inc case,9.7275,point,2020-08-31,2020-09-26
41065,,4 wk ahead inc case,30.537500000000005,point,2020-08-31,2020-09-26
41067,,4 wk ahead inc case,263.301,point,2020-08-31,2020-09-26
41069,,4 wk ahead inc case,2.5135,point,2020-08-31,2020-09-26
41071,,4 wk ahead inc case,108.312,point,2020-08-31,2020-09-26
42001,,4 wk ahead inc case,40.866,point,2020-08-31,2020-09-26
42003,,4 wk ahead inc case,365.1965,point,2020-08-31,2020-09-26
42005,,4 wk ahead inc case,40.9545,point,2020-08-31,2020-09-26
42007,,4 wk ahead inc case,48.994,point,2020-08-31,2020-09-26
42009,,4 wk ahead inc case,25.237,point,2020-08-31,2020-09-26
42011,,4 wk ahead inc case,59.5565,point,2020-08-31,2020-09-26
42013,,4 wk ahead inc case,54.889,point,2020-08-31,2020-09-26
42015,,4 wk ahead inc case,9.416,point,2020-08-31,2020-09-26
42017,,4 wk ahead inc case,62.173,point,2020-08-31,2020-09-26
42019,,4 wk ahead inc case,46.0185,point,2020-08-31,2020-09-26
42021,,4 wk ahead inc case,41.9895,point,2020-08-31,2020-09-26
42023,,4 wk ahead inc case,1.319,point,2020-08-31,2020-09-26
42025,,4 wk ahead inc case,19.1745,point,2020-08-31,2020-09-26
42027,,4 wk ahead inc case,40.53100000000001,point,2020-08-31,2020-09-26
42029,,4 wk ahead inc case,80.77799999999998,point,2020-08-31,2020-09-26
42031,,4 wk ahead inc case,12.360999999999999,point,2020-08-31,2020-09-26
42033,,4 wk ahead inc case,32.099000000000004,point,2020-08-31,2020-09-26
42035,,4 wk ahead inc case,13.811,point,2020-08-31,2020-09-26
42037,,4 wk ahead inc case,39.959,point,2020-08-31,2020-09-26
42039,,4 wk ahead inc case,31.07,point,2020-08-31,2020-09-26
42041,,4 wk ahead inc case,81.05799999999998,point,2020-08-31,2020-09-26
42043,,4 wk ahead inc case,85.455,point,2020-08-31,2020-09-26
42045,,4 wk ahead inc case,34.351,point,2020-08-31,2020-09-26
42047,,4 wk ahead inc case,5.482999999999999,point,2020-08-31,2020-09-26
42049,,4 wk ahead inc case,60.4315,point,2020-08-31,2020-09-26
42051,,4 wk ahead inc case,32.70800000000001,point,2020-08-31,2020-09-26
42053,,4 wk ahead inc case,2.3205,point,2020-08-31,2020-09-26
42055,,4 wk ahead inc case,35.9285,point,2020-08-31,2020-09-26
42057,,4 wk ahead inc case,8.4145,point,2020-08-31,2020-09-26
42059,,4 wk ahead inc case,10.2475,point,2020-08-31,2020-09-26
42061,,4 wk ahead inc case,13.107,point,2020-08-31,2020-09-26
42063,,4 wk ahead inc case,32.2765,point,2020-08-31,2020-09-26
42065,,4 wk ahead inc case,24.116999999999997,point,2020-08-31,2020-09-26
42067,,4 wk ahead inc case,11.1065,point,2020-08-31,2020-09-26
42069,,4 wk ahead inc case,12.934,point,2020-08-31,2020-09-26
42071,,4 wk ahead inc case,77.88000000000002,point,2020-08-31,2020-09-26
42073,,4 wk ahead inc case,23.4595,point,2020-08-31,2020-09-26
42075,,4 wk ahead inc case,28.4005,point,2020-08-31,2020-09-26
42077,,4 wk ahead inc case,26.57,point,2020-08-31,2020-09-26
42079,,4 wk ahead inc case,54.5855,point,2020-08-31,2020-09-26
42081,,4 wk ahead inc case,39.03000000000001,point,2020-08-31,2020-09-26
42083,,4 wk ahead inc case,6.961499999999999,point,2020-08-31,2020-09-26
42085,,4 wk ahead inc case,32.169000000000004,point,2020-08-31,2020-09-26
42087,,4 wk ahead inc case,22.135,point,2020-08-31,2020-09-26
42089,,4 wk ahead inc case,19.6715,point,2020-08-31,2020-09-26
42091,,4 wk ahead inc case,69.878,point,2020-08-31,2020-09-26
42093,,4 wk ahead inc case,12.6075,point,2020-08-31,2020-09-26
42095,,4 wk ahead inc case,18.5965,point,2020-08-31,2020-09-26
42097,,4 wk ahead inc case,46.371,point,2020-08-31,2020-09-26
42099,,4 wk ahead inc case,31.271500000000003,point,2020-08-31,2020-09-26
42101,,4 wk ahead inc case,76.8055,point,2020-08-31,2020-09-26
42103,,4 wk ahead inc case,11.128,point,2020-08-31,2020-09-26
42105,,4 wk ahead inc case,3.8505,point,2020-08-31,2020-09-26
42107,,4 wk ahead inc case,31.2375,point,2020-08-31,2020-09-26
42109,,4 wk ahead inc case,25.944000000000003,point,2020-08-31,2020-09-26
42111,,4 wk ahead inc case,32.311499999999995,point,2020-08-31,2020-09-26
42113,,4 wk ahead inc case,4.6805,point,2020-08-31,2020-09-26
42115,,4 wk ahead inc case,18.0455,point,2020-08-31,2020-09-26
42117,,4 wk ahead inc case,7.423999999999999,point,2020-08-31,2020-09-26
42119,,4 wk ahead inc case,24.431000000000004,point,2020-08-31,2020-09-26
42121,,4 wk ahead inc case,11.739,point,2020-08-31,2020-09-26
42123,,4 wk ahead inc case,13.9015,point,2020-08-31,2020-09-26
42125,,4 wk ahead inc case,67.4495,point,2020-08-31,2020-09-26
42127,,4 wk ahead inc case,18.3105,point,2020-08-31,2020-09-26
42129,,4 wk ahead inc case,88.0745,point,2020-08-31,2020-09-26
42131,,4 wk ahead inc case,8.012,point,2020-08-31,2020-09-26
42133,,4 wk ahead inc case,185.035,point,2020-08-31,2020-09-26
44001,,4 wk ahead inc case,24.164,point,2020-08-31,2020-09-26
44003,,4 wk ahead inc case,48.0565,point,2020-08-31,2020-09-26
44005,,4 wk ahead inc case,30.0815,point,2020-08-31,2020-09-26
44007,,4 wk ahead inc case,32.0735,point,2020-08-31,2020-09-26
44009,,4 wk ahead inc case,45.937,point,2020-08-31,2020-09-26
45001,,4 wk ahead inc case,53.966,point,2020-08-31,2020-09-26
45003,,4 wk ahead inc case,162.25549999999996,point,2020-08-31,2020-09-26
45005,,4 wk ahead inc case,12.617,point,2020-08-31,2020-09-26
45007,,4 wk ahead inc case,385.88199999999995,point,2020-08-31,2020-09-26
45009,,4 wk ahead inc case,9.447000000000001,point,2020-08-31,2020-09-26
45011,,4 wk ahead inc case,33.289500000000004,point,2020-08-31,2020-09-26
45013,,4 wk ahead inc case,106.7695,point,2020-08-31,2020-09-26
45015,,4 wk ahead inc case,126.76700000000001,point,2020-08-31,2020-09-26
45017,,4 wk ahead inc case,23.15,point,2020-08-31,2020-09-26
45019,,4 wk ahead inc case,251.8635,point,2020-08-31,2020-09-26
45021,,4 wk ahead inc case,85.57600000000002,point,2020-08-31,2020-09-26
45023,,4 wk ahead inc case,54.66799999999999,point,2020-08-31,2020-09-26
45025,,4 wk ahead inc case,92.7385,point,2020-08-31,2020-09-26
45027,,4 wk ahead inc case,34.453,point,2020-08-31,2020-09-26
45029,,4 wk ahead inc case,40.46400000000001,point,2020-08-31,2020-09-26
45031,,4 wk ahead inc case,79.9655,point,2020-08-31,2020-09-26
45033,,4 wk ahead inc case,52.4395,point,2020-08-31,2020-09-26
45035,,4 wk ahead inc case,113.9925,point,2020-08-31,2020-09-26
45037,,4 wk ahead inc case,105.6715,point,2020-08-31,2020-09-26
45039,,4 wk ahead inc case,36.8695,point,2020-08-31,2020-09-26
45041,,4 wk ahead inc case,49.505,point,2020-08-31,2020-09-26
45043,,4 wk ahead inc case,60.56700000000001,point,2020-08-31,2020-09-26
45045,,4 wk ahead inc case,354.81699999999995,point,2020-08-31,2020-09-26
45047,,4 wk ahead inc case,122.7545,point,2020-08-31,2020-09-26
45049,,4 wk ahead inc case,33.929,point,2020-08-31,2020-09-26
45051,,4 wk ahead inc case,208.64400000000003,point,2020-08-31,2020-09-26
45053,,4 wk ahead inc case,48.95,point,2020-08-31,2020-09-26
45055,,4 wk ahead inc case,80.2715,point,2020-08-31,2020-09-26
45057,,4 wk ahead inc case,207.6495,point,2020-08-31,2020-09-26
45059,,4 wk ahead inc case,89.396,point,2020-08-31,2020-09-26
45061,,4 wk ahead inc case,24.279,point,2020-08-31,2020-09-26
45063,,4 wk ahead inc case,187.56500000000003,point,2020-08-31,2020-09-26
45065,,4 wk ahead inc case,20.08,point,2020-08-31,2020-09-26
45067,,4 wk ahead inc case,50.5415,point,2020-08-31,2020-09-26
45069,,4 wk ahead inc case,70.3875,point,2020-08-31,2020-09-26
45071,,4 wk ahead inc case,60.5345,point,2020-08-31,2020-09-26
45073,,4 wk ahead inc case,139.711,point,2020-08-31,2020-09-26
45075,,4 wk ahead inc case,75.68,point,2020-08-31,2020-09-26
45077,,4 wk ahead inc case,152.00150000000005,point,2020-08-31,2020-09-26
45079,,4 wk ahead inc case,353.0965,point,2020-08-31,2020-09-26
45081,,4 wk ahead inc case,40.25850000000001,point,2020-08-31,2020-09-26
45083,,4 wk ahead inc case,257.846,point,2020-08-31,2020-09-26
45085,,4 wk ahead inc case,77.6295,point,2020-08-31,2020-09-26
45087,,4 wk ahead inc case,50.84050000000001,point,2020-08-31,2020-09-26
45089,,4 wk ahead inc case,22.2505,point,2020-08-31,2020-09-26
45091,,4 wk ahead inc case,263.88100000000003,point,2020-08-31,2020-09-26
46003,,4 wk ahead inc case,2.549,point,2020-08-31,2020-09-26
46005,,4 wk ahead inc case,9.5625,point,2020-08-31,2020-09-26
46007,,4 wk ahead inc case,13.0705,point,2020-08-31,2020-09-26
46009,,4 wk ahead inc case,155.1165,point,2020-08-31,2020-09-26
46011,,4 wk ahead inc case,126.6655,point,2020-08-31,2020-09-26
46013,,4 wk ahead inc case,89.02149999999997,point,2020-08-31,2020-09-26
46015,,4 wk ahead inc case,7.845,point,2020-08-31,2020-09-26
46017,,4 wk ahead inc case,0.29949999999999993,point,2020-08-31,2020-09-26
46019,,4 wk ahead inc case,77.753,point,2020-08-31,2020-09-26
46021,,4 wk ahead inc case,1.4245,point,2020-08-31,2020-09-26
46023,,4 wk ahead inc case,8.368,point,2020-08-31,2020-09-26
46025,,4 wk ahead inc case,9.911,point,2020-08-31,2020-09-26
46027,,4 wk ahead inc case,59.428000000000004,point,2020-08-31,2020-09-26
46029,,4 wk ahead inc case,216.22799999999998,point,2020-08-31,2020-09-26
46031,,4 wk ahead inc case,3.985,point,2020-08-31,2020-09-26
46033,,4 wk ahead inc case,143.3765,point,2020-08-31,2020-09-26
46035,,4 wk ahead inc case,41.212,point,2020-08-31,2020-09-26
46037,,4 wk ahead inc case,19.2835,point,2020-08-31,2020-09-26
46039,,4 wk ahead inc case,103.4505,point,2020-08-31,2020-09-26
46041,,4 wk ahead inc case,16.253000000000004,point,2020-08-31,2020-09-26
46043,,4 wk ahead inc case,5.676500000000001,point,2020-08-31,2020-09-26
46045,,4 wk ahead inc case,28.096999999999998,point,2020-08-31,2020-09-26
46047,,4 wk ahead inc case,21.2085,point,2020-08-31,2020-09-26
46049,,4 wk ahead inc case,7.517,point,2020-08-31,2020-09-26
46051,,4 wk ahead inc case,20.1265,point,2020-08-31,2020-09-26
46053,,4 wk ahead inc case,10.309,point,2020-08-31,2020-09-26
46055,,4 wk ahead inc case,20.235,point,2020-08-31,2020-09-26
46057,,4 wk ahead inc case,79.35,point,2020-08-31,2020-09-26
46059,,4 wk ahead inc case,2.938,point,2020-08-31,2020-09-26
46061,,4 wk ahead inc case,3.016,point,2020-08-31,2020-09-26
46063,,4 wk ahead inc case,2.142,point,2020-08-31,2020-09-26
46065,,4 wk ahead inc case,25.701,point,2020-08-31,2020-09-26
46067,,4 wk ahead inc case,10.8015,point,2020-08-31,2020-09-26
46069,,4 wk ahead inc case,5.14,point,2020-08-31,2020-09-26
46071,,4 wk ahead inc case,11.8595,point,2020-08-31,2020-09-26
46073,,4 wk ahead inc case,1.1175,point,2020-08-31,2020-09-26
46075,,4 wk ahead inc case,1.7640000000000002,point,2020-08-31,2020-09-26
46077,,4 wk ahead inc case,13.222,point,2020-08-31,2020-09-26
46079,,4 wk ahead inc case,16.28,point,2020-08-31,2020-09-26
46081,,4 wk ahead inc case,434.3475,point,2020-08-31,2020-09-26
46083,,4 wk ahead inc case,107.98100000000001,point,2020-08-31,2020-09-26
46085,,4 wk ahead inc case,6.0705,point,2020-08-31,2020-09-26
46087,,4 wk ahead inc case,17.601,point,2020-08-31,2020-09-26
46089,,4 wk ahead inc case,6.4275,point,2020-08-31,2020-09-26
46091,,4 wk ahead inc case,13.2305,point,2020-08-31,2020-09-26
46093,,4 wk ahead inc case,257.757,point,2020-08-31,2020-09-26
46095,,4 wk ahead inc case,1.044,point,2020-08-31,2020-09-26
46097,,4 wk ahead inc case,2.089,point,2020-08-31,2020-09-26
46099,,4 wk ahead inc case,179.704,point,2020-08-31,2020-09-26
46101,,4 wk ahead inc case,17.320500000000006,point,2020-08-31,2020-09-26
46102,,4 wk ahead inc case,27.881500000000006,point,2020-08-31,2020-09-26
46103,,4 wk ahead inc case,324.1675,point,2020-08-31,2020-09-26
46105,,4 wk ahead inc case,15.1875,point,2020-08-31,2020-09-26
46107,,4 wk ahead inc case,69.417,point,2020-08-31,2020-09-26
46109,,4 wk ahead inc case,6.1915,point,2020-08-31,2020-09-26
46111,,4 wk ahead inc case,3.0475,point,2020-08-31,2020-09-26
46115,,4 wk ahead inc case,20.4475,point,2020-08-31,2020-09-26
46117,,4 wk ahead inc case,4.216,point,2020-08-31,2020-09-26
46119,,4 wk ahead inc case,22.502,point,2020-08-31,2020-09-26
46121,,4 wk ahead inc case,3.262,point,2020-08-31,2020-09-26
46123,,4 wk ahead inc case,1.359,point,2020-08-31,2020-09-26
46125,,4 wk ahead inc case,31.412,point,2020-08-31,2020-09-26
46127,,4 wk ahead inc case,53.59899999999999,point,2020-08-31,2020-09-26
46129,,4 wk ahead inc case,16.554499999999994,point,2020-08-31,2020-09-26
46135,,4 wk ahead inc case,88.777,point,2020-08-31,2020-09-26
46137,,4 wk ahead inc case,11.3785,point,2020-08-31,2020-09-26
47001,,4 wk ahead inc case,173.57800000000003,point,2020-08-31,2020-09-26
47003,,4 wk ahead inc case,118.99550000000002,point,2020-08-31,2020-09-26
47005,,4 wk ahead inc case,159.0645,point,2020-08-31,2020-09-26
47007,,4 wk ahead inc case,26.8275,point,2020-08-31,2020-09-26
47009,,4 wk ahead inc case,759.8514999999999,point,2020-08-31,2020-09-26
47011,,4 wk ahead inc case,307.48049999999995,point,2020-08-31,2020-09-26
47013,,4 wk ahead inc case,124.32299999999998,point,2020-08-31,2020-09-26
47015,,4 wk ahead inc case,84.81849999999999,point,2020-08-31,2020-09-26
47017,,4 wk ahead inc case,418.34750000000014,point,2020-08-31,2020-09-26
47019,,4 wk ahead inc case,359.7365,point,2020-08-31,2020-09-26
47021,,4 wk ahead inc case,124.95499999999998,point,2020-08-31,2020-09-26
47023,,4 wk ahead inc case,195.15,point,2020-08-31,2020-09-26
47025,,4 wk ahead inc case,71.4685,point,2020-08-31,2020-09-26
47027,,4 wk ahead inc case,46.719,point,2020-08-31,2020-09-26
47029,,4 wk ahead inc case,168.453,point,2020-08-31,2020-09-26
47031,,4 wk ahead inc case,284.765,point,2020-08-31,2020-09-26
47033,,4 wk ahead inc case,115.198,point,2020-08-31,2020-09-26
47035,,4 wk ahead inc case,529.3895000000001,point,2020-08-31,2020-09-26
47037,,4 wk ahead inc case,631.8245,point,2020-08-31,2020-09-26
47039,,4 wk ahead inc case,63.773999999999994,point,2020-08-31,2020-09-26
47041,,4 wk ahead inc case,93.246,point,2020-08-31,2020-09-26
47043,,4 wk ahead inc case,210.34,point,2020-08-31,2020-09-26
47045,,4 wk ahead inc case,231.6825,point,2020-08-31,2020-09-26
47047,,4 wk ahead inc case,183.3555,point,2020-08-31,2020-09-26
47049,,4 wk ahead inc case,340.2915000000001,point,2020-08-31,2020-09-26
47051,,4 wk ahead inc case,205.67200000000003,point,2020-08-31,2020-09-26
47053,,4 wk ahead inc case,323.992,point,2020-08-31,2020-09-26
47055,,4 wk ahead inc case,85.10450000000002,point,2020-08-31,2020-09-26
47057,,4 wk ahead inc case,127.92399999999999,point,2020-08-31,2020-09-26
47059,,4 wk ahead inc case,482.452,point,2020-08-31,2020-09-26
47061,,4 wk ahead inc case,42.41850000000001,point,2020-08-31,2020-09-26
47063,,4 wk ahead inc case,126.256,point,2020-08-31,2020-09-26
47065,,4 wk ahead inc case,897.8119999999999,point,2020-08-31,2020-09-26
47067,,4 wk ahead inc case,12.529000000000002,point,2020-08-31,2020-09-26
47069,,4 wk ahead inc case,100.62100000000001,point,2020-08-31,2020-09-26
47071,,4 wk ahead inc case,156.8805,point,2020-08-31,2020-09-26
47073,,4 wk ahead inc case,151.542,point,2020-08-31,2020-09-26
47075,,4 wk ahead inc case,122.67600000000002,point,2020-08-31,2020-09-26
47077,,4 wk ahead inc case,168.924,point,2020-08-31,2020-09-26
47079,,4 wk ahead inc case,226.5975,point,2020-08-31,2020-09-26
47081,,4 wk ahead inc case,125.63649999999998,point,2020-08-31,2020-09-26
47083,,4 wk ahead inc case,52.555,point,2020-08-31,2020-09-26
47085,,4 wk ahead inc case,86.99300000000002,point,2020-08-31,2020-09-26
47087,,4 wk ahead inc case,96.595,point,2020-08-31,2020-09-26
47089,,4 wk ahead inc case,305.2865,point,2020-08-31,2020-09-26
47091,,4 wk ahead inc case,111.2305,point,2020-08-31,2020-09-26
47093,,4 wk ahead inc case,1302.359,point,2020-08-31,2020-09-26
47095,,4 wk ahead inc case,4.7620000000000005,point,2020-08-31,2020-09-26
47097,,4 wk ahead inc case,150.4975,point,2020-08-31,2020-09-26
47099,,4 wk ahead inc case,123.129,point,2020-08-31,2020-09-26
47101,,4 wk ahead inc case,107.9865,point,2020-08-31,2020-09-26
47103,,4 wk ahead inc case,137.7195,point,2020-08-31,2020-09-26
47105,,4 wk ahead inc case,258.348,point,2020-08-31,2020-09-26
47107,,4 wk ahead inc case,264.4275,point,2020-08-31,2020-09-26
47109,,4 wk ahead inc case,147.1635,point,2020-08-31,2020-09-26
47111,,4 wk ahead inc case,27.767,point,2020-08-31,2020-09-26
