forecast_date,location,quantile,target,target_end_date,type,value
2021-02-01,53,,2 wk ahead inc death,2021-02-13,point,140.66934110094843
2021-02-01,53,,3 wk ahead inc death,2021-02-20,point,133.75694463098228
2021-02-01,53,,4 wk ahead inc death,2021-02-27,point,133.28671196624774
2021-02-01,54,,1 wk ahead inc case,2021-02-06,point,5469.629104078394
2021-02-01,54,,2 wk ahead inc case,2021-02-13,point,4365.619914097492
2021-02-01,54,,3 wk ahead inc case,2021-02-20,point,3351.747357607675
2021-02-01,54,,4 wk ahead inc case,2021-02-27,point,2475.2977346488
2021-02-01,54,,1 wk ahead inc death,2021-02-06,point,130.04530614782092
2021-02-01,54,,2 wk ahead inc death,2021-02-13,point,113.78755255003834
2021-02-01,54,,3 wk ahead inc death,2021-02-20,point,96.37387266729463
2021-02-01,54,,4 wk ahead inc death,2021-02-27,point,79.01113935366755
2021-02-01,55,,1 wk ahead inc case,2021-02-06,point,16025.907324536394
2021-02-01,55,,2 wk ahead inc case,2021-02-13,point,16259.946142582428
2021-02-01,55,,3 wk ahead inc case,2021-02-20,point,16506.87739766463
2021-02-01,55,,4 wk ahead inc case,2021-02-27,point,16748.418747464264
2021-02-01,55,,1 wk ahead inc death,2021-02-06,point,210.28023731160079
2021-02-01,55,,2 wk ahead inc death,2021-02-13,point,178.37723442439477
2021-02-01,55,,3 wk ahead inc death,2021-02-20,point,148.13728790115334
2021-02-01,55,,4 wk ahead inc death,2021-02-27,point,120.44071944740057
2021-02-01,56,,1 wk ahead inc case,2021-02-06,point,926.8510896559254
2021-02-01,56,,2 wk ahead inc case,2021-02-13,point,525.9866317919573
2021-02-01,56,,3 wk ahead inc case,2021-02-20,point,255.61274368570614
2021-02-01,56,,4 wk ahead inc case,2021-02-27,point,106.3555683672478
2021-02-08,US,,1 wk ahead inc case,2021-02-13,point,831737.3790056662
2021-02-08,US,,2 wk ahead inc case,2021-02-20,point,669975.5120151758
2021-02-08,US,,3 wk ahead inc case,2021-02-27,point,522744.2705326745
2021-02-08,US,,4 wk ahead inc case,2021-03-06,point,395063.5597495042
2021-02-08,US,,1 wk ahead inc death,2021-02-13,point,21337.00984684889
2021-02-08,US,,2 wk ahead inc death,2021-02-20,point,20222.110181192125
2021-02-08,US,,3 wk ahead inc death,2021-02-27,point,18775.86773070421
2021-02-08,US,,4 wk ahead inc death,2021-03-06,point,17078.27126645428
2021-02-08,01,,1 wk ahead inc case,2021-02-13,point,11811.39545190663
2021-02-08,01,,2 wk ahead inc case,2021-02-20,point,8796.880370205332
2021-02-08,01,,3 wk ahead inc case,2021-02-27,point,6291.661146560477
2021-02-08,01,,4 wk ahead inc case,2021-03-06,point,4340.565858771303
2021-02-08,01,,1 wk ahead inc death,2021-02-13,point,925.2203443302362
2021-02-08,01,,2 wk ahead inc death,2021-02-20,point,787.9054666078641
2021-02-08,01,,3 wk ahead inc death,2021-02-27,point,580.093541578127
2021-02-08,01,,4 wk ahead inc death,2021-03-06,point,369.1858622647932
2021-02-08,02,,1 wk ahead inc case,2021-02-13,point,540.768755758641
2021-02-08,02,,2 wk ahead inc case,2021-02-20,point,237.9071310014353
2021-02-08,02,,3 wk ahead inc case,2021-02-27,point,82.60186036377479
2021-02-08,02,,4 wk ahead inc case,2021-03-06,point,22.827059821812515
2021-02-08,02,,1 wk ahead inc death,2021-02-13,point,12.227586818858864
2021-02-08,02,,2 wk ahead inc death,2021-02-20,point,11.0542206082373
2021-02-08,02,,3 wk ahead inc death,2021-02-27,point,9.840654455170895
2021-02-08,02,,4 wk ahead inc death,2021-03-06,point,8.626374686163189
2021-02-08,04,,1 wk ahead inc case,2021-02-13,point,18775.764316401564
2021-02-08,04,,2 wk ahead inc case,2021-02-20,point,12721.610297299243
2021-02-08,04,,3 wk ahead inc case,2021-02-27,point,9235.91741018958
2021-02-08,04,,4 wk ahead inc case,2021-03-06,point,6929.898161761885
2021-02-08,04,,1 wk ahead inc death,2021-02-13,point,916.5384462648976
2021-02-08,04,,2 wk ahead inc death,2021-02-20,point,822.4269002764466
2021-02-08,04,,3 wk ahead inc death,2021-02-27,point,707.0312195009558
2021-02-08,04,,4 wk ahead inc death,2021-03-06,point,582.3371481727677
2021-02-08,05,,1 wk ahead inc case,2021-02-13,point,11533.764022137708
2021-02-08,05,,2 wk ahead inc case,2021-02-20,point,10093.120161266694
2021-02-08,05,,3 wk ahead inc case,2021-02-27,point,8646.738341903232
2021-02-08,05,,4 wk ahead inc case,2021-03-06,point,7251.879487973447
2021-02-08,05,,1 wk ahead inc death,2021-02-13,point,301.88104656485734
2021-02-08,05,,2 wk ahead inc death,2021-02-20,point,312.5368256124492
2021-02-08,05,,3 wk ahead inc death,2021-02-27,point,323.1108871989653
2021-02-08,05,,4 wk ahead inc death,2021-03-06,point,333.57003611178374
2021-02-08,06,,1 wk ahead inc case,2021-02-13,point,62674.00855757573
2021-02-08,06,,2 wk ahead inc case,2021-02-20,point,30354.587099893753
2021-02-08,06,,3 wk ahead inc case,2021-02-27,point,12590.372642572795
2021-02-08,06,,4 wk ahead inc case,2021-03-06,point,4478.204952301307
2021-02-08,06,,1 wk ahead inc death,2021-02-13,point,3302.155593815699
2021-02-08,06,,2 wk ahead inc death,2021-02-20,point,2827.8737367027315
2021-02-08,06,,3 wk ahead inc death,2021-02-27,point,2271.1263186207666
2021-02-08,06,,4 wk ahead inc death,2021-03-06,point,1711.2710405711184
2021-02-08,08,,1 wk ahead inc case,2021-02-13,point,6437.995297780911
2021-02-08,08,,2 wk ahead inc case,2021-02-20,point,4101.315646480885
2021-02-08,08,,3 wk ahead inc case,2021-02-27,point,2355.153126328796
2021-02-08,08,,4 wk ahead inc case,2021-03-06,point,1218.1505411993844
2021-02-08,08,,1 wk ahead inc death,2021-02-13,point,36.29119760951211
2021-02-08,08,,2 wk ahead inc death,2021-02-20,point,18.837502359435067
2021-02-08,08,,3 wk ahead inc death,2021-02-27,point,9.03663829637112
2021-02-08,08,,4 wk ahead inc death,2021-03-06,point,4.006367361413445
2021-02-08,09,,1 wk ahead inc case,2021-02-13,point,9364.368586306344
2021-02-08,09,,2 wk ahead inc case,2021-02-20,point,7668.888366485114
2021-02-08,09,,3 wk ahead inc case,2021-02-27,point,6097.498935365231
2021-02-08,09,,4 wk ahead inc case,2021-03-06,point,4706.915801625887
2021-02-08,09,,1 wk ahead inc death,2021-02-13,point,163.71142587682675
2021-02-08,09,,2 wk ahead inc death,2021-02-20,point,130.7649315047337
2021-02-08,09,,3 wk ahead inc death,2021-02-27,point,99.71387909630579
2021-02-08,09,,4 wk ahead inc death,2021-03-06,point,72.57694369257915
2021-02-08,10,,1 wk ahead inc case,2021-02-13,point,2945.7653619260423
2021-02-08,10,,2 wk ahead inc case,2021-02-20,point,2462.576924588061
2021-02-08,10,,3 wk ahead inc case,2021-02-27,point,2011.336468908675
2021-02-08,10,,4 wk ahead inc case,2021-03-06,point,1607.8579974885333
2021-02-08,10,,1 wk ahead inc death,2021-02-13,point,104.10351218004145
2021-02-08,10,,2 wk ahead inc death,2021-02-20,point,101.90117323258902
2021-02-08,10,,3 wk ahead inc death,2021-02-27,point,69.98012499455494
2021-02-08,10,,4 wk ahead inc death,2021-03-06,point,37.09768123070595
2021-02-08,12,,1 wk ahead inc case,2021-02-13,point,71350.90060647696
2021-02-08,12,,2 wk ahead inc case,2021-02-20,point,64864.360758767245
2021-02-08,12,,3 wk ahead inc case,2021-02-27,point,57817.471250723574
2021-02-08,12,,4 wk ahead inc case,2021-03-06,point,50531.04829732592
2021-02-08,12,,1 wk ahead inc death,2021-02-13,point,1223.4191871094706
2021-02-08,12,,2 wk ahead inc death,2021-02-20,point,1159.5324762954772
2021-02-08,12,,3 wk ahead inc death,2021-02-27,point,1052.250427855078
2021-02-08,12,,4 wk ahead inc death,2021-03-06,point,913.8058163003194
2021-02-08,13,,1 wk ahead inc case,2021-02-13,point,56508.07944072673
2021-02-08,13,,2 wk ahead inc case,2021-02-20,point,59489.95270584057
2021-02-08,13,,3 wk ahead inc case,2021-02-27,point,62604.67394113548
2021-02-08,13,,4 wk ahead inc case,2021-03-06,point,65856.69773458286
2021-02-08,15,,1 wk ahead inc case,2021-02-13,point,611.0809389601817
2021-02-08,15,,2 wk ahead inc case,2021-02-20,point,493.2593708985723
2021-02-08,15,,3 wk ahead inc case,2021-02-27,point,382.42982758710986
2021-02-08,15,,4 wk ahead inc case,2021-03-06,point,284.74920580216826
2021-02-08,16,,1 wk ahead inc case,2021-02-13,point,2226.575812131097
2021-02-08,16,,2 wk ahead inc case,2021-02-20,point,1634.223339390353
2021-02-08,16,,3 wk ahead inc case,2021-02-27,point,1164.348194862602
2021-02-08,16,,4 wk ahead inc case,2021-03-06,point,805.289157064204
2021-02-08,16,,1 wk ahead inc death,2021-02-13,point,33.935208343857056
2021-02-08,16,,2 wk ahead inc death,2021-02-20,point,25.13944625990182
2021-02-08,16,,3 wk ahead inc death,2021-02-27,point,17.982917171221615
2021-02-08,16,,4 wk ahead inc death,2021-03-06,point,12.421206378855825
2021-02-08,17,,1 wk ahead inc case,2021-02-13,point,14584.300120810563
2021-02-08,17,,2 wk ahead inc case,2021-02-20,point,8540.736686789369
2021-02-08,17,,3 wk ahead inc case,2021-02-27,point,4475.680379998905
2021-02-08,17,,4 wk ahead inc case,2021-03-06,point,2098.440798955502
2021-02-08,17,,1 wk ahead inc death,2021-02-13,point,320.4188073557978
2021-02-08,17,,2 wk ahead inc death,2021-02-20,point,223.39526696895177
2021-02-08,17,,3 wk ahead inc death,2021-02-27,point,148.83033177112802
2021-02-08,17,,4 wk ahead inc death,2021-03-06,point,94.75003070443223
2021-02-08,18,,1 wk ahead inc case,2021-02-13,point,9698.69219283038
2021-02-08,18,,2 wk ahead inc case,2021-02-20,point,6751.0429456202855
2021-02-08,18,,3 wk ahead inc case,2021-02-27,point,4519.3614238214095
2021-02-08,18,,4 wk ahead inc case,2021-03-06,point,2909.589367476673
2021-02-08,18,,1 wk ahead inc death,2021-02-13,point,4116.942750846086
2021-02-08,18,,2 wk ahead inc death,2021-02-20,point,3475.905750433686
2021-02-08,18,,3 wk ahead inc death,2021-02-27,point,352.4081434939897
2021-02-08,18,,4 wk ahead inc death,2021-03-06,point,82.4455367840992
2021-02-08,19,,1 wk ahead inc case,2021-02-13,point,4162.3156140336
2021-02-08,19,,2 wk ahead inc case,2021-02-20,point,2965.8710623128773
2021-02-08,19,,3 wk ahead inc case,2021-02-27,point,2063.738262159296
2021-02-08,19,,4 wk ahead inc case,2021-03-06,point,1433.5418587735815
2021-02-08,19,,1 wk ahead inc death,2021-02-13,point,251.62098471451068
2021-02-08,19,,2 wk ahead inc death,2021-02-20,point,242.7700833601774
2021-02-08,19,,3 wk ahead inc death,2021-02-27,point,232.07662916413383
2021-02-08,19,,4 wk ahead inc death,2021-03-06,point,219.814116138412
2021-02-08,20,,1 wk ahead inc case,2021-02-13,point,4470.3293119008085
2021-02-08,20,,2 wk ahead inc case,2021-02-20,point,2587.3255341490008
2021-02-08,20,,3 wk ahead inc case,2021-02-27,point,1345.9822166897375
2021-02-08,20,,4 wk ahead inc case,2021-03-06,point,629.3664128046545
2021-02-08,20,,1 wk ahead inc death,2021-02-13,point,181.42384240632808
2021-02-08,20,,2 wk ahead inc death,2021-02-20,point,157.21320708323861
2021-02-08,20,,3 wk ahead inc death,2021-02-27,point,133.06320433833548
2021-02-08,20,,4 wk ahead inc death,2021-03-06,point,110.00215771611632
2021-02-08,21,,1 wk ahead inc case,2021-02-13,point,9043.148097624915
2021-02-08,21,,2 wk ahead inc case,2021-02-20,point,5531.433496398511
2021-02-08,21,,3 wk ahead inc case,2021-02-27,point,3535.9647074040727
2021-02-08,21,,4 wk ahead inc case,2021-03-06,point,2368.418240575952
2021-02-08,21,,1 wk ahead inc death,2021-02-13,point,288.31384912552846
2021-02-08,21,,2 wk ahead inc death,2021-02-20,point,288.0233906561414
2021-02-08,21,,3 wk ahead inc death,2021-02-27,point,305.8584599762895
2021-02-08,21,,4 wk ahead inc death,2021-03-06,point,328.6535865493812
2021-02-08,22,,1 wk ahead inc case,2021-02-13,point,13467.814654903108
2021-02-08,22,,2 wk ahead inc case,2021-02-20,point,12314.821552113977
2021-02-08,22,,3 wk ahead inc case,2021-02-27,point,11523.582829051216
2021-02-08,22,,4 wk ahead inc case,2021-03-06,point,11068.520972287944
2021-02-08,22,,1 wk ahead inc death,2021-02-13,point,305.98668450783885
2021-02-08,22,,2 wk ahead inc death,2021-02-20,point,290.696483399999
2021-02-08,22,,3 wk ahead inc death,2021-02-27,point,270.62069536418323
2021-02-08,22,,4 wk ahead inc death,2021-03-06,point,246.86869644176036
2021-02-08,23,,1 wk ahead inc case,2021-02-13,point,1759.348695813941
2021-02-08,23,,2 wk ahead inc case,2021-02-20,point,1199.3207441488328
2021-02-08,23,,3 wk ahead inc case,2021-02-27,point,757.6242284920685
2021-02-08,23,,4 wk ahead inc case,2021-03-06,point,443.5133632870035
2021-02-08,24,,1 wk ahead inc case,2021-02-13,point,10081.521828869063
2021-02-08,24,,2 wk ahead inc case,2021-02-20,point,8022.847790566401
2021-02-08,24,,3 wk ahead inc case,2021-02-27,point,6172.1736824590125
2021-02-08,24,,4 wk ahead inc case,2021-03-06,point,4590.41720319262
2021-02-08,24,,1 wk ahead inc death,2021-02-13,point,197.6114678965561
2021-02-08,24,,2 wk ahead inc death,2021-02-20,point,161.6862987019383
2021-02-08,24,,3 wk ahead inc death,2021-02-27,point,127.49042556494824
2021-02-08,24,,4 wk ahead inc death,2021-03-06,point,96.87769710335705
2021-02-08,25,,1 wk ahead inc case,2021-02-13,point,17513.5745104418
2021-02-08,25,,2 wk ahead inc case,2021-02-20,point,12428.003229701171
2021-02-08,25,,3 wk ahead inc case,2021-02-27,point,8261.872782563178
2021-02-08,25,,4 wk ahead inc case,2021-03-06,point,5142.447140998662
2021-02-08,25,,1 wk ahead inc death,2021-02-13,point,546.4255039813452
2021-02-08,25,,2 wk ahead inc death,2021-02-20,point,572.6266774952122
2021-02-08,25,,3 wk ahead inc death,2021-02-27,point,597.8247235233155
2021-02-08,25,,4 wk ahead inc death,2021-03-06,point,621.7815703894644
2021-02-08,26,,1 wk ahead inc case,2021-02-13,point,4849.816916494314
2021-02-08,26,,2 wk ahead inc case,2021-02-20,point,1923.3781486933015
2021-02-08,26,,3 wk ahead inc case,2021-02-27,point,600.4391101552236
2021-02-08,26,,4 wk ahead inc case,2021-03-06,point,147.3864878264743
2021-02-08,26,,1 wk ahead inc death,2021-02-13,point,390.01810358680143
2021-02-08,26,,2 wk ahead inc death,2021-02-20,point,397.0130872338903
2021-02-08,26,,3 wk ahead inc death,2021-02-27,point,412.7450485933117
2021-02-08,26,,4 wk ahead inc death,2021-03-06,point,433.36129520168623
2021-02-08,27,,1 wk ahead inc case,2021-02-13,point,4710.956782578216
2021-02-08,27,,2 wk ahead inc case,2021-02-20,point,3056.211022143474
2021-02-08,27,,3 wk ahead inc case,2021-02-27,point,1824.092549734105
2021-02-08,27,,4 wk ahead inc case,2021-03-06,point,1008.0917801675432
2021-02-08,27,,1 wk ahead inc death,2021-02-13,point,57.16701671702398
2021-02-08,27,,2 wk ahead inc death,2021-02-20,point,34.42903657040955
2021-02-08,27,,3 wk ahead inc death,2021-02-27,point,19.55720604957948
2021-02-08,27,,4 wk ahead inc death,2021-03-06,point,10.478251800221244
2021-02-08,28,,1 wk ahead inc case,2021-02-13,point,6973.686732700289
2021-02-08,28,,2 wk ahead inc case,2021-02-20,point,5079.864287693453
2021-02-08,28,,3 wk ahead inc case,2021-02-27,point,3518.7042676233477
2021-02-08,28,,4 wk ahead inc case,2021-03-06,point,2325.744765163536
2021-02-08,28,,1 wk ahead inc death,2021-02-13,point,237.28007862234
2021-02-08,28,,2 wk ahead inc death,2021-02-20,point,207.1118540977071
2021-02-08,28,,3 wk ahead inc death,2021-02-27,point,174.6104009703479
2021-02-08,28,,4 wk ahead inc death,2021-03-06,point,142.32331746040498
2021-02-08,29,,1 wk ahead inc case,2021-02-13,point,4702.20848787122
2021-02-08,29,,2 wk ahead inc case,2021-02-20,point,2319.974542733443
2021-02-08,29,,3 wk ahead inc case,2021-02-27,point,983.3558411296196
2021-02-08,29,,4 wk ahead inc case,2021-03-06,point,357.87698217707606
2021-02-08,29,,1 wk ahead inc death,2021-02-13,point,324.3104098132384
2021-02-08,29,,2 wk ahead inc death,2021-02-20,point,310.6400777837672
2021-02-08,29,,3 wk ahead inc death,2021-02-27,point,295.0691512740407
2021-02-08,29,,4 wk ahead inc death,2021-03-06,point,277.9456314681178
2021-02-08,30,,1 wk ahead inc case,2021-02-13,point,849.0392367482881
2021-02-08,30,,2 wk ahead inc case,2021-02-20,point,322.1383490724696
2021-02-08,30,,3 wk ahead inc case,2021-02-27,point,95.87389925026554
2021-02-08,30,,4 wk ahead inc case,2021-03-06,point,24.246953293686644
2021-02-08,30,,1 wk ahead inc death,2021-02-13,point,60.863573388408575
2021-02-08,30,,2 wk ahead inc death,2021-02-20,point,60.863573388408575
2021-02-08,30,,3 wk ahead inc death,2021-02-27,point,60.863573388408575
2021-02-08,30,,4 wk ahead inc death,2021-03-06,point,60.863573388408575
2021-02-08,31,,1 wk ahead inc case,2021-02-13,point,3156.383493536712
2021-02-08,31,,2 wk ahead inc case,2021-02-20,point,2572.6546272183427
2021-02-08,31,,3 wk ahead inc case,2021-02-27,point,2054.4584503235887
2021-02-08,31,,4 wk ahead inc case,2021-03-06,point,1607.4496639754427
2021-02-08,31,,1 wk ahead inc death,2021-02-13,point,15.789982626990893
2021-02-08,31,,2 wk ahead inc death,2021-02-20,point,9.28973127646942
2021-02-08,31,,3 wk ahead inc death,2021-02-27,point,5.1630408587248136
2021-02-08,31,,4 wk ahead inc death,2021-03-06,point,2.710743952803905
2021-02-08,32,,1 wk ahead inc case,2021-02-13,point,5403.938312305465
2021-02-08,32,,2 wk ahead inc case,2021-02-20,point,3928.3657176336974
2021-02-08,32,,3 wk ahead inc case,2021-02-27,point,2747.790300582838
2021-02-08,32,,4 wk ahead inc case,2021-03-06,point,1849.3764815799573
2021-02-08,32,,1 wk ahead inc death,2021-02-13,point,224.90134908122886
2021-02-08,32,,2 wk ahead inc death,2021-02-20,point,199.4843630056067
2021-02-08,32,,3 wk ahead inc death,2021-02-27,point,171.70176981523173
2021-02-08,32,,4 wk ahead inc death,2021-03-06,point,143.41341718836486
2021-02-08,33,,1 wk ahead inc case,2021-02-13,point,2748.0375624280177
2021-02-08,33,,2 wk ahead inc case,2021-02-20,point,2095.9639396905013
2021-02-08,33,,3 wk ahead inc case,2021-02-27,point,1530.9370988653736
2021-02-08,33,,4 wk ahead inc case,2021-03-06,point,1070.8858868250197
2021-02-08,34,,1 wk ahead inc case,2021-02-13,point,29462.789127690885
2021-02-08,34,,2 wk ahead inc case,2021-02-20,point,26196.156095666094
2021-02-08,34,,3 wk ahead inc case,2021-02-27,point,22735.42854535751
2021-02-08,34,,4 wk ahead inc case,2021-03-06,point,19260.49807212663
2021-02-08,34,,1 wk ahead inc death,2021-02-13,point,453.7969129691655
2021-02-08,34,,2 wk ahead inc death,2021-02-20,point,392.04656963336174
2021-02-08,34,,3 wk ahead inc death,2021-02-27,point,327.1144840520912
2021-02-08,34,,4 wk ahead inc death,2021-03-06,point,263.6014882794728
2021-02-08,35,,1 wk ahead inc case,2021-02-13,point,2894.055166071762
2021-02-08,35,,2 wk ahead inc case,2021-02-20,point,1772.568757712781
2021-02-08,35,,3 wk ahead inc case,2021-02-27,point,991.4464319945663
2021-02-08,35,,4 wk ahead inc case,2021-03-06,point,512.9941554947733
2021-02-08,35,,1 wk ahead inc death,2021-02-13,point,145.6918903729749
2021-02-08,35,,2 wk ahead inc death,2021-02-20,point,145.7907576664177
2021-02-08,35,,3 wk ahead inc death,2021-02-27,point,149.48568022158918
2021-02-08,35,,4 wk ahead inc death,2021-03-06,point,155.8422131716743
2021-02-08,36,,1 wk ahead inc case,2021-02-13,point,69342.82723888308
2021-02-08,36,,2 wk ahead inc case,2021-02-20,point,58518.42316564046
2021-02-08,36,,3 wk ahead inc case,2021-02-27,point,48511.249966106414
2021-02-08,36,,4 wk ahead inc case,2021-03-06,point,40006.79762574011
2021-02-08,36,,1 wk ahead inc death,2021-02-13,point,609.3239045154247
2021-02-08,36,,2 wk ahead inc death,2021-02-20,point,346.3805200993592
2021-02-08,36,,3 wk ahead inc death,2021-02-27,point,171.69433806725178
2021-02-08,36,,4 wk ahead inc death,2021-03-06,point,74.20775304823167
2021-02-08,37,,1 wk ahead inc case,2021-02-13,point,29325.44227067769
2021-02-08,37,,2 wk ahead inc case,2021-02-20,point,20469.486092978026
2021-02-08,37,,3 wk ahead inc case,2021-02-27,point,13094.605480079517
2021-02-08,37,,4 wk ahead inc case,2021-03-06,point,7736.974377312993
2021-02-08,37,,1 wk ahead inc death,2021-02-13,point,687.1350648132154
2021-02-08,37,,2 wk ahead inc death,2021-02-20,point,687.6668389545566
2021-02-08,37,,3 wk ahead inc death,2021-02-27,point,668.5502576039694
2021-02-08,37,,4 wk ahead inc death,2021-03-06,point,631.5263889150176
2021-02-08,38,,1 wk ahead inc case,2021-02-13,point,506.7728437718004
2021-02-08,38,,2 wk ahead inc case,2021-02-20,point,402.29609954208547
2021-02-08,38,,3 wk ahead inc case,2021-02-27,point,314.70881933650315
2021-02-08,38,,4 wk ahead inc case,2021-03-06,point,242.6065607897628
2021-02-08,38,,1 wk ahead inc death,2021-02-13,point,8.346978623834557
2021-02-08,38,,2 wk ahead inc death,2021-02-20,point,5.188625864714751
2021-02-08,38,,3 wk ahead inc death,2021-02-27,point,3.0955835298536893
2021-02-08,38,,4 wk ahead inc death,2021-03-06,point,1.772554865514706
2021-02-08,39,,1 wk ahead inc case,2021-02-13,point,18071.207811484728
2021-02-08,39,,2 wk ahead inc case,2021-02-20,point,12649.79002183383
2021-02-08,39,,3 wk ahead inc case,2021-02-27,point,8482.752383044075
2021-02-08,39,,4 wk ahead inc case,2021-03-06,point,5449.372979644775
2021-02-08,39,,1 wk ahead inc death,2021-02-13,point,493.4244033071788
2021-02-08,39,,2 wk ahead inc death,2021-02-20,point,483.00034339756377
2021-02-08,39,,3 wk ahead inc death,2021-02-27,point,465.1082590933122
2021-02-08,39,,4 wk ahead inc death,2021-03-06,point,438.99947723411833
2021-02-08,40,,1 wk ahead inc case,2021-02-13,point,14702.723598035833
2021-02-08,40,,2 wk ahead inc case,2021-02-20,point,12464.820327000683
2021-02-08,40,,3 wk ahead inc case,2021-02-27,point,10312.819093179927
2021-02-08,40,,4 wk ahead inc case,2021-03-06,point,8326.665916840104
2021-02-08,40,,1 wk ahead inc death,2021-02-13,point,297.06801907985715
2021-02-08,40,,2 wk ahead inc death,2021-02-20,point,321.04818679923017
2021-02-08,40,,3 wk ahead inc death,2021-02-27,point,346.6595707697582
2021-02-08,40,,4 wk ahead inc death,2021-03-06,point,373.9855485832593
2021-02-08,41,,1 wk ahead inc case,2021-02-13,point,2422.1957851206444
2021-02-08,41,,2 wk ahead inc case,2021-02-20,point,1192.951419759484
2021-02-08,41,,3 wk ahead inc case,2021-02-27,point,485.0619820265399
2021-02-08,41,,4 wk ahead inc case,2021-03-06,point,165.1336401753219
2021-02-08,42,,1 wk ahead inc case,2021-02-13,point,25131.96253162413
2021-02-08,42,,2 wk ahead inc case,2021-02-20,point,17367.230718624294
2021-02-08,42,,3 wk ahead inc case,2021-02-27,point,10513.843794576762
2021-02-08,42,,4 wk ahead inc case,2021-03-06,point,5530.333619296338
2021-02-08,42,,1 wk ahead inc death,2021-02-13,point,807.1630560195763
2021-02-08,42,,2 wk ahead inc death,2021-02-20,point,623.7725089900276
2021-02-08,42,,3 wk ahead inc death,2021-02-27,point,459.55098779775716
2021-02-08,42,,4 wk ahead inc death,2021-03-06,point,322.76287482294504
2021-02-08,44,,1 wk ahead inc case,2021-02-13,point,3305.0176077410083
2021-02-08,44,,2 wk ahead inc case,2021-02-20,point,2592.561308397735
2021-02-08,44,,3 wk ahead inc case,2021-02-27,point,1971.35178706938
2021-02-08,44,,4 wk ahead inc case,2021-03-06,point,1453.0448998751017
2021-02-08,44,,1 wk ahead inc death,2021-02-13,point,4.893673202876486
2021-02-08,44,,2 wk ahead inc death,2021-02-20,point,1.4957302723031751
2021-02-08,44,,3 wk ahead inc death,2021-02-27,point,0.3805652781215417
2021-02-08,44,,4 wk ahead inc death,2021-03-06,point,0.08060003529014091
2021-02-08,45,,1 wk ahead inc case,2021-02-13,point,21810.81223541155
2021-02-08,45,,2 wk ahead inc case,2021-02-20,point,17505.441334107323
2021-02-08,45,,3 wk ahead inc case,2021-02-27,point,13303.883882269442
2021-02-08,45,,4 wk ahead inc case,2021-03-06,point,9572.655384852193
2021-02-08,45,,1 wk ahead inc death,2021-02-13,point,640.9170367093212
2021-02-08,45,,2 wk ahead inc death,2021-02-20,point,734.2587147525252
2021-02-08,45,,3 wk ahead inc death,2021-02-27,point,838.6127543715091
2021-02-08,45,,4 wk ahead inc death,2021-03-06,point,954.8576464035992
2021-02-08,46,,1 wk ahead inc case,2021-02-13,point,482.5045580103105
2021-02-08,46,,2 wk ahead inc case,2021-02-20,point,213.54388360576854
2021-02-08,46,,3 wk ahead inc case,2021-02-27,point,79.77133989764793
2021-02-08,46,,4 wk ahead inc case,2021-03-06,point,25.127543552423194
2021-02-08,46,,1 wk ahead inc death,2021-02-13,point,19.21758705097949
2021-02-08,46,,2 wk ahead inc death,2021-02-20,point,12.530321900880663
2021-02-08,46,,3 wk ahead inc death,2021-02-27,point,7.83663178814858
2021-02-08,46,,4 wk ahead inc death,2021-03-06,point,4.701109590615995
2021-02-08,47,,1 wk ahead inc case,2021-02-13,point,10822.633595966216
2021-02-08,47,,2 wk ahead inc case,2021-02-20,point,6739.564725871287
2021-02-08,47,,3 wk ahead inc case,2021-02-27,point,3951.9258213365288
2021-02-08,47,,4 wk ahead inc case,2021-03-06,point,2189.442429198053
2021-02-08,48,,1 wk ahead inc case,2021-02-13,point,143438.24131792353
2021-02-08,48,,2 wk ahead inc case,2021-02-20,point,144653.90984528256
2021-02-08,48,,3 wk ahead inc case,2021-02-27,point,144926.73167620305
2021-02-08,48,,4 wk ahead inc case,2021-03-06,point,144251.36008509467
2021-02-08,48,,1 wk ahead inc death,2021-02-13,point,2533.785187369457
2021-02-08,48,,2 wk ahead inc death,2021-02-20,point,2747.184728327083
2021-02-08,48,,3 wk ahead inc death,2021-02-27,point,2975.171378843285
2021-02-08,48,,4 wk ahead inc death,2021-03-06,point,3218.415895939491
2021-02-08,49,,1 wk ahead inc case,2021-02-13,point,8897.434228668153
2021-02-08,49,,2 wk ahead inc case,2021-02-20,point,7260.804166475229
2021-02-08,49,,3 wk ahead inc case,2021-02-27,point,5794.0175402707055
2021-02-08,49,,4 wk ahead inc case,2021-03-06,point,4521.161531251846
2021-02-08,49,,1 wk ahead inc death,2021-02-13,point,77.3888360836321
2021-02-08,49,,2 wk ahead inc death,2021-02-20,point,72.7880303385915
2021-02-08,49,,3 wk ahead inc death,2021-02-27,point,67.78105433857492
2021-02-08,49,,4 wk ahead inc death,2021-03-06,point,62.49184868954079
2021-02-08,50,,1 wk ahead inc case,2021-02-13,point,906.9566456811333
2021-02-08,50,,2 wk ahead inc case,2021-02-20,point,845.7292480934548
2021-02-08,50,,3 wk ahead inc case,2021-02-27,point,772.4788529134516
2021-02-08,50,,4 wk ahead inc case,2021-03-06,point,691.1181070860501
2021-02-08,50,,1 wk ahead inc death,2021-02-13,point,14.431697241680686
2021-02-08,50,,2 wk ahead inc death,2021-02-20,point,24.979551254879965
2021-02-08,50,,3 wk ahead inc death,2021-02-27,point,27.77636018371059
