,forecast_date,location,target,type,quantile,target_end_date,value
2952,2020-08-09,45,2 wk ahead cum death,point,,2020-08-22,2837.8208
2953,2020-08-09,46,2 wk ahead cum death,point,,2020-08-22,179.606
2954,2020-08-09,47,2 wk ahead cum death,point,,2020-08-22,1567.7178
2955,2020-08-09,48,2 wk ahead cum death,point,,2020-08-22,13165.8906
2956,2020-08-09,49,2 wk ahead cum death,point,,2020-08-22,427.034
2957,2020-08-09,50,2 wk ahead cum death,point,,2020-08-22,59.335
2958,2020-08-09,51,2 wk ahead cum death,point,,2020-08-22,2503.5618
2959,2020-08-09,53,2 wk ahead cum death,point,,2020-08-22,1849.9908
2960,2020-08-09,54,2 wk ahead cum death,point,,2020-08-22,153.8528
2961,2020-08-09,55,2 wk ahead cum death,point,,2020-08-22,1084.243
2962,2020-08-09,56,2 wk ahead cum death,point,,2020-08-22,33.4226
2963,2020-08-09,US,2 wk ahead cum death,point,,2020-08-22,179120.0664
4160,2020-08-09,01,2 wk ahead inc death,point,,2020-08-22,31.9568
4161,2020-08-09,02,2 wk ahead inc death,point,,2020-08-22,1.0102
4162,2020-08-09,04,2 wk ahead inc death,point,,2020-08-22,150.5422
4163,2020-08-09,05,2 wk ahead inc death,point,,2020-08-22,12.9192
4164,2020-08-09,06,2 wk ahead inc death,point,,2020-08-22,116.4906
4165,2020-08-09,08,2 wk ahead inc death,point,,2020-08-22,3.0644
4166,2020-08-09,09,2 wk ahead inc death,point,,2020-08-22,1.1706
4167,2020-08-09,10,2 wk ahead inc death,point,,2020-08-22,1.5452
4168,2020-08-09,11,2 wk ahead inc death,point,,2020-08-22,0.6354
4169,2020-08-09,12,2 wk ahead inc death,point,,2020-08-22,229.12
4170,2020-08-09,13,2 wk ahead inc death,point,,2020-08-22,36.1626
4171,2020-08-09,15,2 wk ahead inc death,point,,2020-08-22,0.7408
4172,2020-08-09,16,2 wk ahead inc death,point,,2020-08-22,13.2208
4173,2020-08-09,17,2 wk ahead inc death,point,,2020-08-22,12.3676
4174,2020-08-09,18,2 wk ahead inc death,point,,2020-08-22,9.2302
4175,2020-08-09,19,2 wk ahead inc death,point,,2020-08-22,5.5846
4176,2020-08-09,20,2 wk ahead inc death,point,,2020-08-22,4.1966
4177,2020-08-09,21,2 wk ahead inc death,point,,2020-08-22,6.1944
4178,2020-08-09,22,2 wk ahead inc death,point,,2020-08-22,28.685
4179,2020-08-09,23,2 wk ahead inc death,point,,2020-08-22,0.774
4180,2020-08-09,24,2 wk ahead inc death,point,,2020-08-22,8.0082
4181,2020-08-09,25,2 wk ahead inc death,point,,2020-08-22,9.7952
4182,2020-08-09,26,2 wk ahead inc death,point,,2020-08-22,6.3818
4183,2020-08-09,27,2 wk ahead inc death,point,,2020-08-22,4.2358
4184,2020-08-09,28,2 wk ahead inc death,point,,2020-08-22,28.579
4185,2020-08-09,29,2 wk ahead inc death,point,,2020-08-22,9.8092
4186,2020-08-09,30,2 wk ahead inc death,point,,2020-08-22,4.0672
4187,2020-08-09,31,2 wk ahead inc death,point,,2020-08-22,2.2614
4188,2020-08-09,32,2 wk ahead inc death,point,,2020-08-22,24.1956
4189,2020-08-09,33,2 wk ahead inc death,point,,2020-08-22,1.2836
4190,2020-08-09,34,2 wk ahead inc death,point,,2020-08-22,10.1068
4191,2020-08-09,35,2 wk ahead inc death,point,,2020-08-22,6.4696
4192,2020-08-09,36,2 wk ahead inc death,point,,2020-08-22,7.9486
4193,2020-08-09,37,2 wk ahead inc death,point,,2020-08-22,28.5322
4194,2020-08-09,38,2 wk ahead inc death,point,,2020-08-22,1.335
4195,2020-08-09,39,2 wk ahead inc death,point,,2020-08-22,20.2678
4196,2020-08-09,40,2 wk ahead inc death,point,,2020-08-22,12.9468
4197,2020-08-09,41,2 wk ahead inc death,point,,2020-08-22,7.3658
4198,2020-08-09,42,2 wk ahead inc death,point,,2020-08-22,10.3902
4199,2020-08-09,44,2 wk ahead inc death,point,,2020-08-22,0.6868
4200,2020-08-09,45,2 wk ahead inc death,point,,2020-08-22,72.6052
4201,2020-08-09,46,2 wk ahead inc death,point,,2020-08-22,3.1556
4202,2020-08-09,47,2 wk ahead inc death,point,,2020-08-22,27.6286
4203,2020-08-09,48,2 wk ahead inc death,point,,2020-08-22,340.9758
4204,2020-08-09,49,2 wk ahead inc death,point,,2020-08-22,7.2456
4205,2020-08-09,50,2 wk ahead inc death,point,,2020-08-22,0.1122
4206,2020-08-09,51,2 wk ahead inc death,point,,2020-08-22,13.6804
4207,2020-08-09,53,2 wk ahead inc death,point,,2020-08-22,11.3604
4208,2020-08-09,54,2 wk ahead inc death,point,,2020-08-22,1.8456
4209,2020-08-09,55,2 wk ahead inc death,point,,2020-08-22,7.7714
4210,2020-08-09,56,2 wk ahead inc death,point,,2020-08-22,0.3994
4211,2020-08-09,US,2 wk ahead inc death,point,,2020-08-22,1357.058
5408,2020-08-09,01,2 wk ahead inc case,point,,2020-08-22,2135.4152
5409,2020-08-09,02,2 wk ahead inc case,point,,2020-08-22,60.7616
5410,2020-08-09,04,2 wk ahead inc case,point,,2020-08-22,1785.9612
5411,2020-08-09,05,2 wk ahead inc case,point,,2020-08-22,816.3054
5412,2020-08-09,06,2 wk ahead inc case,point,,2020-08-22,13320.6284
5413,2020-08-09,08,2 wk ahead inc case,point,,2020-08-22,925.7693999999988
5414,2020-08-09,09,2 wk ahead inc case,point,,2020-08-22,99.7182
5415,2020-08-09,10,2 wk ahead inc case,point,,2020-08-22,174.8642
5416,2020-08-09,11,2 wk ahead inc case,point,,2020-08-22,130.0958
5417,2020-08-09,12,2 wk ahead inc case,point,,2020-08-22,10299.7572
5418,2020-08-09,13,2 wk ahead inc case,point,,2020-08-22,5561.2062
5419,2020-08-09,15,2 wk ahead inc case,point,,2020-08-22,74.4708
5420,2020-08-09,16,2 wk ahead inc case,point,,2020-08-22,1367.9118
5421,2020-08-09,17,2 wk ahead inc case,point,,2020-08-22,4018.5674
5422,2020-08-09,18,2 wk ahead inc case,point,,2020-08-22,1410.5120000000006
5423,2020-08-09,19,2 wk ahead inc case,point,,2020-08-22,1016.0342
5424,2020-08-09,20,2 wk ahead inc case,point,,2020-08-22,931.7422
5425,2020-08-09,21,2 wk ahead inc case,point,,2020-08-22,3034.8322
5426,2020-08-09,22,2 wk ahead inc case,point,,2020-08-22,2391.6744
5427,2020-08-09,23,2 wk ahead inc case,point,,2020-08-22,16.6862
5428,2020-08-09,24,2 wk ahead inc case,point,,2020-08-22,1633.193
5429,2020-08-09,25,2 wk ahead inc case,point,,2020-08-22,865.6288
5430,2020-08-09,26,2 wk ahead inc case,point,,2020-08-22,1541.4702
5431,2020-08-09,27,2 wk ahead inc case,point,,2020-08-22,1512.1256
5432,2020-08-09,28,2 wk ahead inc case,point,,2020-08-22,1763.2594
5433,2020-08-09,29,2 wk ahead inc case,point,,2020-08-22,1521.309
5434,2020-08-09,30,2 wk ahead inc case,point,,2020-08-22,84.0396
5435,2020-08-09,31,2 wk ahead inc case,point,,2020-08-22,620.605
5436,2020-08-09,32,2 wk ahead inc case,point,,2020-08-22,1121.3862
5437,2020-08-09,33,2 wk ahead inc case,point,,2020-08-22,43.3958
5438,2020-08-09,34,2 wk ahead inc case,point,,2020-08-22,646.2032
5439,2020-08-09,35,2 wk ahead inc case,point,,2020-08-22,379.3202
5440,2020-08-09,36,2 wk ahead inc case,point,,2020-08-22,1237.3038
5441,2020-08-09,37,2 wk ahead inc case,point,,2020-08-22,2170.2414
5442,2020-08-09,38,2 wk ahead inc case,point,,2020-08-22,268.5636
5443,2020-08-09,39,2 wk ahead inc case,point,,2020-08-22,2184.4234
5444,2020-08-09,40,2 wk ahead inc case,point,,2020-08-22,1085.8208
5445,2020-08-09,41,2 wk ahead inc case,point,,2020-08-22,340.4028
5446,2020-08-09,42,2 wk ahead inc case,point,,2020-08-22,1451.0134
5447,2020-08-09,44,2 wk ahead inc case,point,,2020-08-22,373.2648
5448,2020-08-09,45,2 wk ahead inc case,point,,2020-08-22,1408.0510000000006
5449,2020-08-09,46,2 wk ahead inc case,point,,2020-08-22,118.9006
5450,2020-08-09,47,2 wk ahead inc case,point,,2020-08-22,3241.0052
5451,2020-08-09,48,2 wk ahead inc case,point,,2020-08-22,12641.412
5452,2020-08-09,49,2 wk ahead inc case,point,,2020-08-22,490.7706
5453,2020-08-09,50,2 wk ahead inc case,point,,2020-08-22,3.6522
5454,2020-08-09,51,2 wk ahead inc case,point,,2020-08-22,2101.071
5455,2020-08-09,53,2 wk ahead inc case,point,,2020-08-22,882.6378
5456,2020-08-09,54,2 wk ahead inc case,point,,2020-08-22,181.0634
5457,2020-08-09,55,2 wk ahead inc case,point,,2020-08-22,1589.386
5458,2020-08-09,56,2 wk ahead inc case,point,,2020-08-22,48.9242
5459,2020-08-09,US,2 wk ahead inc case,point,,2020-08-22,93122.758
5824,2020-08-09,01,3 wk ahead cum death,point,,2020-08-29,2428.2924
5825,2020-08-09,02,3 wk ahead cum death,point,,2020-08-29,44.2568
5826,2020-08-09,04,3 wk ahead cum death,point,,2020-08-29,6524.0022
5827,2020-08-09,05,3 wk ahead cum death,point,,2020-08-29,789.2388
5828,2020-08-09,06,3 wk ahead cum death,point,,2020-08-29,12800.7664
5829,2020-08-09,08,3 wk ahead cum death,point,,2020-08-29,1931.317
5830,2020-08-09,09,3 wk ahead cum death,point,,2020-08-29,4470.1636
5831,2020-08-09,10,3 wk ahead cum death,point,,2020-08-29,618.279
5832,2020-08-09,11,3 wk ahead cum death,point,,2020-08-29,602.9726
5833,2020-08-09,12,3 wk ahead cum death,point,,2020-08-29,12532.1494
5834,2020-08-09,13,3 wk ahead cum death,point,,2020-08-29,5049.4756
5835,2020-08-09,15,3 wk ahead cum death,point,,2020-08-29,47.8028
5836,2020-08-09,16,3 wk ahead cum death,point,,2020-08-29,534.4692
5837,2020-08-09,17,3 wk ahead cum death,point,,2020-08-29,8107.6724
5838,2020-08-09,18,3 wk ahead cum death,point,,2020-08-29,3209.3854
5839,2020-08-09,19,3 wk ahead cum death,point,,2020-08-29,1059.0402
5840,2020-08-09,20,3 wk ahead cum death,point,,2020-08-29,479.7066
5841,2020-08-09,21,3 wk ahead cum death,point,,2020-08-29,920.9226
5842,2020-08-09,22,3 wk ahead cum death,point,,2020-08-29,4883.764
5843,2020-08-09,23,3 wk ahead cum death,point,,2020-08-29,138.9548
5844,2020-08-09,24,3 wk ahead cum death,point,,2020-08-29,3734.8368
5845,2020-08-09,25,3 wk ahead cum death,point,,2020-08-29,8931.8394
5846,2020-08-09,26,3 wk ahead cum death,point,,2020-08-29,6653.11
5847,2020-08-09,27,3 wk ahead cum death,point,,2020-08-29,1773.6370000000006
5848,2020-08-09,28,3 wk ahead cum death,point,,2020-08-29,2473.341
5849,2020-08-09,29,3 wk ahead cum death,point,,2020-08-29,1528.1832
5850,2020-08-09,30,3 wk ahead cum death,point,,2020-08-29,167.9602
5851,2020-08-09,31,3 wk ahead cum death,point,,2020-08-29,409.99800000000016
5852,2020-08-09,32,3 wk ahead cum death,point,,2020-08-29,1405.4292
5853,2020-08-09,33,3 wk ahead cum death,point,,2020-08-29,441.5812
5854,2020-08-09,34,3 wk ahead cum death,point,,2020-08-29,16082.4292
5855,2020-08-09,35,3 wk ahead cum death,point,,2020-08-29,800.6818
5856,2020-08-09,36,3 wk ahead cum death,point,,2020-08-29,32954.1008
5857,2020-08-09,37,3 wk ahead cum death,point,,2020-08-29,2824.9226
5858,2020-08-09,38,3 wk ahead cum death,point,,2020-08-29,138.414
5859,2020-08-09,39,3 wk ahead cum death,point,,2020-08-29,4125.2736
5860,2020-08-09,40,3 wk ahead cum death,point,,2020-08-29,831.4416
5861,2020-08-09,41,3 wk ahead cum death,point,,2020-08-29,504.3798
5862,2020-08-09,42,3 wk ahead cum death,point,,2020-08-29,7535.4908
5863,2020-08-09,44,3 wk ahead cum death,point,,2020-08-29,1034.4974
5864,2020-08-09,45,3 wk ahead cum death,point,,2020-08-29,3379.4108
5865,2020-08-09,46,3 wk ahead cum death,point,,2020-08-29,201.80599999999998
5866,2020-08-09,47,3 wk ahead cum death,point,,2020-08-29,1780.5946
5867,2020-08-09,48,3 wk ahead cum death,point,,2020-08-29,15859.8542
5868,2020-08-09,49,3 wk ahead cum death,point,,2020-08-29,483.6448
5869,2020-08-09,50,3 wk ahead cum death,point,,2020-08-29,60.251999999999995
5870,2020-08-09,51,3 wk ahead cum death,point,,2020-08-29,2591.1418
5871,2020-08-09,53,3 wk ahead cum death,point,,2020-08-29,1935.9044
5872,2020-08-09,54,3 wk ahead cum death,point,,2020-08-29,170.2078
5873,2020-08-09,55,3 wk ahead cum death,point,,2020-08-29,1131.0564
5874,2020-08-09,56,3 wk ahead cum death,point,,2020-08-29,37.244
5875,2020-08-09,US,3 wk ahead cum death,point,,2020-08-29,189155.2962
7072,2020-08-09,01,3 wk ahead inc death,point,,2020-08-29,36.238
7073,2020-08-09,02,3 wk ahead inc death,point,,2020-08-29,1.4456
7074,2020-08-09,04,3 wk ahead inc death,point,,2020-08-29,167.22400000000005
7075,2020-08-09,05,3 wk ahead inc death,point,,2020-08-29,14.8166
7076,2020-08-09,06,3 wk ahead inc death,point,,2020-08-29,120.0272
7077,2020-08-09,08,3 wk ahead inc death,point,,2020-08-29,3.0554
7078,2020-08-09,09,3 wk ahead inc death,point,,2020-08-29,1.0016
7079,2020-08-09,10,3 wk ahead inc death,point,,2020-08-29,1.5674
7080,2020-08-09,11,3 wk ahead inc death,point,,2020-08-29,0.6036
7081,2020-08-09,12,3 wk ahead inc death,point,,2020-08-29,272.0028
7082,2020-08-09,13,3 wk ahead inc death,point,,2020-08-29,37.9844
7083,2020-08-09,15,3 wk ahead inc death,point,,2020-08-29,1.1578
7084,2020-08-09,16,3 wk ahead inc death,point,,2020-08-29,22.1214
7085,2020-08-09,17,3 wk ahead inc death,point,,2020-08-29,10.7674
7086,2020-08-09,18,3 wk ahead inc death,point,,2020-08-29,8.56
7087,2020-08-09,19,3 wk ahead inc death,point,,2020-08-29,5.7648
7088,2020-08-09,20,3 wk ahead inc death,point,,2020-08-29,4.9586
7089,2020-08-09,21,3 wk ahead inc death,point,,2020-08-29,7.016
7090,2020-08-09,22,3 wk ahead inc death,point,,2020-08-29,31.4186
7091,2020-08-09,23,3 wk ahead inc death,point,,2020-08-29,0.8372
7092,2020-08-09,24,3 wk ahead inc death,point,,2020-08-29,7.2364
7093,2020-08-09,25,3 wk ahead inc death,point,,2020-08-29,8.5874
7094,2020-08-09,26,3 wk ahead inc death,point,,2020-08-29,6.0582
7095,2020-08-09,27,3 wk ahead inc death,point,,2020-08-29,3.7888
7096,2020-08-09,28,3 wk ahead inc death,point,,2020-08-29,30.746
7097,2020-08-09,29,3 wk ahead inc death,point,,2020-08-29,10.2702
7098,2020-08-09,30,3 wk ahead inc death,point,,2020-08-29,6.4460000000000015
7099,2020-08-09,31,3 wk ahead inc death,point,,2020-08-29,2.6352
7100,2020-08-09,32,3 wk ahead inc death,point,,2020-08-29,28.9636
7101,2020-08-09,33,3 wk ahead inc death,point,,2020-08-29,1.2204
7102,2020-08-09,34,3 wk ahead inc death,point,,2020-08-29,8.5984
7103,2020-08-09,35,3 wk ahead inc death,point,,2020-08-29,6.4318
7104,2020-08-09,36,3 wk ahead inc death,point,,2020-08-29,7.0012
7105,2020-08-09,37,3 wk ahead inc death,point,,2020-08-29,30.7198
7106,2020-08-09,38,3 wk ahead inc death,point,,2020-08-29,1.5986
7107,2020-08-09,39,3 wk ahead inc death,point,,2020-08-29,19.945
7108,2020-08-09,40,3 wk ahead inc death,point,,2020-08-29,16.6926
7109,2020-08-09,41,3 wk ahead inc death,point,,2020-08-29,8.7608
7110,2020-08-09,42,3 wk ahead inc death,point,,2020-08-29,9.5582
7111,2020-08-09,44,3 wk ahead inc death,point,,2020-08-29,0.6522
7112,2020-08-09,45,3 wk ahead inc death,point,,2020-08-29,87.7368
7113,2020-08-09,46,3 wk ahead inc death,point,,2020-08-29,3.9258
7114,2020-08-09,47,3 wk ahead inc death,point,,2020-08-29,31.4008
7115,2020-08-09,48,3 wk ahead inc death,point,,2020-08-29,411.38599999999997
7116,2020-08-09,49,3 wk ahead inc death,point,,2020-08-29,8.4108
7117,2020-08-09,50,3 wk ahead inc death,point,,2020-08-29,0.1404
7118,2020-08-09,51,3 wk ahead inc death,point,,2020-08-29,13.277999999999999
7119,2020-08-09,53,3 wk ahead inc death,point,,2020-08-29,11.8052
7120,2020-08-09,54,3 wk ahead inc death,point,,2020-08-29,2.398
7121,2020-08-09,55,3 wk ahead inc death,point,,2020-08-29,8.1012
7122,2020-08-09,56,3 wk ahead inc death,point,,2020-08-29,0.5404
7123,2020-08-09,US,3 wk ahead inc death,point,,2020-08-29,1543.6026
8320,2020-08-09,01,3 wk ahead inc case,point,,2020-08-29,2550.5062
8321,2020-08-09,02,3 wk ahead inc case,point,,2020-08-29,54.035
8322,2020-08-09,04,3 wk ahead inc case,point,,2020-08-29,1840.1704
8323,2020-08-09,05,3 wk ahead inc case,point,,2020-08-29,894.4996
8324,2020-08-09,06,3 wk ahead inc case,point,,2020-08-29,18428.6276
8325,2020-08-09,08,3 wk ahead inc case,point,,2020-08-29,1220.7216
8326,2020-08-09,09,3 wk ahead inc case,point,,2020-08-29,144.8046
8327,2020-08-09,10,3 wk ahead inc case,point,,2020-08-29,227.7272
8328,2020-08-09,11,3 wk ahead inc case,point,,2020-08-29,177.8956
8329,2020-08-09,12,3 wk ahead inc case,point,,2020-08-29,11451.2454
8330,2020-08-09,13,3 wk ahead inc case,point,,2020-08-29,6972.2834
8331,2020-08-09,15,3 wk ahead inc case,point,,2020-08-29,60.8096
8332,2020-08-09,16,3 wk ahead inc case,point,,2020-08-29,1267.5656
8333,2020-08-09,17,3 wk ahead inc case,point,,2020-08-29,7099.0406
8334,2020-08-09,18,3 wk ahead inc case,point,,2020-08-29,1937.0046
8335,2020-08-09,19,3 wk ahead inc case,point,,2020-08-29,1609.3074
8336,2020-08-09,20,3 wk ahead inc case,point,,2020-08-29,1347.737
8337,2020-08-09,21,3 wk ahead inc case,point,,2020-08-29,3943.3282
8338,2020-08-09,22,3 wk ahead inc case,point,,2020-08-29,2524.9139999999998
8339,2020-08-09,23,3 wk ahead inc case,point,,2020-08-29,17.6166
8340,2020-08-09,24,3 wk ahead inc case,point,,2020-08-29,2553.6142
8341,2020-08-09,25,3 wk ahead inc case,point,,2020-08-29,1397.6452
8342,2020-08-09,26,3 wk ahead inc case,point,,2020-08-29,2244.4998
8343,2020-08-09,27,3 wk ahead inc case,point,,2020-08-29,2898.8308
8344,2020-08-09,28,3 wk ahead inc case,point,,2020-08-29,2246.4178
8345,2020-08-09,29,3 wk ahead inc case,point,,2020-08-29,1743.1612
8346,2020-08-09,30,3 wk ahead inc case,point,,2020-08-29,68.634
8347,2020-08-09,31,3 wk ahead inc case,point,,2020-08-29,1070.9952
8348,2020-08-09,32,3 wk ahead inc case,point,,2020-08-29,1163.2368
8349,2020-08-09,33,3 wk ahead inc case,point,,2020-08-29,52.989
8350,2020-08-09,34,3 wk ahead inc case,point,,2020-08-29,899.1512
8351,2020-08-09,35,3 wk ahead inc case,point,,2020-08-29,469.6158
8352,2020-08-09,36,3 wk ahead inc case,point,,2020-08-29,1699.4782
8353,2020-08-09,37,3 wk ahead inc case,point,,2020-08-29,2663.3744
8354,2020-08-09,38,3 wk ahead inc case,point,,2020-08-29,377.3348
8355,2020-08-09,39,3 wk ahead inc case,point,,2020-08-29,2938.1859999999997
8356,2020-08-09,40,3 wk ahead inc case,point,,2020-08-29,1185.5382
8357,2020-08-09,41,3 wk ahead inc case,point,,2020-08-29,333.0336
8358,2020-08-09,42,3 wk ahead inc case,point,,2020-08-29,1974.6984
8359,2020-08-09,44,3 wk ahead inc case,point,,2020-08-29,713.7744
8360,2020-08-09,45,3 wk ahead inc case,point,,2020-08-29,1441.8546
8361,2020-08-09,46,3 wk ahead inc case,point,,2020-08-29,143.2576
8362,2020-08-09,47,3 wk ahead inc case,point,,2020-08-29,4092.4812
8363,2020-08-09,48,3 wk ahead inc case,point,,2020-08-29,16787.665
8364,2020-08-09,49,3 wk ahead inc case,point,,2020-08-29,527.2262
8365,2020-08-09,50,3 wk ahead inc case,point,,2020-08-29,3.425
8366,2020-08-09,51,3 wk ahead inc case,point,,2020-08-29,3198.3982
8367,2020-08-09,53,3 wk ahead inc case,point,,2020-08-29,966.4436
8368,2020-08-09,54,3 wk ahead inc case,point,,2020-08-29,192.382
8369,2020-08-09,55,3 wk ahead inc case,point,,2020-08-29,2264.201
8370,2020-08-09,56,3 wk ahead inc case,point,,2020-08-29,48.8238
8371,2020-08-09,US,3 wk ahead inc case,point,,2020-08-29,122130.2074
8736,2020-08-09,01,4 wk ahead cum death,point,,2020-09-05,2703.3012
8737,2020-08-09,02,4 wk ahead cum death,point,,2020-09-05,55.7772
8738,2020-08-09,04,4 wk ahead cum death,point,,2020-09-05,7557.2528
8739,2020-08-09,05,4 wk ahead cum death,point,,2020-09-05,896.6742
8740,2020-08-09,06,4 wk ahead cum death,point,,2020-09-05,13662.3934
8741,2020-08-09,08,4 wk ahead cum death,point,,2020-09-05,1954.2376
8742,2020-08-09,09,4 wk ahead cum death,point,,2020-09-05,4477.38
8743,2020-08-09,10,4 wk ahead cum death,point,,2020-09-05,627.6364
8744,2020-08-09,11,4 wk ahead cum death,point,,2020-09-05,606.7236
8745,2020-08-09,12,4 wk ahead cum death,point,,2020-09-05,14492.0972
8746,2020-08-09,13,4 wk ahead cum death,point,,2020-09-05,5351.9042
8747,2020-08-09,15,4 wk ahead cum death,point,,2020-09-05,59.541000000000004
8748,2020-08-09,16,4 wk ahead cum death,point,,2020-09-05,774.1419999999997
8749,2020-08-09,17,4 wk ahead cum death,point,,2020-09-05,8175.7144
8750,2020-08-09,18,4 wk ahead cum death,point,,2020-09-05,3261.0492
8751,2020-08-09,19,4 wk ahead cum death,point,,2020-09-05,1104.4834
8752,2020-08-09,20,4 wk ahead cum death,point,,2020-09-05,524.0754
8753,2020-08-09,21,4 wk ahead cum death,point,,2020-09-05,979.1048
8754,2020-08-09,22,4 wk ahead cum death,point,,2020-09-05,5139.044
8755,2020-08-09,23,4 wk ahead cum death,point,,2020-09-05,144.8082
8756,2020-08-09,24,4 wk ahead cum death,point,,2020-09-05,3778.8778
8757,2020-08-09,25,4 wk ahead cum death,point,,2020-09-05,8985.3486
8758,2020-08-09,26,4 wk ahead cum death,point,,2020-09-05,6693.5914
8759,2020-08-09,27,4 wk ahead cum death,point,,2020-09-05,1796.7718
8760,2020-08-09,28,4 wk ahead cum death,point,,2020-09-05,2699.9416
8761,2020-08-09,29,4 wk ahead cum death,point,,2020-09-05,1602.0006
8762,2020-08-09,30,4 wk ahead cum death,point,,2020-09-05,242.9676
8763,2020-08-09,31,4 wk ahead cum death,point,,2020-09-05,435.8194
8764,2020-08-09,32,4 wk ahead cum death,point,,2020-09-05,1628.0664
8765,2020-08-09,33,4 wk ahead cum death,point,,2020-09-05,448.6042
8766,2020-08-09,34,4 wk ahead cum death,point,,2020-09-05,16134.8532
8767,2020-08-09,35,4 wk ahead cum death,point,,2020-09-05,843.3639999999997
8768,2020-08-09,36,4 wk ahead cum death,point,,2020-09-05,33000.4466
8769,2020-08-09,37,4 wk ahead cum death,point,,2020-09-05,3069.4014
8770,2020-08-09,38,4 wk ahead cum death,point,,2020-09-05,150.4452
8771,2020-08-09,39,4 wk ahead cum death,point,,2020-09-05,4272.4372
8772,2020-08-09,40,4 wk ahead cum death,point,,2020-09-05,950.9978
8773,2020-08-09,41,4 wk ahead cum death,point,,2020-09-05,574.4906
8774,2020-08-09,42,4 wk ahead cum death,point,,2020-09-05,7598.361999999999
8775,2020-08-09,44,4 wk ahead cum death,point,,2020-09-05,1039.948
8776,2020-08-09,45,4 wk ahead cum death,point,,2020-09-05,4035.7476
8777,2020-08-09,46,4 wk ahead cum death,point,,2020-09-05,229.2154
8778,2020-08-09,47,4 wk ahead cum death,point,,2020-09-05,2025.384
8779,2020-08-09,48,4 wk ahead cum death,point,,2020-09-05,19134.3374
8780,2020-08-09,49,4 wk ahead cum death,point,,2020-09-05,550.561
8781,2020-08-09,50,4 wk ahead cum death,point,,2020-09-05,61.5008
8782,2020-08-09,51,4 wk ahead cum death,point,,2020-09-05,2677.7432
8783,2020-08-09,53,4 wk ahead cum death,point,,2020-09-05,2025.0796
8784,2020-08-09,54,4 wk ahead cum death,point,,2020-09-05,191.6162
8785,2020-08-09,55,4 wk ahead cum death,point,,2020-09-05,1180.2104
8786,2020-08-09,56,4 wk ahead cum death,point,,2020-09-05,42.6168
8787,2020-08-09,US,4 wk ahead cum death,point,,2020-09-05,200648.08800000002
9984,2020-08-09,01,4 wk ahead inc death,point,,2020-09-05,311.2468
9985,2020-08-09,02,4 wk ahead inc death,point,,2020-09-05,12.966
9986,2020-08-09,04,4 wk ahead inc death,point,,2020-09-05,1200.4746
9987,2020-08-09,05,4 wk ahead inc death,point,,2020-09-05,122.25200000000001
9988,2020-08-09,06,4 wk ahead inc death,point,,2020-09-05,981.6542
9989,2020-08-09,08,4 wk ahead inc death,point,,2020-09-05,25.976
9990,2020-08-09,09,4 wk ahead inc death,point,,2020-09-05,8.218
9991,2020-08-09,10,4 wk ahead inc death,point,,2020-09-05,10.9248
9992,2020-08-09,11,4 wk ahead inc death,point,,2020-09-05,4.3546
9993,2020-08-09,12,4 wk ahead inc death,point,,2020-09-05,2231.9506
9994,2020-08-09,13,4 wk ahead inc death,point,,2020-09-05,340.413
9995,2020-08-09,15,4 wk ahead inc death,point,,2020-09-05,12.895999999999999
9996,2020-08-09,16,4 wk ahead inc death,point,,2020-09-05,261.7942
9997,2020-08-09,17,4 wk ahead inc death,point,,2020-09-05,78.8094
9998,2020-08-09,18,4 wk ahead inc death,point,,2020-09-05,60.2238
9999,2020-08-09,19,4 wk ahead inc death,point,,2020-09-05,51.208
10000,2020-08-09,20,4 wk ahead inc death,point,,2020-09-05,49.3274
10001,2020-08-09,21,4 wk ahead inc death,point,,2020-09-05,65.1982
10002,2020-08-09,22,4 wk ahead inc death,point,,2020-09-05,286.6986
10003,2020-08-09,23,4 wk ahead inc death,point,,2020-09-05,6.6906
10004,2020-08-09,24,4 wk ahead inc death,point,,2020-09-05,51.2774
10005,2020-08-09,25,4 wk ahead inc death,point,,2020-09-05,62.0966
10006,2020-08-09,26,4 wk ahead inc death,point,,2020-09-05,46.5396
10007,2020-08-09,27,4 wk ahead inc death,point,,2020-09-05,26.9236
10008,2020-08-09,28,4 wk ahead inc death,point,,2020-09-05,257.3466
10009,2020-08-09,29,4 wk ahead inc death,point,,2020-09-05,84.0876
10010,2020-08-09,30,4 wk ahead inc death,point,,2020-09-05,81.4534
10011,2020-08-09,31,4 wk ahead inc death,point,,2020-09-05,28.4566
10012,2020-08-09,32,4 wk ahead inc death,point,,2020-09-05,251.6008
10013,2020-08-09,33,4 wk ahead inc death,point,,2020-09-05,8.2434
10014,2020-08-09,34,4 wk ahead inc death,point,,2020-09-05,61.0224
10015,2020-08-09,35,4 wk ahead inc death,point,,2020-09-05,49.114
10016,2020-08-09,36,4 wk ahead inc death,point,,2020-09-05,53.347
10017,2020-08-09,37,4 wk ahead inc death,point,,2020-09-05,275.1986
10018,2020-08-09,38,4 wk ahead inc death,point,,2020-09-05,13.6298
10019,2020-08-09,39,4 wk ahead inc death,point,,2020-09-05,167.1086
10020,2020-08-09,40,4 wk ahead inc death,point,,2020-09-05,136.2488
10021,2020-08-09,41,4 wk ahead inc death,point,,2020-09-05,78.8716
10022,2020-08-09,42,4 wk ahead inc death,point,,2020-09-05,72.4294
10023,2020-08-09,44,4 wk ahead inc death,point,,2020-09-05,6.1028
