,location,target,type,quantile,forecast_date,target_end_date,value
8447,48,4 wk ahead inc death,point,,2020-06-21,2020-07-18,608.2470678
8540,49,1 wk ahead cum death,point,,2020-06-21,2020-06-27,175.8166591
8541,49,2 wk ahead cum death,point,,2020-06-21,2020-07-04,200.6913325
8542,49,3 wk ahead cum death,point,,2020-06-21,2020-07-11,229.7204971
8543,49,4 wk ahead cum death,point,,2020-06-21,2020-07-18,264.4038029
8636,49,1 wk ahead inc death,point,,2020-06-21,2020-06-27,20.816659100000006
8637,49,2 wk ahead inc death,point,,2020-06-21,2020-07-04,24.87467337
8638,49,3 wk ahead inc death,point,,2020-06-21,2020-07-11,29.02916463
8639,49,4 wk ahead inc death,point,,2020-06-21,2020-07-18,34.6833058
8732,51,1 wk ahead cum death,point,,2020-06-21,2020-06-27,1653.55019
8733,51,2 wk ahead cum death,point,,2020-06-21,2020-07-04,1691.518216
8734,51,3 wk ahead cum death,point,,2020-06-21,2020-07-11,1718.927724
8735,51,4 wk ahead cum death,point,,2020-06-21,2020-07-18,1738.3275370000001
8828,51,1 wk ahead inc death,point,,2020-06-21,2020-06-27,46.55018991
8829,51,2 wk ahead inc death,point,,2020-06-21,2020-07-04,37.96802614
8830,51,3 wk ahead inc death,point,,2020-06-21,2020-07-11,27.40950817
8831,51,4 wk ahead inc death,point,,2020-06-21,2020-07-18,19.39981252
8924,50,1 wk ahead cum death,point,,2020-06-21,2020-06-27,56.53571999
8925,50,2 wk ahead cum death,point,,2020-06-21,2020-07-04,57.00147239999999
8926,50,3 wk ahead cum death,point,,2020-06-21,2020-07-11,57.35085527
8927,50,4 wk ahead cum death,point,,2020-06-21,2020-07-18,57.60471118
9020,50,1 wk ahead inc death,point,,2020-06-21,2020-06-27,0.535719988
9021,50,2 wk ahead inc death,point,,2020-06-21,2020-07-04,0.465752409
9022,50,3 wk ahead inc death,point,,2020-06-21,2020-07-11,0.349382874
9023,50,4 wk ahead inc death,point,,2020-06-21,2020-07-18,0.253855909
9116,53,1 wk ahead cum death,point,,2020-06-21,2020-06-27,1332.9344800000001
9117,53,2 wk ahead cum death,point,,2020-06-21,2020-07-04,1423.8167039999994
9118,53,3 wk ahead cum death,point,,2020-06-21,2020-07-11,1533.160484
9119,53,4 wk ahead cum death,point,,2020-06-21,2020-07-18,1665.759688
9212,53,1 wk ahead inc death,point,,2020-06-21,2020-06-27,67.93447968
9213,53,2 wk ahead inc death,point,,2020-06-21,2020-07-04,90.88222409
9214,53,3 wk ahead inc death,point,,2020-06-21,2020-07-11,109.3437803
9215,53,4 wk ahead inc death,point,,2020-06-21,2020-07-18,132.5992037
9308,55,1 wk ahead cum death,point,,2020-06-21,2020-06-27,788.7255368
9309,55,2 wk ahead cum death,point,,2020-06-21,2020-07-04,837.7106637
9310,55,3 wk ahead cum death,point,,2020-06-21,2020-07-11,880.279398
9311,55,4 wk ahead cum death,point,,2020-06-21,2020-07-18,917.1122527000001
9404,55,1 wk ahead inc death,point,,2020-06-21,2020-06-27,44.72553679999999
9405,55,2 wk ahead inc death,point,,2020-06-21,2020-07-04,48.98512691
9406,55,3 wk ahead inc death,point,,2020-06-21,2020-07-11,42.56873428
9407,55,4 wk ahead inc death,point,,2020-06-21,2020-07-18,36.83285474
9500,54,1 wk ahead cum death,point,,2020-06-21,2020-06-27,89.36913123
9501,54,2 wk ahead cum death,point,,2020-06-21,2020-07-04,90.19291562
9502,54,3 wk ahead cum death,point,,2020-06-21,2020-07-11,91.39303298
9503,54,4 wk ahead cum death,point,,2020-06-21,2020-07-18,92.99482057
9596,54,1 wk ahead inc death,point,,2020-06-21,2020-06-27,1.369131231
9597,54,2 wk ahead inc death,point,,2020-06-21,2020-07-04,0.823784393
9598,54,3 wk ahead inc death,point,,2020-06-21,2020-07-11,1.200117357
9599,54,4 wk ahead inc death,point,,2020-06-21,2020-07-18,1.601787591
9692,56,1 wk ahead cum death,point,,2020-06-21,2020-06-27,23.17264609
9693,56,2 wk ahead cum death,point,,2020-06-21,2020-07-04,27.64724845
9694,56,3 wk ahead cum death,point,,2020-06-21,2020-07-11,33.19249651
9695,56,4 wk ahead cum death,point,,2020-06-21,2020-07-18,39.97630753
9788,56,1 wk ahead inc death,point,,2020-06-21,2020-06-27,3.172646088
9789,56,2 wk ahead inc death,point,,2020-06-21,2020-07-04,4.474602363
9790,56,3 wk ahead inc death,point,,2020-06-21,2020-07-11,5.545248055
9791,56,4 wk ahead inc death,point,,2020-06-21,2020-07-18,6.7838110270000005
9884,US,1 wk ahead cum death,point,,2020-06-21,2020-06-27,123965.3033
9885,US,2 wk ahead cum death,point,,2020-06-21,2020-07-04,128580.5725
9886,US,3 wk ahead cum death,point,,2020-06-21,2020-07-11,133233.4503
9887,US,4 wk ahead cum death,point,,2020-06-21,2020-07-18,138098.4721
9980,US,1 wk ahead inc death,point,,2020-06-21,2020-06-27,4246.303321
9981,US,2 wk ahead inc death,point,,2020-06-21,2020-07-04,4615.269175
9982,US,3 wk ahead inc death,point,,2020-06-21,2020-07-11,4652.877771
9983,US,4 wk ahead inc death,point,,2020-06-21,2020-07-18,4865.0218429999995
92,02,1 wk ahead cum death,point,,2020-06-28,2020-07-04,16.1287952
93,02,2 wk ahead cum death,point,,2020-06-28,2020-07-11,17.94338453
94,02,3 wk ahead cum death,point,,2020-06-28,2020-07-18,19.43808646
95,02,4 wk ahead cum death,point,,2020-06-28,2020-07-25,20.60566816
188,02,1 wk ahead inc death,point,,2020-06-28,2020-07-04,2.1287952000000003
189,02,2 wk ahead inc death,point,,2020-06-28,2020-07-11,1.8145893290000001
190,02,3 wk ahead inc death,point,,2020-06-28,2020-07-18,1.494701932
191,02,4 wk ahead inc death,point,,2020-06-28,2020-07-25,1.167581695
284,01,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1011.6598630000001
285,01,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1144.1432730000001
286,01,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1299.166613
287,01,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1481.4577980000001
380,01,1 wk ahead inc death,point,,2020-06-28,2020-07-04,92.65986323
381,01,2 wk ahead inc death,point,,2020-06-28,2020-07-11,132.4834102
382,01,3 wk ahead inc death,point,,2020-06-28,2020-07-18,155.0233392
383,01,4 wk ahead inc death,point,,2020-06-28,2020-07-25,182.291185
476,05,1 wk ahead cum death,point,,2020-06-28,2020-07-04,306.8974088
477,05,2 wk ahead cum death,point,,2020-06-28,2020-07-11,367.37774029999997
478,05,3 wk ahead cum death,point,,2020-06-28,2020-07-18,438.63896150000005
479,05,4 wk ahead cum death,point,,2020-06-28,2020-07-25,520.7830923
572,05,1 wk ahead inc death,point,,2020-06-28,2020-07-04,47.89740876
573,05,2 wk ahead inc death,point,,2020-06-28,2020-07-11,60.48033156
574,05,3 wk ahead inc death,point,,2020-06-28,2020-07-18,71.26122119
575,05,4 wk ahead inc death,point,,2020-06-28,2020-07-25,82.14413082
668,04,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1859.289016
669,04,2 wk ahead cum death,point,,2020-06-28,2020-07-11,2167.348641
670,04,3 wk ahead cum death,point,,2020-06-28,2020-07-18,2493.260093
671,04,4 wk ahead cum death,point,,2020-06-28,2020-07-25,2835.424216
764,04,1 wk ahead inc death,point,,2020-06-28,2020-07-04,279.2890165
765,04,2 wk ahead inc death,point,,2020-06-28,2020-07-11,308.05962410000006
766,04,3 wk ahead inc death,point,,2020-06-28,2020-07-18,325.911453
767,04,4 wk ahead inc death,point,,2020-06-28,2020-07-25,342.1641224
860,06,1 wk ahead cum death,point,,2020-06-28,2020-07-04,6340.212485
861,06,2 wk ahead cum death,point,,2020-06-28,2020-07-11,6808.36528
862,06,3 wk ahead cum death,point,,2020-06-28,2020-07-18,7315.152568
863,06,4 wk ahead cum death,point,,2020-06-28,2020-07-25,7865.689004999997
956,06,1 wk ahead inc death,point,,2020-06-28,2020-07-04,441.21248449999996
957,06,2 wk ahead inc death,point,,2020-06-28,2020-07-11,468.15279569999996
958,06,3 wk ahead inc death,point,,2020-06-28,2020-07-18,506.78728729999995
959,06,4 wk ahead inc death,point,,2020-06-28,2020-07-25,550.5364377000002
1052,08,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1704.8726120000001
1053,08,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1742.3774219999998
1054,08,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1784.1027649999999
1055,08,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1830.747795
1148,08,1 wk ahead inc death,point,,2020-06-28,2020-07-04,30.87261221
1149,08,2 wk ahead inc death,point,,2020-06-28,2020-07-11,37.50480955
1150,08,3 wk ahead inc death,point,,2020-06-28,2020-07-18,41.72534296
1151,08,4 wk ahead inc death,point,,2020-06-28,2020-07-25,46.64503059
1244,09,1 wk ahead cum death,point,,2020-06-28,2020-07-04,4347.433011
1245,09,2 wk ahead cum death,point,,2020-06-28,2020-07-11,4374.680976
1246,09,3 wk ahead cum death,point,,2020-06-28,2020-07-18,4392.031843
1247,09,4 wk ahead cum death,point,,2020-06-28,2020-07-25,4403.756039
1340,09,1 wk ahead inc death,point,,2020-06-28,2020-07-04,36.43301149
1341,09,2 wk ahead inc death,point,,2020-06-28,2020-07-11,27.24796431
1342,09,3 wk ahead inc death,point,,2020-06-28,2020-07-18,17.3508676
1343,09,4 wk ahead inc death,point,,2020-06-28,2020-07-25,11.724195199999999
1436,11,1 wk ahead cum death,point,,2020-06-28,2020-07-04,560.7008912
1437,11,2 wk ahead cum death,point,,2020-06-28,2020-07-11,569.5999787999998
1438,11,3 wk ahead cum death,point,,2020-06-28,2020-07-18,575.6528524
1439,11,4 wk ahead cum death,point,,2020-06-28,2020-07-25,579.6738472
1532,11,1 wk ahead inc death,point,,2020-06-28,2020-07-04,12.70089119
1533,11,2 wk ahead inc death,point,,2020-06-28,2020-07-11,8.89908763
1534,11,3 wk ahead inc death,point,,2020-06-28,2020-07-18,6.0528735320000004
1535,11,4 wk ahead inc death,point,,2020-06-28,2020-07-25,4.02099483
1628,12,1 wk ahead cum death,point,,2020-06-28,2020-07-04,3790.1816729999996
1629,12,2 wk ahead cum death,point,,2020-06-28,2020-07-11,4323.965791
1630,12,3 wk ahead cum death,point,,2020-06-28,2020-07-18,4912.90787
1631,12,4 wk ahead cum death,point,,2020-06-28,2020-07-25,5578.801039
1724,12,1 wk ahead inc death,point,,2020-06-28,2020-07-04,400.1816726
1725,12,2 wk ahead inc death,point,,2020-06-28,2020-07-11,533.7841183999999
1726,12,3 wk ahead inc death,point,,2020-06-28,2020-07-18,588.9420792999998
1727,12,4 wk ahead inc death,point,,2020-06-28,2020-07-25,665.8931687999999
1820,13,1 wk ahead cum death,point,,2020-06-28,2020-07-04,2939.168523
1821,13,2 wk ahead cum death,point,,2020-06-28,2020-07-11,3157.696976
1822,13,3 wk ahead cum death,point,,2020-06-28,2020-07-18,3398.8552299999997
1823,13,4 wk ahead cum death,point,,2020-06-28,2020-07-25,3665.414965
1916,13,1 wk ahead inc death,point,,2020-06-28,2020-07-04,163.16852319999995
1917,13,2 wk ahead inc death,point,,2020-06-28,2020-07-11,218.52845290000002
1918,13,3 wk ahead inc death,point,,2020-06-28,2020-07-18,241.1582538
1919,13,4 wk ahead inc death,point,,2020-06-28,2020-07-25,266.5597354
2012,15,1 wk ahead cum death,point,,2020-06-28,2020-07-04,18.29579909
2013,15,2 wk ahead cum death,point,,2020-06-28,2020-07-11,18.67206238
2014,15,3 wk ahead cum death,point,,2020-06-28,2020-07-18,19.04484234
2015,15,4 wk ahead cum death,point,,2020-06-28,2020-07-25,19.34435479
2108,15,1 wk ahead inc death,point,,2020-06-28,2020-07-04,0.295799094
2109,15,2 wk ahead inc death,point,,2020-06-28,2020-07-11,0.376263284
2110,15,3 wk ahead inc death,point,,2020-06-28,2020-07-18,0.37277996
2111,15,4 wk ahead inc death,point,,2020-06-28,2020-07-25,0.299512451
2204,19,1 wk ahead cum death,point,,2020-06-28,2020-07-04,726.0803242000003
2205,19,2 wk ahead cum death,point,,2020-06-28,2020-07-11,749.2537014999997
2206,19,3 wk ahead cum death,point,,2020-06-28,2020-07-18,772.8444855
2207,19,4 wk ahead cum death,point,,2020-06-28,2020-07-25,798.3727759
2300,19,1 wk ahead inc death,point,,2020-06-28,2020-07-04,22.08032421
2301,19,2 wk ahead inc death,point,,2020-06-28,2020-07-11,23.17337733
2302,19,3 wk ahead inc death,point,,2020-06-28,2020-07-18,23.59078392
2303,19,4 wk ahead inc death,point,,2020-06-28,2020-07-25,25.52829043
2396,16,1 wk ahead cum death,point,,2020-06-28,2020-07-04,95.44260571
2397,16,2 wk ahead cum death,point,,2020-06-28,2020-07-11,102.4669702
2398,16,3 wk ahead cum death,point,,2020-06-28,2020-07-18,111.02242859999998
2399,16,4 wk ahead cum death,point,,2020-06-28,2020-07-25,121.69687649999999
2492,16,1 wk ahead inc death,point,,2020-06-28,2020-07-04,4.442605707
2493,16,2 wk ahead inc death,point,,2020-06-28,2020-07-11,7.024364489
2494,16,3 wk ahead inc death,point,,2020-06-28,2020-07-18,8.555458397
2495,16,4 wk ahead inc death,point,,2020-06-28,2020-07-25,10.6744479
2588,17,1 wk ahead cum death,point,,2020-06-28,2020-07-04,7135.318967
2589,17,2 wk ahead cum death,point,,2020-06-28,2020-07-11,7427.849886
2590,17,3 wk ahead cum death,point,,2020-06-28,2020-07-18,7725.340077
2591,17,4 wk ahead cum death,point,,2020-06-28,2020-07-25,8043.111328
2684,17,1 wk ahead inc death,point,,2020-06-28,2020-07-04,262.3189667
2685,17,2 wk ahead inc death,point,,2020-06-28,2020-07-11,292.5309195
2686,17,3 wk ahead inc death,point,,2020-06-28,2020-07-18,297.49019080000005
2687,17,4 wk ahead inc death,point,,2020-06-28,2020-07-25,317.7712504
2780,18,1 wk ahead cum death,point,,2020-06-28,2020-07-04,2698.931683
2781,18,2 wk ahead cum death,point,,2020-06-28,2020-07-11,2796.135534
2782,18,3 wk ahead cum death,point,,2020-06-28,2020-07-18,2890.87124
2783,18,4 wk ahead cum death,point,,2020-06-28,2020-07-25,2985.5747579999997
2876,18,1 wk ahead inc death,point,,2020-06-28,2020-07-04,82.93168314
2877,18,2 wk ahead inc death,point,,2020-06-28,2020-07-11,97.20385105
2878,18,3 wk ahead inc death,point,,2020-06-28,2020-07-18,94.73570612
2879,18,4 wk ahead inc death,point,,2020-06-28,2020-07-25,94.70351759
2972,20,1 wk ahead cum death,point,,2020-06-28,2020-07-04,286.3224744
2973,20,2 wk ahead cum death,point,,2020-06-28,2020-07-11,312.8276203000001
2974,20,3 wk ahead cum death,point,,2020-06-28,2020-07-18,345.5978302
2975,20,4 wk ahead cum death,point,,2020-06-28,2020-07-25,386.1111793
3068,20,1 wk ahead inc death,point,,2020-06-28,2020-07-04,18.322474399999997
3069,20,2 wk ahead inc death,point,,2020-06-28,2020-07-11,26.50514588
3070,20,3 wk ahead inc death,point,,2020-06-28,2020-07-18,32.77020994
3071,20,4 wk ahead inc death,point,,2020-06-28,2020-07-25,40.51334912
3164,21,1 wk ahead cum death,point,,2020-06-28,2020-07-04,591.5841073
3165,21,2 wk ahead cum death,point,,2020-06-28,2020-07-11,636.3706387999998
3166,21,3 wk ahead cum death,point,,2020-06-28,2020-07-18,689.1219798999997
3167,21,4 wk ahead cum death,point,,2020-06-28,2020-07-25,753.3751926
3260,21,1 wk ahead inc death,point,,2020-06-28,2020-07-04,37.58410733
3261,21,2 wk ahead inc death,point,,2020-06-28,2020-07-11,44.7865315
3262,21,3 wk ahead inc death,point,,2020-06-28,2020-07-18,52.75134111
3263,21,4 wk ahead inc death,point,,2020-06-28,2020-07-25,64.25321268
3356,22,1 wk ahead cum death,point,,2020-06-28,2020-07-04,3309.258095
3357,22,2 wk ahead cum death,point,,2020-06-28,2020-07-11,3467.2368880000013
3358,22,3 wk ahead cum death,point,,2020-06-28,2020-07-18,3643.7215539999997
3359,22,4 wk ahead cum death,point,,2020-06-28,2020-07-25,3840.9891450000014
3452,22,1 wk ahead inc death,point,,2020-06-28,2020-07-04,119.25809459999999
3453,22,2 wk ahead inc death,point,,2020-06-28,2020-07-11,157.9787938
3454,22,3 wk ahead inc death,point,,2020-06-28,2020-07-18,176.4846661
3455,22,4 wk ahead inc death,point,,2020-06-28,2020-07-25,197.26759040000002
3548,25,1 wk ahead cum death,point,,2020-06-28,2020-07-04,8230.641538
3549,25,2 wk ahead cum death,point,,2020-06-28,2020-07-11,8419.31042
3550,25,3 wk ahead cum death,point,,2020-06-28,2020-07-18,8584.867254
3551,25,4 wk ahead cum death,point,,2020-06-28,2020-07-25,8739.816967
3644,25,1 wk ahead inc death,point,,2020-06-28,2020-07-04,190.6415381
3645,25,2 wk ahead inc death,point,,2020-06-28,2020-07-11,188.6688823
3646,25,3 wk ahead inc death,point,,2020-06-28,2020-07-18,165.5568332
3647,25,4 wk ahead inc death,point,,2020-06-28,2020-07-25,154.9497131
3740,24,1 wk ahead cum death,point,,2020-06-28,2020-07-04,3239.563073000001
3741,24,2 wk ahead cum death,point,,2020-06-28,2020-07-11,3307.432425
3742,24,3 wk ahead cum death,point,,2020-06-28,2020-07-18,3357.6255560000004
3743,24,4 wk ahead cum death,point,,2020-06-28,2020-07-25,3393.834215
3836,24,1 wk ahead inc death,point,,2020-06-28,2020-07-04,82.56307315
3837,24,2 wk ahead inc death,point,,2020-06-28,2020-07-11,67.86935174
3838,24,3 wk ahead inc death,point,,2020-06-28,2020-07-18,50.19313083
3839,24,4 wk ahead inc death,point,,2020-06-28,2020-07-25,36.20865956
3932,23,1 wk ahead cum death,point,,2020-06-28,2020-07-04,106.46792920000001
3933,23,2 wk ahead cum death,point,,2020-06-28,2020-07-11,109.6196477
3934,23,3 wk ahead cum death,point,,2020-06-28,2020-07-18,112.7349564
3935,23,4 wk ahead cum death,point,,2020-06-28,2020-07-25,115.90094930000001
4028,23,1 wk ahead inc death,point,,2020-06-28,2020-07-04,2.467929211
4029,23,2 wk ahead inc death,point,,2020-06-28,2020-07-11,3.151718445
4030,23,3 wk ahead inc death,point,,2020-06-28,2020-07-18,3.1153087160000004
4031,23,4 wk ahead inc death,point,,2020-06-28,2020-07-25,3.1659929460000003
4124,26,1 wk ahead cum death,point,,2020-06-28,2020-07-04,6241.98694
4125,26,2 wk ahead cum death,point,,2020-06-28,2020-07-11,6351.590838
4126,26,3 wk ahead cum death,point,,2020-06-28,2020-07-18,6478.753665
4127,26,4 wk ahead cum death,point,,2020-06-28,2020-07-25,6625.637227
4220,26,1 wk ahead inc death,point,,2020-06-28,2020-07-04,88.98693988
4221,26,2 wk ahead inc death,point,,2020-06-28,2020-07-11,109.6038981
4222,26,3 wk ahead inc death,point,,2020-06-28,2020-07-18,127.1628267
4223,26,4 wk ahead inc death,point,,2020-06-28,2020-07-25,146.8835621
4316,27,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1501.1708199999994
4317,27,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1545.716477
4318,27,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1585.063844
4319,27,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1619.1201
4412,27,1 wk ahead inc death,point,,2020-06-28,2020-07-04,49.170820299999995
4413,27,2 wk ahead inc death,point,,2020-06-28,2020-07-11,44.54565679
4414,27,3 wk ahead inc death,point,,2020-06-28,2020-07-18,39.347366799999996
4415,27,4 wk ahead inc death,point,,2020-06-28,2020-07-25,34.05625641
4508,29,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1074.5721369999999
4509,29,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1177.353308
4510,29,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1301.8243380000001
4511,29,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1452.196983
4604,29,1 wk ahead inc death,point,,2020-06-28,2020-07-04,70.57213664
4605,29,2 wk ahead inc death,point,,2020-06-28,2020-07-11,102.7811714
4606,29,3 wk ahead inc death,point,,2020-06-28,2020-07-18,124.47103020000002
4607,29,4 wk ahead inc death,point,,2020-06-28,2020-07-25,150.372645
4700,28,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1173.4746630000004
4701,28,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1376.423308
4702,28,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1590.758601
4703,28,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1828.9912420000005
4796,28,1 wk ahead inc death,point,,2020-06-28,2020-07-04,138.4746632
4797,28,2 wk ahead inc death,point,,2020-06-28,2020-07-11,202.9486453
4798,28,3 wk ahead inc death,point,,2020-06-28,2020-07-18,214.33529280000002
4799,28,4 wk ahead inc death,point,,2020-06-28,2020-07-25,238.2326411
4892,30,1 wk ahead cum death,point,,2020-06-28,2020-07-04,26.52491409
4893,30,2 wk ahead cum death,point,,2020-06-28,2020-07-11,33.03299602
4894,30,3 wk ahead cum death,point,,2020-06-28,2020-07-18,41.06306214
4895,30,4 wk ahead cum death,point,,2020-06-28,2020-07-25,50.92307443
4988,30,1 wk ahead inc death,point,,2020-06-28,2020-07-04,4.5249140930000005
4989,30,2 wk ahead inc death,point,,2020-06-28,2020-07-11,6.5080819320000005
4990,30,3 wk ahead inc death,point,,2020-06-28,2020-07-18,8.030066111
4991,30,4 wk ahead inc death,point,,2020-06-28,2020-07-25,9.860012291
5084,37,1 wk ahead cum death,point,,2020-06-28,2020-07-04,1467.266773
5085,37,2 wk ahead cum death,point,,2020-06-28,2020-07-11,1604.134281
5086,37,3 wk ahead cum death,point,,2020-06-28,2020-07-18,1743.4794329999993
5087,37,4 wk ahead cum death,point,,2020-06-28,2020-07-25,1885.38277
5180,37,1 wk ahead inc death,point,,2020-06-28,2020-07-04,114.26677269999999
5181,37,2 wk ahead inc death,point,,2020-06-28,2020-07-11,136.8675081
