,Unnamed: 0,forecast_date,target,location,location_name,target_end_date,type,quantile,value
803,19157.0,2020-06-10,6 day ahead inc death,10,Delaware,2020-06-16,point,,1.6452119309262163
804,19158.0,2020-06-10,7 day ahead inc death,10,Delaware,2020-06-17,point,,1.5867465867465866
805,19159.0,2020-06-10,8 day ahead inc death,10,Delaware,2020-06-18,point,,1.5154369440083726
806,19160.0,2020-06-10,9 day ahead inc death,10,Delaware,2020-06-19,point,,1.4724323295751869
807,19161.0,2020-06-10,10 day ahead inc death,10,Delaware,2020-06-20,point,,1.4335664335664335
808,19162.0,2020-06-10,11 day ahead inc death,10,Delaware,2020-06-21,point,,1.383378526235669
809,19163.0,2020-06-10,12 day ahead inc death,10,Delaware,2020-06-22,point,,1.3525522096950668
810,19164.0,2020-06-10,13 day ahead inc death,10,Delaware,2020-06-23,point,,1.3167308881594595
811,19165.0,2020-06-10,14 day ahead inc death,10,Delaware,2020-06-24,point,,1.2946577232291518
812,19166.0,2020-06-10,15 day ahead inc death,10,Delaware,2020-06-25,point,,1.2512249655106795
813,19167.0,2020-06-10,16 day ahead inc death,10,Delaware,2020-06-26,point,,1.2394748109033824
814,19168.0,2020-06-10,17 day ahead inc death,10,Delaware,2020-06-27,point,,1.2159269302126443
815,19169.0,2020-06-10,18 day ahead inc death,10,Delaware,2020-06-28,point,,1.1868607582893298
816,19170.0,2020-06-10,19 day ahead inc death,10,Delaware,2020-06-29,point,,1.1613624470767328
817,19171.0,2020-06-10,20 day ahead inc death,10,Delaware,2020-06-30,point,,1.1704010275438848
818,19172.0,2020-06-10,21 day ahead inc death,10,Delaware,2020-07-01,point,,1.1566528709385853
819,19173.0,2020-06-10,22 day ahead inc death,10,Delaware,2020-07-02,point,,1.161743018885876
820,19174.0,2020-06-10,23 day ahead inc death,10,Delaware,2020-07-03,point,,1.1466628609485752
821,19175.0,2020-06-10,24 day ahead inc death,10,Delaware,2020-07-04,point,,1.143475572047001
822,19176.0,2020-06-10,25 day ahead inc death,10,Delaware,2020-07-05,point,,1.165786594358023
823,19177.0,2020-06-10,26 day ahead inc death,10,Delaware,2020-07-06,point,,1.1509918652775797
824,19178.0,2020-06-10,27 day ahead inc death,10,Delaware,2020-07-07,point,,1.1690214547357405
825,19179.0,2020-06-10,28 day ahead inc death,10,Delaware,2020-07-08,point,,1.1773464630607489
826,19180.0,2020-06-10,29 day ahead inc death,10,Delaware,2020-07-09,point,,1.1823414680557538
827,19181.0,2020-06-10,30 day ahead inc death,10,Delaware,2020-07-10,point,,1.2055087769373485
828,19182.0,2020-06-10,31 day ahead inc death,10,Delaware,2020-07-11,point,,1.195280909566624
829,19183.0,2020-06-10,32 day ahead inc death,10,Delaware,2020-07-12,point,,1.234717663289092
830,19184.0,2020-06-10,33 day ahead inc death,10,Delaware,2020-07-13,point,,1.2395223823795252
831,19185.0,2020-06-10,34 day ahead inc death,10,Delaware,2020-07-14,point,,1.2611674040245469
832,19186.0,2020-06-10,35 day ahead inc death,10,Delaware,2020-07-15,point,,1.2892345749488607
833,19187.0,2020-06-10,36 day ahead inc death,10,Delaware,2020-07-16,point,,1.332001332001332
834,19188.0,2020-06-10,37 day ahead inc death,10,Delaware,2020-07-17,point,,1.3564054992626422
835,19189.0,2020-06-10,38 day ahead inc death,10,Delaware,2020-07-18,point,,1.394415108700823
836,19190.0,2020-06-10,39 day ahead inc death,10,Delaware,2020-07-19,point,,1.4335188620902906
837,19191.0,2020-06-10,40 day ahead inc death,10,Delaware,2020-07-20,point,,1.4765234765234765
838,19192.0,2020-06-10,41 day ahead inc death,10,Delaware,2020-07-21,point,,1.5211455211455212
839,19193.0,2020-06-10,42 day ahead inc death,10,Delaware,2020-07-22,point,,1.5474049759764046
840,20160.0,2020-06-10,1 day ahead cum death,12,Florida,2020-06-11,point,,2851.826136826137
841,20161.0,2020-06-10,2 day ahead cum death,12,Florida,2020-06-12,point,,2870.7540607540614
842,20162.0,2020-06-10,3 day ahead cum death,12,Florida,2020-06-13,point,,2889.3574573574574
843,20163.0,2020-06-10,4 day ahead cum death,12,Florida,2020-06-14,point,,2907.7203537203536
844,20164.0,2020-06-10,5 day ahead cum death,12,Florida,2020-06-15,point,,2925.883116883117
845,20165.0,2020-06-10,6 day ahead cum death,12,Florida,2020-06-16,point,,2943.8481518481517
846,20166.0,2020-06-10,7 day ahead cum death,12,Florida,2020-06-17,point,,2961.5978465978465
847,20167.0,2020-06-10,8 day ahead cum death,12,Florida,2020-06-18,point,,2979.250638250637
848,20168.0,2020-06-10,9 day ahead cum death,12,Florida,2020-06-19,point,,2996.676693676693
849,20169.0,2020-06-10,10 day ahead cum death,12,Florida,2020-06-20,point,,3014.0146520146527
850,20170.0,2020-06-10,11 day ahead cum death,12,Florida,2020-06-21,point,,3031.286565286565
851,20171.0,2020-06-10,12 day ahead cum death,12,Florida,2020-06-22,point,,3048.4592814592816
852,20172.0,2020-06-10,13 day ahead cum death,12,Florida,2020-06-23,point,,3065.5832315832317
853,20173.0,2020-06-10,14 day ahead cum death,12,Florida,2020-06-24,point,,3082.6947496947496
854,20174.0,2020-06-10,15 day ahead cum death,12,Florida,2020-06-25,point,,3099.7540607540614
855,20175.0,2020-06-10,16 day ahead cum death,12,Florida,2020-06-26,point,,3116.8286158286155
856,20176.0,2020-06-10,17 day ahead cum death,12,Florida,2020-06-27,point,,3133.921966921967
857,20177.0,2020-06-10,18 day ahead cum death,12,Florida,2020-06-28,point,,3151.007511007511
858,20178.0,2020-06-10,19 day ahead cum death,12,Florida,2020-06-29,point,,3168.146853146853
859,20179.0,2020-06-10,20 day ahead cum death,12,Florida,2020-06-30,point,,3185.306693306693
860,20180.0,2020-06-10,21 day ahead cum death,12,Florida,2020-07-01,point,,3202.5404965404964
861,20181.0,2020-06-10,22 day ahead cum death,12,Florida,2020-07-02,point,,3219.837791837792
862,20182.0,2020-06-10,23 day ahead cum death,12,Florida,2020-07-03,point,,3237.250157250157
863,20183.0,2020-06-10,24 day ahead cum death,12,Florida,2020-07-04,point,,3254.7644207644207
864,20184.0,2020-06-10,25 day ahead cum death,12,Florida,2020-07-05,point,,3272.334665334665
865,20185.0,2020-06-10,26 day ahead cum death,12,Florida,2020-07-06,point,,3290.027565027565
866,20186.0,2020-06-10,27 day ahead cum death,12,Florida,2020-07-07,point,,3307.800458800459
867,20187.0,2020-06-10,28 day ahead cum death,12,Florida,2020-07-08,point,,3325.744255744256
868,20188.0,2020-06-10,29 day ahead cum death,12,Florida,2020-07-09,point,,3343.8119288119287
869,20189.0,2020-06-10,30 day ahead cum death,12,Florida,2020-07-10,point,,3361.99518999519
870,20190.0,2020-06-10,31 day ahead cum death,12,Florida,2020-07-11,point,,3380.295186295187
871,20191.0,2020-06-10,32 day ahead cum death,12,Florida,2020-07-12,point,,3398.745254745256
872,20192.0,2020-06-10,33 day ahead cum death,12,Florida,2020-07-13,point,,3417.3390313390314
873,20193.0,2020-06-10,34 day ahead cum death,12,Florida,2020-07-14,point,,3436.0860990860992
874,20194.0,2020-06-10,35 day ahead cum death,12,Florida,2020-07-15,point,,3454.9100529100533
875,20195.0,2020-06-10,36 day ahead cum death,12,Florida,2020-07-16,point,,3473.841121841122
876,20196.0,2020-06-10,37 day ahead cum death,12,Florida,2020-07-17,point,,3492.977096977097
877,20197.0,2020-06-10,38 day ahead cum death,12,Florida,2020-07-18,point,,3512.229585229585
878,20198.0,2020-06-10,39 day ahead cum death,12,Florida,2020-07-19,point,,3531.650978650979
879,20199.0,2020-06-10,40 day ahead cum death,12,Florida,2020-07-20,point,,3551.1532541532542
880,20200.0,2020-06-10,41 day ahead cum death,12,Florida,2020-07-21,point,,3570.778554778555
881,20201.0,2020-06-10,42 day ahead cum death,12,Florida,2020-07-22,point,,3590.6244866244865
882,21168.0,2020-06-10,1 day ahead inc death,12,Florida,2020-06-11,point,,19.29033929033929
883,21169.0,2020-06-10,2 day ahead inc death,12,Florida,2020-06-12,point,,18.927923927923924
884,21170.0,2020-06-10,3 day ahead inc death,12,Florida,2020-06-13,point,,18.603396603396607
885,21171.0,2020-06-10,4 day ahead inc death,12,Florida,2020-06-14,point,,18.362896362896365
886,21172.0,2020-06-10,5 day ahead inc death,12,Florida,2020-06-15,point,,18.162763162763163
887,21173.0,2020-06-10,6 day ahead inc death,12,Florida,2020-06-16,point,,17.96503496503497
888,21174.0,2020-06-10,7 day ahead inc death,12,Florida,2020-06-17,point,,17.74969474969475
889,21175.0,2020-06-10,8 day ahead inc death,12,Florida,2020-06-18,point,,17.652791652791652
890,21176.0,2020-06-10,9 day ahead inc death,12,Florida,2020-06-19,point,,17.426055426055427
891,21177.0,2020-06-10,10 day ahead inc death,12,Florida,2020-06-20,point,,17.337958337958337
892,21178.0,2020-06-10,11 day ahead inc death,12,Florida,2020-06-21,point,,17.27191327191327
893,21179.0,2020-06-10,12 day ahead inc death,12,Florida,2020-06-22,point,,17.172716172716168
894,21180.0,2020-06-10,13 day ahead inc death,12,Florida,2020-06-23,point,,17.123950123950127
895,21181.0,2020-06-10,14 day ahead inc death,12,Florida,2020-06-24,point,,17.111518111518112
896,21182.0,2020-06-10,15 day ahead inc death,12,Florida,2020-06-25,point,,17.05931105931106
897,21183.0,2020-06-10,16 day ahead inc death,12,Florida,2020-06-26,point,,17.074555074555075
898,21184.0,2020-06-10,17 day ahead inc death,12,Florida,2020-06-27,point,,17.093351093351092
899,21185.0,2020-06-10,18 day ahead inc death,12,Florida,2020-06-28,point,,17.085544085544086
900,21186.0,2020-06-10,19 day ahead inc death,12,Florida,2020-06-29,point,,17.13934213934214
901,21187.0,2020-06-10,20 day ahead inc death,12,Florida,2020-06-30,point,,17.159840159840158
902,21188.0,2020-06-10,21 day ahead inc death,12,Florida,2020-07-01,point,,17.233803233803233
903,21189.0,2020-06-10,22 day ahead inc death,12,Florida,2020-07-02,point,,17.297295297295292
904,21190.0,2020-06-10,23 day ahead inc death,12,Florida,2020-07-03,point,,17.412365412365414
905,21191.0,2020-06-10,24 day ahead inc death,12,Florida,2020-07-04,point,,17.514263514263515
906,21192.0,2020-06-10,25 day ahead inc death,12,Florida,2020-07-05,point,,17.57024457024457
907,21193.0,2020-06-10,26 day ahead inc death,12,Florida,2020-07-06,point,,17.692899692899694
908,21194.0,2020-06-10,27 day ahead inc death,12,Florida,2020-07-07,point,,17.772893772893774
909,21195.0,2020-06-10,28 day ahead inc death,12,Florida,2020-07-08,point,,17.943796943796944
910,21196.0,2020-06-10,29 day ahead inc death,12,Florida,2020-07-09,point,,18.067673067673066
911,21197.0,2020-06-10,30 day ahead inc death,12,Florida,2020-07-10,point,,18.183261183261184
912,21198.0,2020-06-10,31 day ahead inc death,12,Florida,2020-07-11,point,,18.299996299996298
913,21199.0,2020-06-10,32 day ahead inc death,12,Florida,2020-07-12,point,,18.45006845006845
914,21200.0,2020-06-10,33 day ahead inc death,12,Florida,2020-07-13,point,,18.593776593776592
915,21201.0,2020-06-10,34 day ahead inc death,12,Florida,2020-07-14,point,,18.747067747067746
916,21202.0,2020-06-10,35 day ahead inc death,12,Florida,2020-07-15,point,,18.823953823953826
917,21203.0,2020-06-10,36 day ahead inc death,12,Florida,2020-07-16,point,,18.931068931068925
918,21204.0,2020-06-10,37 day ahead inc death,12,Florida,2020-07-17,point,,19.135975135975137
919,21205.0,2020-06-10,38 day ahead inc death,12,Florida,2020-07-18,point,,19.252488252488245
920,21206.0,2020-06-10,39 day ahead inc death,12,Florida,2020-07-19,point,,19.42139342139342
921,21207.0,2020-06-10,40 day ahead inc death,12,Florida,2020-07-20,point,,19.502275502275506
922,21208.0,2020-06-10,41 day ahead inc death,12,Florida,2020-07-21,point,,19.625300625300625
923,21209.0,2020-06-10,42 day ahead inc death,12,Florida,2020-07-22,point,,19.845931845931847
924,22176.0,2020-06-10,1 day ahead cum death,13,Georgia,2020-06-11,point,,2230.5118585118585
925,22177.0,2020-06-10,2 day ahead cum death,13,Georgia,2020-06-12,point,,2239.2262182262184
926,22178.0,2020-06-10,3 day ahead cum death,13,Georgia,2020-06-13,point,,2247.667961667961
927,22179.0,2020-06-10,4 day ahead cum death,13,Georgia,2020-06-14,point,,2255.8645798645803
928,22180.0,2020-06-10,5 day ahead cum death,13,Georgia,2020-06-15,point,,2263.901690901691
929,22181.0,2020-06-10,6 day ahead cum death,13,Georgia,2020-06-16,point,,2271.761978761979
930,22182.0,2020-06-10,7 day ahead cum death,13,Georgia,2020-06-17,point,,2279.460391460392
931,22183.0,2020-06-10,8 day ahead cum death,13,Georgia,2020-06-18,point,,2287.074925074925
932,22184.0,2020-06-10,9 day ahead cum death,13,Georgia,2020-06-19,point,,2294.561475561476
933,22185.0,2020-06-10,10 day ahead cum death,13,Georgia,2020-06-20,point,,2301.9708439708443
934,22186.0,2020-06-10,11 day ahead cum death,13,Georgia,2020-06-21,point,,2309.322233322233
935,22187.0,2020-06-10,12 day ahead cum death,13,Georgia,2020-06-22,point,,2316.6318866318866
936,22188.0,2020-06-10,13 day ahead cum death,13,Georgia,2020-06-23,point,,2323.882043882044
937,22189.0,2020-06-10,14 day ahead cum death,13,Georgia,2020-06-24,point,,2331.137159137159
938,22190.0,2020-06-10,15 day ahead cum death,13,Georgia,2020-06-25,point,,2338.3812853812856
939,22191.0,2020-06-10,16 day ahead cum death,13,Georgia,2020-06-26,point,,2345.604765604766
940,22192.0,2020-06-10,17 day ahead cum death,13,Georgia,2020-06-27,point,,2352.800754800755
941,22193.0,2020-06-10,18 day ahead cum death,13,Georgia,2020-06-28,point,,2360.00037000037
942,22194.0,2020-06-10,19 day ahead cum death,13,Georgia,2020-06-29,point,,2367.191105191105
943,22195.0,2020-06-10,20 day ahead cum death,13,Georgia,2020-06-30,point,,2374.4469974469976
944,22196.0,2020-06-10,21 day ahead cum death,13,Georgia,2020-07-01,point,,2381.7064787064787
945,22197.0,2020-06-10,22 day ahead cum death,13,Georgia,2020-07-02,point,,2389.003256003256
946,22198.0,2020-06-10,23 day ahead cum death,13,Georgia,2020-07-03,point,,2396.320013320013
947,22199.0,2020-06-10,24 day ahead cum death,13,Georgia,2020-07-04,point,,2403.669552669553
948,22200.0,2020-06-10,25 day ahead cum death,13,Georgia,2020-07-05,point,,2411.050838050838
949,22201.0,2020-06-10,26 day ahead cum death,13,Georgia,2020-07-06,point,,2418.4748584748586
950,22202.0,2020-06-10,27 day ahead cum death,13,Georgia,2020-07-07,point,,2425.938727938728
951,22203.0,2020-06-10,28 day ahead cum death,13,Georgia,2020-07-08,point,,2433.4391164391163
952,22204.0,2020-06-10,29 day ahead cum death,13,Georgia,2020-07-09,point,,2440.963221963222
953,22205.0,2020-06-10,30 day ahead cum death,13,Georgia,2020-07-10,point,,2448.524882524883
954,22206.0,2020-06-10,31 day ahead cum death,13,Georgia,2020-07-11,point,,2456.15244015244
955,22207.0,2020-06-10,32 day ahead cum death,13,Georgia,2020-07-12,point,,2463.8109298109307
956,22208.0,2020-06-10,33 day ahead cum death,13,Georgia,2020-07-13,point,,2471.5212565212564
957,22209.0,2020-06-10,34 day ahead cum death,13,Georgia,2020-07-14,point,,2479.2929662929664
958,22210.0,2020-06-10,35 day ahead cum death,13,Georgia,2020-07-15,point,,2487.060976060976
959,22211.0,2020-06-10,36 day ahead cum death,13,Georgia,2020-07-16,point,,2494.859473859474
960,22212.0,2020-06-10,37 day ahead cum death,13,Georgia,2020-07-17,point,,2502.6725866725865
961,22213.0,2020-06-10,38 day ahead cum death,13,Georgia,2020-07-18,point,,2510.5515595515594
962,22214.0,2020-06-10,39 day ahead cum death,13,Georgia,2020-07-19,point,,2518.415029415029
963,22215.0,2020-06-10,40 day ahead cum death,13,Georgia,2020-07-20,point,,2526.3471713471718
964,22216.0,2020-06-10,41 day ahead cum death,13,Georgia,2020-07-21,point,,2534.325933325933
965,22217.0,2020-06-10,42 day ahead cum death,13,Georgia,2020-07-22,point,,2542.3742923742925
966,23184.0,2020-06-10,1 day ahead inc death,13,Georgia,2020-06-11,point,,9.017464017464018
967,23185.0,2020-06-10,2 day ahead inc death,13,Georgia,2020-06-12,point,,8.714359714359714
968,23186.0,2020-06-10,3 day ahead inc death,13,Georgia,2020-06-13,point,,8.441743441743442
969,23187.0,2020-06-10,4 day ahead inc death,13,Georgia,2020-06-14,point,,8.196618196618196
970,23188.0,2020-06-10,5 day ahead inc death,13,Georgia,2020-06-15,point,,8.037111037111037
971,23189.0,2020-06-10,6 day ahead inc death,13,Georgia,2020-06-16,point,,7.860287860287862
972,23190.0,2020-06-10,7 day ahead inc death,13,Georgia,2020-06-17,point,,7.6984126984126995
973,23191.0,2020-06-10,8 day ahead inc death,13,Georgia,2020-06-18,point,,7.614533614533615
974,23192.0,2020-06-10,9 day ahead inc death,13,Georgia,2020-06-19,point,,7.486550486550486
975,23193.0,2020-06-10,10 day ahead inc death,13,Georgia,2020-06-20,point,,7.409368409368409
976,23194.0,2020-06-10,11 day ahead inc death,13,Georgia,2020-06-21,point,,7.351389351389352
977,23195.0,2020-06-10,12 day ahead inc death,13,Georgia,2020-06-22,point,,7.309653309653308
978,23196.0,2020-06-10,13 day ahead inc death,13,Georgia,2020-06-23,point,,7.25015725015725
979,23197.0,2020-06-10,14 day ahead inc death,13,Georgia,2020-06-24,point,,7.255115255115255
980,23198.0,2020-06-10,15 day ahead inc death,13,Georgia,2020-06-25,point,,7.244126244126242
981,23199.0,2020-06-10,16 day ahead inc death,13,Georgia,2020-06-26,point,,7.223480223480222
982,23200.0,2020-06-10,17 day ahead inc death,13,Georgia,2020-06-27,point,,7.195989195989196
983,23201.0,2020-06-10,18 day ahead inc death,13,Georgia,2020-06-28,point,,7.1996151996152005
984,23202.0,2020-06-10,19 day ahead inc death,13,Georgia,2020-06-29,point,,7.1907351907351895
985,23203.0,2020-06-10,20 day ahead inc death,13,Georgia,2020-06-30,point,,7.255892255892255
986,23204.0,2020-06-10,21 day ahead inc death,13,Georgia,2020-07-01,point,,7.25948125948126
987,23205.0,2020-06-10,22 day ahead inc death,13,Georgia,2020-07-02,point,,7.2967772967772975
988,23206.0,2020-06-10,23 day ahead inc death,13,Georgia,2020-07-03,point,,7.316757316757316
989,23207.0,2020-06-10,24 day ahead inc death,13,Georgia,2020-07-04,point,,7.3495393495393495
990,23208.0,2020-06-10,25 day ahead inc death,13,Georgia,2020-07-05,point,,7.381285381285381
991,23209.0,2020-06-10,26 day ahead inc death,13,Georgia,2020-07-06,point,,7.424020424020424
