forecast_date,target,target_end_date,quantile,type,location,value
2021-03-01,5 wk ahead cum death,2021-04-03,,point,66,131.72995525906646
2021-03-01,6 wk ahead cum death,2021-04-10,,point,66,131.92802968383145
2021-03-01,7 wk ahead cum death,2021-04-17,,point,66,132.09418812166754
2021-03-01,8 wk ahead cum death,2021-04-24,,point,66,132.23357323661574
2021-03-01,1 wk ahead inc death,2021-03-06,,point,15,9.114215542134538
2021-03-01,2 wk ahead inc death,2021-03-13,,point,15,9.021217256049628
2021-03-01,3 wk ahead inc death,2021-03-20,,point,15,8.929167892137416
2021-03-01,4 wk ahead inc death,2021-03-27,,point,15,8.838057767926022
2021-03-01,5 wk ahead inc death,2021-04-03,,point,15,8.747877299740184
2021-03-01,6 wk ahead inc death,2021-04-10,,point,15,8.65861700169301
2021-03-01,7 wk ahead inc death,2021-04-17,,point,15,8.570267484688468
2021-03-01,8 wk ahead inc death,2021-04-24,,point,15,8.482819455433393
2021-03-01,1 wk ahead cum death,2021-03-06,,point,15,447.11421554213456
2021-03-01,2 wk ahead cum death,2021-03-13,,point,15,456.1354327981842
2021-03-01,3 wk ahead cum death,2021-03-20,,point,15,465.06460069032164
2021-03-01,4 wk ahead cum death,2021-03-27,,point,15,473.90265845824763
2021-03-01,5 wk ahead cum death,2021-04-03,,point,15,482.65053575798777
2021-03-01,6 wk ahead cum death,2021-04-10,,point,15,491.3091527596808
2021-03-01,7 wk ahead cum death,2021-04-17,,point,15,499.87942024436927
2021-03-01,8 wk ahead cum death,2021-04-24,,point,15,508.3622396998026
2021-03-01,1 wk ahead inc death,2021-03-06,,point,16,30.117448999794632
2021-03-01,2 wk ahead inc death,2021-03-13,,point,16,26.69708232814221
2021-03-01,3 wk ahead inc death,2021-03-20,,point,16,23.665158521243363
2021-03-01,4 wk ahead inc death,2021-03-27,,point,16,20.97756305172052
2021-03-01,5 wk ahead inc death,2021-04-03,,point,16,18.59519137359192
2021-03-01,6 wk ahead inc death,2021-04-10,,point,16,16.48337995066343
2021-03-01,7 wk ahead inc death,2021-04-17,,point,16,14.611401901665365
2021-03-01,8 wk ahead inc death,2021-04-24,,point,16,12.952019923765599
2021-03-01,1 wk ahead cum death,2021-03-06,,point,16,1890.1174489997945
2021-03-01,2 wk ahead cum death,2021-03-13,,point,16,1916.814531327937
2021-03-01,3 wk ahead cum death,2021-03-20,,point,16,1940.47968984918
2021-03-01,4 wk ahead cum death,2021-03-27,,point,16,1961.4572529009008
2021-03-01,5 wk ahead cum death,2021-04-03,,point,16,1980.0524442744927
2021-03-01,6 wk ahead cum death,2021-04-10,,point,16,1996.535824225156
2021-03-01,7 wk ahead cum death,2021-04-17,,point,16,2011.1472261268214
2021-03-01,8 wk ahead cum death,2021-04-24,,point,16,2024.0992460505868
2021-03-01,1 wk ahead inc death,2021-03-06,,point,17,307.66891934831835
2021-03-01,2 wk ahead inc death,2021-03-13,,point,17,272.3637369007899
2021-03-01,3 wk ahead inc death,2021-03-20,,point,17,241.10984410023983
2021-03-01,4 wk ahead inc death,2021-03-27,,point,17,213.4423531691296
2021-03-01,5 wk ahead inc death,2021-04-03,,point,17,188.94972246522983
2021-03-01,6 wk ahead inc death,2021-04-10,,point,17,167.26763498244287
2021-03-01,7 wk ahead inc death,2021-04-17,,point,17,148.0735792970967
2021-03-01,8 wk ahead inc death,2021-04-24,,point,17,131.08205235373265
2021-03-01,1 wk ahead cum death,2021-03-06,,point,17,23017.66891934832
2021-03-01,2 wk ahead cum death,2021-03-13,,point,17,23290.03265624911
2021-03-01,3 wk ahead cum death,2021-03-20,,point,17,23531.14250034935
2021-03-01,4 wk ahead cum death,2021-03-27,,point,17,23744.58485351848
2021-03-01,5 wk ahead cum death,2021-04-03,,point,17,23933.534575983707
2021-03-01,6 wk ahead cum death,2021-04-10,,point,17,24100.80221096615
2021-03-01,7 wk ahead cum death,2021-04-17,,point,17,24248.875790263246
2021-03-01,8 wk ahead cum death,2021-04-24,,point,17,24379.957842616983
2021-03-01,1 wk ahead inc death,2021-03-06,,point,18,213.82225841287902
2021-03-01,2 wk ahead inc death,2021-03-13,,point,18,191.67952689489982
2021-03-01,3 wk ahead inc death,2021-03-20,,point,18,171.82982400133315
2021-03-01,4 wk ahead inc death,2021-03-27,,point,18,154.03569121139554
2021-03-01,5 wk ahead inc death,2021-04-03,,point,18,138.08426042959974
2021-03-01,6 wk ahead inc death,2021-04-10,,point,18,123.78470748199496
2021-03-01,7 wk ahead inc death,2021-04-17,,point,18,110.96596931997995
2021-03-01,8 wk ahead inc death,2021-04-24,,point,18,99.47469762299808
2021-03-01,1 wk ahead cum death,2021-03-06,,point,18,12769.822258412882
2021-03-01,2 wk ahead cum death,2021-03-13,,point,18,12961.50178530778
2021-03-01,3 wk ahead cum death,2021-03-20,,point,18,13133.331609309109
2021-03-01,4 wk ahead cum death,2021-03-27,,point,18,13287.367300520507
2021-03-01,5 wk ahead cum death,2021-04-03,,point,18,13425.451560950107
2021-03-01,6 wk ahead cum death,2021-04-10,,point,18,13549.2362684321
2021-03-01,7 wk ahead cum death,2021-04-17,,point,18,13660.202237752084
2021-03-01,8 wk ahead cum death,2021-04-24,,point,18,13759.67693537508
2021-03-01,1 wk ahead inc death,2021-03-06,,point,19,121.84716027507451
2021-03-01,2 wk ahead inc death,2021-03-13,,point,19,115.69713402241877
2021-03-01,3 wk ahead inc death,2021-03-20,,point,19,109.85751978776129
2021-03-01,4 wk ahead inc death,2021-03-27,,point,19,104.31265005734535
2021-03-01,5 wk ahead inc death,2021-04-03,,point,19,99.04764810827652
2021-03-01,6 wk ahead inc death,2021-04-10,,point,19,94.04838809471084
2021-03-01,7 wk ahead inc death,2021-04-17,,point,19,89.30145714862489
2021-03-01,8 wk ahead inc death,2021-04-24,,point,19,84.79411939348483
2021-03-01,1 wk ahead cum death,2021-03-06,,point,19,5591.847160275074
2021-03-01,2 wk ahead cum death,2021-03-13,,point,19,5707.544294297491
2021-03-01,3 wk ahead cum death,2021-03-20,,point,19,5817.401814085255
2021-03-01,4 wk ahead cum death,2021-03-27,,point,19,5921.7144641426
2021-03-01,5 wk ahead cum death,2021-04-03,,point,19,6020.762112250876
2021-03-01,6 wk ahead cum death,2021-04-10,,point,19,6114.810500345589
2021-03-01,7 wk ahead cum death,2021-04-17,,point,19,6204.111957494211
2021-03-01,8 wk ahead cum death,2021-04-24,,point,19,6288.906076887696
2021-03-01,1 wk ahead inc death,2021-03-06,,point,20,197.7741946747336
2021-03-01,2 wk ahead inc death,2021-03-13,,point,20,188.41133053280998
2021-03-01,3 wk ahead inc death,2021-03-20,,point,20,179.49171544612483
2021-03-01,4 wk ahead inc death,2021-03-27,,point,20,170.9943654804896
2021-03-01,5 wk ahead inc death,2021-04-03,,point,20,162.89929010596322
2021-03-01,6 wk ahead inc death,2021-04-10,,point,20,155.18744516792015
2021-03-01,7 wk ahead inc death,2021-04-17,,point,20,147.84068808452454
2021-03-01,8 wk ahead inc death,2021-04-24,,point,20,140.8417351652096
2021-03-01,1 wk ahead cum death,2021-03-06,,point,20,4889.774194674734
2021-03-01,2 wk ahead cum death,2021-03-13,,point,20,5078.185525207544
2021-03-01,3 wk ahead cum death,2021-03-20,,point,20,5257.677240653668
2021-03-01,4 wk ahead cum death,2021-03-27,,point,20,5428.671606134158
2021-03-01,5 wk ahead cum death,2021-04-03,,point,20,5591.57089624012
2021-03-01,6 wk ahead cum death,2021-04-10,,point,20,5746.758341408042
2021-03-01,7 wk ahead cum death,2021-04-17,,point,20,5894.599029492566
2021-03-01,8 wk ahead cum death,2021-04-24,,point,20,6035.440764657776
2021-03-01,1 wk ahead inc death,2021-03-06,,point,21,159.49308946061717
2021-03-01,2 wk ahead inc death,2021-03-13,,point,21,135.34394162365754
2021-03-01,3 wk ahead inc death,2021-03-20,,point,21,114.8512615573303
2021-03-01,4 wk ahead inc death,2021-03-27,,point,21,97.46141661803492
2021-03-01,5 wk ahead inc death,2021-04-03,,point,21,82.70460071918933
2021-03-01,6 wk ahead inc death,2021-04-10,,point,21,70.1821419949974
2021-03-01,7 wk ahead inc death,2021-04-17,,point,21,59.55573223465362
2021-03-01,8 wk ahead inc death,2021-04-24,,point,21,50.53828710811624
2021-03-01,1 wk ahead cum death,2021-03-06,,point,21,4784.493089460617
2021-03-01,2 wk ahead cum death,2021-03-13,,point,21,4919.837031084275
2021-03-01,3 wk ahead cum death,2021-03-20,,point,21,5034.688292641606
2021-03-01,4 wk ahead cum death,2021-03-27,,point,21,5132.14970925964
2021-03-01,5 wk ahead cum death,2021-04-03,,point,21,5214.8543099788285
2021-03-01,6 wk ahead cum death,2021-04-10,,point,21,5285.036451973827
2021-03-01,7 wk ahead cum death,2021-04-17,,point,21,5344.592184208481
2021-03-01,8 wk ahead cum death,2021-04-24,,point,21,5395.130471316596
2021-03-01,1 wk ahead inc death,2021-03-06,,point,22,129.09504611239402
2021-03-01,2 wk ahead inc death,2021-03-13,,point,22,108.36730782505377
2021-03-01,3 wk ahead inc death,2021-03-20,,point,22,90.96765336003506
2021-03-01,4 wk ahead inc death,2021-03-27,,point,22,76.36171945131882
2021-03-01,5 wk ahead inc death,2021-04-03,,point,22,64.10094118272298
2021-03-01,6 wk ahead inc death,2021-04-10,,point,22,53.808776046882755
2021-03-01,7 wk ahead inc death,2021-04-17,,point,22,45.16913989468801
2021-03-01,8 wk ahead inc death,2021-04-24,,point,22,37.916699629968576
2021-03-01,1 wk ahead cum death,2021-03-06,,point,22,9716.095046112394
2021-03-01,2 wk ahead cum death,2021-03-13,,point,22,9824.462353937448
2021-03-01,3 wk ahead cum death,2021-03-20,,point,22,9915.430007297482
2021-03-01,4 wk ahead cum death,2021-03-27,,point,22,9991.7917267488
2021-03-01,5 wk ahead cum death,2021-04-03,,point,22,10055.892667931523
2021-03-01,6 wk ahead cum death,2021-04-10,,point,22,10109.701443978409
2021-03-01,7 wk ahead cum death,2021-04-17,,point,22,10154.870583873095
2021-03-01,8 wk ahead cum death,2021-04-24,,point,22,10192.787283503065
2021-03-01,1 wk ahead inc death,2021-03-06,,point,23,9.56346282790516
2021-03-01,2 wk ahead inc death,2021-03-13,,point,23,7.503034917920733
2021-03-01,3 wk ahead inc death,2021-03-20,,point,23,5.886521858512743
2021-03-01,4 wk ahead inc death,2021-03-27,,point,23,4.618283130734907
2021-03-01,5 wk ahead inc death,2021-04-03,,point,23,3.62328376387264
2021-03-01,6 wk ahead inc death,2021-04-10,,point,23,2.842654913505488
2021-03-01,7 wk ahead inc death,2021-04-17,,point,23,2.2302109036693536
2021-03-01,8 wk ahead inc death,2021-04-24,,point,23,1.74971666494406
2021-03-01,1 wk ahead cum death,2021-03-06,,point,23,711.5634628279051
2021-03-01,2 wk ahead cum death,2021-03-13,,point,23,719.0664977458258
2021-03-01,3 wk ahead cum death,2021-03-20,,point,23,724.9530196043387
2021-03-01,4 wk ahead cum death,2021-03-27,,point,23,729.5713027350737
2021-03-01,5 wk ahead cum death,2021-04-03,,point,23,733.194586498946
2021-03-01,6 wk ahead cum death,2021-04-10,,point,23,736.0372414124516
2021-03-01,7 wk ahead cum death,2021-04-17,,point,23,738.2674523161211
2021-03-01,8 wk ahead cum death,2021-04-24,,point,23,740.0171689810651
2021-03-01,1 wk ahead inc death,2021-03-06,,point,24,185.10354130505686
2021-03-01,2 wk ahead inc death,2021-03-13,,point,24,176.1531773841505
2021-03-01,3 wk ahead inc death,2021-03-20,,point,24,167.63559294305225
2021-03-01,4 wk ahead inc death,2021-03-27,,point,24,159.52986167308902
2021-03-01,5 wk ahead inc death,2021-04-03,,point,24,151.8160691213145
2021-03-01,6 wk ahead inc death,2021-04-10,,point,24,144.47526376396092
2021-03-01,7 wk ahead inc death,2021-04-17,,point,24,137.48941044565356
2021-03-01,8 wk ahead inc death,2021-04-24,,point,24,130.841346069989
2021-03-01,1 wk ahead cum death,2021-03-06,,point,24,8041.103541305059
2021-03-01,2 wk ahead cum death,2021-03-13,,point,24,8217.256718689208
2021-03-01,3 wk ahead cum death,2021-03-20,,point,24,8384.89231163226
2021-03-01,4 wk ahead cum death,2021-03-27,,point,24,8544.422173305351
2021-03-01,5 wk ahead cum death,2021-04-03,,point,24,8696.238242426663
2021-03-01,6 wk ahead cum death,2021-04-10,,point,24,8840.713506190625
2021-03-01,7 wk ahead cum death,2021-04-17,,point,24,8978.202916636277
2021-03-01,8 wk ahead cum death,2021-04-24,,point,24,9109.044262706266
2021-03-01,1 wk ahead inc death,2021-03-06,,point,25,334.7199397654271
2021-03-01,2 wk ahead inc death,2021-03-13,,point,25,315.50016291735415
2021-03-01,3 wk ahead inc death,2021-03-20,,point,25,297.38399472297726
2021-03-01,4 wk ahead inc death,2021-03-27,,point,25,280.3080654527655
2021-03-01,5 wk ahead inc death,2021-04-03,,point,25,264.21264409695146
2021-03-01,6 wk ahead inc death,2021-04-10,,point,25,249.0414294285295
2021-03-01,7 wk ahead inc death,2021-04-17,,point,25,234.74135306350655
2021-03-01,8 wk ahead inc death,2021-04-24,,point,25,221.2623938295364
2021-03-01,1 wk ahead cum death,2021-03-06,,point,25,16401.719939765426
2021-03-01,2 wk ahead cum death,2021-03-13,,point,25,16717.220102682782
2021-03-01,3 wk ahead cum death,2021-03-20,,point,25,17014.604097405758
2021-03-01,4 wk ahead cum death,2021-03-27,,point,25,17294.912162858524
2021-03-01,5 wk ahead cum death,2021-04-03,,point,25,17559.124806955475
2021-03-01,6 wk ahead cum death,2021-04-10,,point,25,17808.166236384004
2021-03-01,7 wk ahead cum death,2021-04-17,,point,25,18042.90758944751
2021-03-01,8 wk ahead cum death,2021-04-24,,point,25,18264.16998327705
2021-03-01,1 wk ahead inc death,2021-03-06,,point,26,209.36962620599587
2021-03-01,2 wk ahead inc death,2021-03-13,,point,26,186.00007751647223
2021-03-01,3 wk ahead inc death,2021-03-20,,point,26,165.23900559527732
2021-03-01,4 wk ahead inc death,2021-03-27,,point,26,146.79525586594468
2021-03-01,5 wk ahead inc death,2021-04-03,,point,26,130.4101720239598
2021-03-01,6 wk ahead inc death,2021-04-10,,point,26,115.85396862450123
2021-03-01,7 wk ahead inc death,2021-04-17,,point,26,102.92250855693159
2021-03-01,8 wk ahead inc death,2021-04-24,,point,26,91.43444021313736
2021-03-01,1 wk ahead cum death,2021-03-06,,point,26,16717.369626205997
2021-03-01,2 wk ahead cum death,2021-03-13,,point,26,16903.369703722467
2021-03-01,3 wk ahead cum death,2021-03-20,,point,26,17068.608709317745
2021-03-01,4 wk ahead cum death,2021-03-27,,point,26,17215.40396518369
2021-03-01,5 wk ahead cum death,2021-04-03,,point,26,17345.81413720765
2021-03-01,6 wk ahead cum death,2021-04-10,,point,26,17461.668105832152
2021-03-01,7 wk ahead cum death,2021-04-17,,point,26,17564.590614389082
2021-03-01,8 wk ahead cum death,2021-04-24,,point,26,17656.025054602218
2021-03-01,1 wk ahead inc death,2021-03-06,,point,27,46.32137995744113
2021-03-01,2 wk ahead inc death,2021-03-13,,point,27,37.27503324599982
2021-03-01,3 wk ahead inc death,2021-03-20,,point,27,29.995395317820073
2021-03-01,4 wk ahead inc death,2021-03-27,,point,27,24.13743629239708
2021-03-01,5 wk ahead inc death,2021-04-03,,point,27,19.423508995175574
2021-03-01,6 wk ahead inc death,2021-04-10,,point,27,15.630189433353456
2021-03-01,7 wk ahead inc death,2021-04-17,,point,27,12.577687264602591
2021-03-01,8 wk ahead inc death,2021-04-24,,point,27,10.12132435123052
2021-03-01,1 wk ahead cum death,2021-03-06,,point,27,6589.321379957441
2021-03-01,2 wk ahead cum death,2021-03-13,,point,27,6626.596413203441
2021-03-01,3 wk ahead cum death,2021-03-20,,point,27,6656.591808521261
2021-03-01,4 wk ahead cum death,2021-03-27,,point,27,6680.729244813659
2021-03-01,5 wk ahead cum death,2021-04-03,,point,27,6700.152753808834
2021-03-01,6 wk ahead cum death,2021-04-10,,point,27,6715.782943242188
2021-03-01,7 wk ahead cum death,2021-04-17,,point,27,6728.36063050679
2021-03-01,8 wk ahead cum death,2021-04-24,,point,27,6738.48195485802
2021-03-01,1 wk ahead inc death,2021-03-06,,point,28,112.42945614668665
2021-03-01,2 wk ahead inc death,2021-03-13,,point,28,93.36496045051271
2021-03-01,3 wk ahead inc death,2021-03-20,,point,28,77.53320294063087
2021-03-01,4 wk ahead inc death,2021-03-27,,point,28,64.38601300987361
2021-03-01,5 wk ahead inc death,2021-04-03,,point,28,53.46817252580128
2021-03-01,6 wk ahead inc death,2021-04-10,,point,28,44.40165401778245
2021-03-01,7 wk ahead inc death,2021-04-17,,point,28,36.872531571253965
2021-03-01,8 wk ahead inc death,2021-04-24,,point,28,30.620111222176927
2021-03-01,1 wk ahead cum death,2021-03-06,,point,28,6781.429456146687
2021-03-01,2 wk ahead cum death,2021-03-13,,point,28,6874.7944165971985
2021-03-01,3 wk ahead cum death,2021-03-20,,point,28,6952.327619537829
2021-03-01,4 wk ahead cum death,2021-03-27,,point,28,7016.713632547704
2021-03-01,5 wk ahead cum death,2021-04-03,,point,28,7070.1818050735055
2021-03-01,6 wk ahead cum death,2021-04-10,,point,28,7114.5834590912855
2021-03-01,7 wk ahead cum death,2021-04-17,,point,28,7151.455990662542
2021-03-01,8 wk ahead cum death,2021-04-24,,point,28,7182.076101884719
2021-03-01,1 wk ahead inc death,2021-03-06,,point,29,290.6467462229476
2021-03-01,2 wk ahead inc death,2021-03-13,,point,29,282.81342714354196
2021-03-01,3 wk ahead inc death,2021-03-20,,point,29,275.19122650463964
2021-03-01,4 wk ahead inc death,2021-03-27,,point,29,267.7744543815129
2021-03-01,5 wk ahead inc death,2021-04-03,,point,29,260.5575742005281
2021-03-01,6 wk ahead inc death,2021-04-10,,point,29,253.5351986061251
2021-03-01,7 wk ahead inc death,2021-04-17,,point,29,246.7020854391924
2021-03-01,8 wk ahead inc death,2021-04-24,,point,29,240.0531338238264
2021-03-01,1 wk ahead cum death,2021-03-06,,point,29,8571.646746222948
2021-03-01,2 wk ahead cum death,2021-03-13,,point,29,8854.460173366491
2021-03-01,3 wk ahead cum death,2021-03-20,,point,29,9129.651399871127
2021-03-01,4 wk ahead cum death,2021-03-27,,point,29,9397.425854252642
2021-03-01,5 wk ahead cum death,2021-04-03,,point,29,9657.98342845317
2021-03-01,6 wk ahead cum death,2021-04-10,,point,29,9911.518627059295
2021-03-01,7 wk ahead cum death,2021-04-17,,point,29,10158.220712498487
2021-03-01,8 wk ahead cum death,2021-04-24,,point,29,10398.273846322314
2021-03-01,1 wk ahead inc death,2021-03-06,,point,30,14.371930099223654
2021-03-01,2 wk ahead inc death,2021-03-13,,point,30,12.6667437482299
2021-03-01,3 wk ahead inc death,2021-03-20,,point,30,11.163872637537267
2021-03-01,4 wk ahead inc death,2021-03-27,,point,30,9.839312671385633
2021-03-01,5 wk ahead inc death,2021-04-03,,point,30,8.671907767898594
2021-03-01,6 wk ahead inc death,2021-04-10,,point,30,7.643011950787977
2021-03-01,7 wk ahead inc death,2021-04-17,,point,30,6.7361915328630495
2021-03-01,8 wk ahead inc death,2021-04-24,,point,30,5.936962634572041
2021-03-01,1 wk ahead cum death,2021-03-06,,point,30,1370.3719300992234
2021-03-01,2 wk ahead cum death,2021-03-13,,point,30,1383.0386738474535
2021-03-01,3 wk ahead cum death,2021-03-20,,point,30,1394.2025464849908
2021-03-01,4 wk ahead cum death,2021-03-27,,point,30,1404.0418591563766
2021-03-01,5 wk ahead cum death,2021-04-03,,point,30,1412.713766924275
2021-03-01,6 wk ahead cum death,2021-04-10,,point,30,1420.3567788750631
2021-03-01,7 wk ahead cum death,2021-04-17,,point,30,1427.092970407926
2021-03-01,8 wk ahead cum death,2021-04-24,,point,30,1433.0299330424982
2021-03-01,1 wk ahead inc death,2021-03-06,,point,31,26.41002650302093
2021-03-01,2 wk ahead inc death,2021-03-13,,point,31,22.72855508993367
2021-03-01,3 wk ahead inc death,2021-03-20,,point,31,19.56026876448078
2021-03-01,4 wk ahead inc death,2021-03-27,,point,31,16.83363120201931
2021-03-01,5 wk ahead inc death,2021-04-03,,point,31,14.48707800785273
2021-03-01,6 wk ahead inc death,2021-04-10,,point,31,12.467626662774588
2021-03-01,7 wk ahead inc death,2021-04-17,,point,31,10.729680237662178
2021-03-01,8 wk ahead inc death,2021-04-24,,point,31,9.233997866347547
2021-03-01,1 wk ahead cum death,2021-03-06,,point,31,2108.410026503021
2021-03-01,2 wk ahead cum death,2021-03-13,,point,31,2131.1385815929552
2021-03-01,3 wk ahead cum death,2021-03-20,,point,31,2150.6988503574357
2021-03-01,4 wk ahead cum death,2021-03-27,,point,31,2167.5324815594545
2021-03-01,5 wk ahead cum death,2021-04-03,,point,31,2182.019559567308
2021-03-01,6 wk ahead cum death,2021-04-10,,point,31,2194.487186230082
2021-03-01,7 wk ahead cum death,2021-04-17,,point,31,2205.2168664677442
2021-03-01,8 wk ahead cum death,2021-04-24,,point,31,2214.450864334092
2021-03-01,1 wk ahead inc death,2021-03-06,,point,32,149.77061488708102
2021-03-01,2 wk ahead inc death,2021-03-13,,point,32,135.44825868224626
2021-03-01,3 wk ahead inc death,2021-03-20,,point,32,122.49552953952131
2021-03-01,4 wk ahead inc death,2021-03-27,,point,32,110.78145192230863
2021-03-01,5 wk ahead inc death,2021-04-03,,point,32,100.1875753029442
2021-03-01,6 wk ahead inc death,2021-04-10,,point,32,90.60677641346035
2021-03-01,7 wk ahead inc death,2021-04-17,,point,32,81.94217603545006
2021-03-01,8 wk ahead inc death,2021-04-24,,point,32,74.1061593758148
2021-03-01,1 wk ahead cum death,2021-03-06,,point,32,5106.770614887081
2021-03-01,2 wk ahead cum death,2021-03-13,,point,32,5242.218873569327
2021-03-01,3 wk ahead cum death,2021-03-20,,point,32,5364.714403108848
2021-03-01,4 wk ahead cum death,2021-03-27,,point,32,5475.495855031158
2021-03-01,5 wk ahead cum death,2021-04-03,,point,32,5575.683430334102
2021-03-01,6 wk ahead cum death,2021-04-10,,point,32,5666.2902067475625
2021-03-01,7 wk ahead cum death,2021-04-17,,point,32,5748.232382783011
2021-03-01,8 wk ahead cum death,2021-04-24,,point,32,5822.3385421588255
2021-03-01,1 wk ahead inc death,2021-03-06,,point,33,18.215012254064504
2021-03-01,2 wk ahead inc death,2021-03-13,,point,33,14.934191820920038
2021-03-01,3 wk ahead inc death,2021-03-20,,point,33,12.244300593004976
2021-03-01,4 wk ahead inc death,2021-03-27,,point,33,10.038902594102687
2021-03-01,5 wk ahead inc death,2021-04-03,,point,33,8.230732701176615
2021-03-01,6 wk ahead inc death,2021-04-10,,point,33,6.748243661415184
2021-03-01,7 wk ahead inc death,2021-04-17,,point,33,5.532775047757335
2021-03-01,8 wk ahead inc death,2021-04-24,,point,33,4.536232131645717
2021-03-01,1 wk ahead cum death,2021-03-06,,point,33,1188.2150122540645
2021-03-01,2 wk ahead cum death,2021-03-13,,point,33,1203.1492040749845
2021-03-01,3 wk ahead cum death,2021-03-20,,point,33,1215.3935046679894
2021-03-01,4 wk ahead cum death,2021-03-27,,point,33,1225.4324072620925
2021-03-01,5 wk ahead cum death,2021-04-03,,point,33,1233.6631399632688
2021-03-01,6 wk ahead cum death,2021-04-10,,point,33,1240.411383624684
2021-03-01,7 wk ahead cum death,2021-04-17,,point,33,1245.9441586724413
2021-03-01,8 wk ahead cum death,2021-04-24,,point,33,1250.4803908040872
2021-03-01,1 wk ahead inc death,2021-03-06,,point,34,398.705027005308
2021-03-01,2 wk ahead inc death,2021-03-13,,point,34,376.3755876073709
2021-03-01,3 wk ahead inc death,2021-03-20,,point,34,355.2967064669291
2021-03-01,4 wk ahead inc death,2021-03-27,,point,34,335.39834618055613
2021-03-01,5 wk ahead inc death,2021-04-03,,point,34,316.6143917833436
2021-03-01,6 wk ahead inc death,2021-04-10,,point,34,298.8824310730845
2021-03-01,7 wk ahead inc death,2021-04-17,,point,34,282.1435472373775
2021-03-01,8 wk ahead inc death,2021-04-24,,point,34,266.3421230946313
2021-03-01,1 wk ahead cum death,2021-03-06,,point,34,23636.705027005308
2021-03-01,2 wk ahead cum death,2021-03-13,,point,34,24013.08061461268
2021-03-01,3 wk ahead cum death,2021-03-20,,point,34,24368.37732107961
2021-03-01,4 wk ahead cum death,2021-03-27,,point,34,24703.775667260164
2021-03-01,5 wk ahead cum death,2021-04-03,,point,34,25020.390059043504
2021-03-01,6 wk ahead cum death,2021-04-10,,point,34,25319.2724901166
2021-03-01,7 wk ahead cum death,2021-04-17,,point,34,25601.41603735397
2021-03-01,8 wk ahead cum death,2021-04-24,,point,34,25867.7581604486
2021-03-01,1 wk ahead inc death,2021-03-06,,point,35,90.303150973562
2021-03-01,2 wk ahead inc death,2021-03-13,,point,35,82.07435266027484
2021-03-01,3 wk ahead inc death,2021-03-20,,point,35,74.59539663876527
2021-03-01,4 wk ahead inc death,2021-03-27,,point,35,67.79795416391995
2021-03-01,5 wk ahead inc death,2021-04-03,,point,35,61.61992288977621
2021-03-01,6 wk ahead inc death,2021-04-10,,point,35,56.00485949416192
2021-03-01,7 wk ahead inc death,2021-04-17,,point,35,50.90146400493512
2021-03-01,8 wk ahead inc death,2021-04-24,,point,35,46.263111116559216
2021-03-01,1 wk ahead cum death,2021-03-06,,point,35,3790.303150973562
2021-03-01,2 wk ahead cum death,2021-03-13,,point,35,3872.3775036338375
2021-03-01,3 wk ahead cum death,2021-03-20,,point,35,3946.972900272602
2021-03-01,4 wk ahead cum death,2021-03-27,,point,35,4014.7708544365214
2021-03-01,5 wk ahead cum death,2021-04-03,,point,35,4076.390777326298
2021-03-01,6 wk ahead cum death,2021-04-10,,point,35,4132.39563682046
2021-03-01,7 wk ahead cum death,2021-04-17,,point,35,4183.297100825395
2021-03-01,8 wk ahead cum death,2021-04-24,,point,35,4229.560211941955
2021-03-01,1 wk ahead inc death,2021-03-06,,point,36,837.7579899550943
2021-03-01,2 wk ahead inc death,2021-03-13,,point,36,765.8614041154324
2021-03-01,3 wk ahead inc death,2021-03-20,,point,36,700.1350000196378
2021-03-01,4 wk ahead inc death,2021-03-27,,point,36,640.0492512332085
2021-03-01,5 wk ahead inc death,2021-04-03,,point,36,585.1200754036038
2021-03-01,6 wk ahead inc death,2021-04-10,,point,36,534.9049342385283
2021-03-01,7 wk ahead inc death,2021-04-17,,point,36,488.9992681850154
2021-03-01,8 wk ahead inc death,2021-04-24,,point,36,447.0332370851745
2021-03-01,1 wk ahead cum death,2021-03-06,,point,36,48335.75798995509
2021-03-01,2 wk ahead cum death,2021-03-13,,point,36,49101.61939407053
2021-03-01,3 wk ahead cum death,2021-03-20,,point,36,49801.75439409017
2021-03-01,4 wk ahead cum death,2021-03-27,,point,36,50441.80364532337
2021-03-01,5 wk ahead cum death,2021-04-03,,point,36,51026.923720726976
2021-03-01,6 wk ahead cum death,2021-04-10,,point,36,51561.828654965495
2021-03-01,7 wk ahead cum death,2021-04-17,,point,36,52050.827923150515
2021-03-01,8 wk ahead cum death,2021-04-24,,point,36,52497.861160235705
2021-03-01,1 wk ahead inc death,2021-03-06,,point,37,581.534234414787
2021-03-01,2 wk ahead inc death,2021-03-13,,point,37,612.6231562702072
2021-03-01,3 wk ahead inc death,2021-03-20,,point,37,645.3740973240417
2021-03-01,4 wk ahead inc death,2021-03-27,,point,37,679.8759094132474
2021-03-01,5 wk ahead inc death,2021-04-03,,point,37,716.2221944095239
2021-03-01,6 wk ahead inc death,2021-04-10,,point,37,754.5115581569956
2021-03-01,7 wk ahead inc death,2021-04-17,,point,37,794.8478779854578
2021-03-01,8 wk ahead inc death,2021-04-24,,point,37,837.3405845249174
2021-03-01,1 wk ahead cum death,2021-03-06,,point,37,11793.534234414788
2021-03-01,2 wk ahead cum death,2021-03-13,,point,37,12406.157390684995
2021-03-01,3 wk ahead cum death,2021-03-20,,point,37,13051.531488009035
