,location,forecast_date,target_end_date,target,type,quantile,value
121712,44,2020-06-10,2020-07-13,33 day ahead inc death,point,,1.33689773154822
121713,44,2020-06-10,2020-07-14,34 day ahead inc death,point,,1.25027975690602
121714,44,2020-06-10,2020-07-15,35 day ahead inc death,point,,1.1692274697896898
121715,44,2020-06-10,2020-07-16,36 day ahead inc death,point,,1.09338686797958
121716,44,2020-06-10,2020-07-17,37 day ahead inc death,point,,1.02242621986056
121717,44,2020-06-10,2020-07-18,38 day ahead inc death,point,,0.956034670306053
121718,44,2020-06-10,2020-07-19,39 day ahead inc death,point,,0.8939209362714559
121719,44,2020-06-10,2020-07-20,40 day ahead inc death,point,,0.835812085491852
121720,44,2020-06-10,2020-07-21,41 day ahead inc death,point,,0.781452392349365
121721,44,2020-06-10,2020-07-22,42 day ahead inc death,point,,0.7306022655533299
121722,44,2020-06-10,2020-07-23,43 day ahead inc death,point,,0.6830372427626801
121723,44,2020-06-10,2020-07-24,44 day ahead inc death,point,,0.638547047707448
121724,44,2020-06-10,2020-07-25,45 day ahead inc death,point,,0.59693470573427
121725,44,2020-06-10,2020-07-26,46 day ahead inc death,point,,0.558015714023895
121726,44,2020-06-10,2020-07-27,47 day ahead inc death,point,,0.521617263014946
121727,44,2020-06-10,2020-07-28,48 day ahead inc death,point,,0.487577505821491
121728,44,2020-06-10,2020-07-29,49 day ahead inc death,point,,0.45574487265946595
121729,44,2020-06-10,2020-07-30,50 day ahead inc death,point,,0.425977427502971
121730,44,2020-06-10,2020-07-31,51 day ahead inc death,point,,0.39814226437465505
121731,44,2020-06-10,2020-08-01,52 day ahead inc death,point,,0.372114940847382
121732,44,2020-06-10,2020-08-02,53 day ahead inc death,point,,0.347778946487892
121733,44,2020-06-10,2020-08-03,54 day ahead inc death,point,,0.32502520411389896
121734,44,2020-06-10,2020-08-04,55 day ahead inc death,point,,0.30375160187406897
121735,44,2020-06-10,2020-08-05,56 day ahead inc death,point,,0.28386255427665197
121736,44,2020-06-10,2020-08-06,57 day ahead inc death,point,,0.26526859041007395
121737,44,2020-06-10,2020-08-07,58 day ahead inc death,point,,0.247885967704974
121738,44,2020-06-10,2020-08-08,59 day ahead inc death,point,,0.231636309684404
121739,44,2020-06-10,2020-08-09,60 day ahead inc death,point,,0.216446266244816
121740,44,2020-06-10,2020-08-10,61 day ahead inc death,point,,0.20224719509462805
121741,44,2020-06-10,2020-08-11,62 day ahead inc death,point,,0.18897486306229896
121742,44,2020-06-10,2020-08-12,63 day ahead inc death,point,,0.176569166058698
121743,44,2020-06-10,2020-08-13,64 day ahead inc death,point,,0.16497386655476
121744,44,2020-06-10,2020-08-14,65 day ahead inc death,point,,0.15413634750166197
121745,44,2020-06-10,2020-08-15,66 day ahead inc death,point,,0.14400738168319502
121746,44,2020-06-10,2020-08-16,67 day ahead inc death,point,,0.134540915553885
121747,44,2020-06-10,2020-08-17,68 day ahead inc death,point,,0.125693866669735
121748,44,2020-06-10,2020-08-18,69 day ahead inc death,point,,0.11742593387396
121749,44,2020-06-10,2020-08-19,70 day ahead inc death,point,,0.10969941944961199
121750,44,2020-06-10,2020-08-20,71 day ahead inc death,point,,0.102479062497764
121751,44,2020-06-10,2020-08-21,72 day ahead inc death,point,,0.0957318828471898
121752,44,2020-06-10,2020-08-22,73 day ahead inc death,point,,0.0894270348397868
121753,44,2020-06-10,2020-08-23,74 day ahead inc death,point,,0.0835356703777279
121754,44,2020-06-10,2020-08-24,75 day ahead inc death,point,,0.0780308106570828
121755,44,2020-06-10,2020-08-25,76 day ahead inc death,point,,0.0728872260433491
121756,44,2020-06-10,2020-08-26,77 day ahead inc death,point,,0.0680813235824189
121757,44,2020-06-10,2020-08-27,78 day ahead inc death,point,,0.0635910416669958
121758,44,2020-06-10,2020-08-28,79 day ahead inc death,point,,0.0593957514121257
121759,44,2020-06-10,2020-08-29,80 day ahead inc death,point,,0.055476164317156004
121760,44,2020-06-10,2020-08-30,81 day ahead inc death,point,,0.0518142458190596
121761,44,2020-06-10,2020-08-31,82 day ahead inc death,point,,0.0483931343680979
121762,44,2020-06-10,2020-09-01,83 day ahead inc death,point,,0.0451970656750973
121763,44,2020-06-10,2020-09-02,84 day ahead inc death,point,,0.0422113018062191
121764,44,2020-06-10,2020-09-03,85 day ahead inc death,point,,0.0394220648178134
121765,44,2020-06-10,2020-09-04,86 day ahead inc death,point,,0.0368164746449793
121766,44,2020-06-10,2020-09-05,87 day ahead inc death,point,,0.0343824909735986
121767,44,2020-06-10,2020-09-06,88 day ahead inc death,point,,0.0321088588435714
121768,44,2020-06-10,2020-09-07,89 day ahead inc death,point,,0.0299850577473535
121769,44,2020-06-10,2020-09-08,90 day ahead inc death,point,,0.0280012539998324
121770,44,2020-06-10,2020-09-09,91 day ahead inc death,point,,0.0261482561738831
121771,44,2020-06-10,2020-09-10,92 day ahead inc death,point,,0.0244174734039007
121772,44,2020-06-10,2020-09-11,93 day ahead inc death,point,,0.0228008763767775
121773,44,2020-06-10,2020-09-12,94 day ahead inc death,point,,0.0212909608371774
121774,44,2020-06-10,2020-09-13,95 day ahead inc death,point,,0.0198807134477192
121775,44,2020-06-10,2020-09-14,96 day ahead inc death,point,,0.0185635798529802
121776,44,2020-06-10,2020-09-15,97 day ahead inc death,point,,0.0173334348068011
121777,44,2020-06-10,2020-09-16,98 day ahead inc death,point,,0.0161845542299943
121778,44,2020-06-10,2020-09-17,99 day ahead inc death,point,,0.0151115890759002
121779,44,2020-06-10,2020-09-18,100 day ahead inc death,point,,0.0141095408870342
121780,44,2020-06-10,2020-09-19,101 day ahead inc death,point,,0.0131737389347109
121781,44,2020-06-10,2020-09-20,102 day ahead inc death,point,,0.012299818839324
121782,44,2020-06-10,2020-09-21,103 day ahead inc death,point,,0.0114837025778343
121783,44,2020-06-10,2020-09-22,104 day ahead inc death,point,,0.0107215797862636
121784,44,2020-06-10,2020-09-23,105 day ahead inc death,point,,0.010009890277729
121785,44,2020-06-10,2020-09-24,106 day ahead inc death,point,,0.00934530769370667
121786,44,2020-06-10,2020-09-25,107 day ahead inc death,point,,0.00872472421872317
121787,44,2020-06-10,2020-09-26,108 day ahead inc death,point,,0.00814523628787356
121788,44,2020-06-10,2020-09-27,109 day ahead inc death,point,,0.0076041312244115
121789,44,2020-06-10,2020-09-28,110 day ahead inc death,point,,0.00709887474590687
121790,44,2020-06-10,2020-09-29,111 day ahead inc death,point,,0.00662709928440108
121791,44,2020-06-10,2020-09-30,112 day ahead inc death,point,,0.0061865930672411204
121792,44,2020-06-10,2020-10-01,113 day ahead inc death,point,,0.0057752899085699
121793,44,2020-06-10,2020-10-02,114 day ahead inc death,point,,0.00539125966702159
121794,44,2020-06-10,2020-10-03,115 day ahead inc death,point,,0.00503269932528383
121795,44,2020-06-10,2020-10-04,116 day ahead inc death,point,,0.00469792465196406
121796,44,2020-06-10,2020-10-05,117 day ahead inc death,point,,0.00438536240744725
121797,44,2020-06-10,2020-10-06,118 day ahead inc death,point,,0.00409354305861598
121798,44,2020-06-10,2020-10-07,119 day ahead inc death,point,,0.0038210939698046795
121799,44,2020-06-10,2020-10-08,120 day ahead inc death,point,,0.0035667330382693797
121800,44,2020-06-10,2020-10-09,121 day ahead inc death,point,,0.00332926274609235
121801,44,2020-06-10,2020-10-10,122 day ahead inc death,point,,0.00310756460123685
121802,44,2020-06-10,2020-10-11,123 day ahead inc death,point,,0.00290059394171749
121803,44,2020-06-10,2020-10-12,124 day ahead inc death,point,,0.0027073750802628603
121804,44,2020-06-10,2020-10-13,125 day ahead inc death,point,,0.0025269967673011698
121805,44,2020-06-10,2020-10-14,126 day ahead inc death,point,,0.00235860794987275
121806,44,2020-06-10,2020-10-15,127 day ahead inc death,point,,0.00220141381009853
121807,44,2020-06-10,2020-10-16,128 day ahead inc death,point,,0.00205467206160392
121808,44,2020-06-10,2020-10-17,129 day ahead inc death,point,,0.0019176894904831
121809,44,2020-06-10,2020-10-18,130 day ahead inc death,point,,0.0017898187215905602
124800,45,2020-06-10,2020-06-11,1 day ahead inc death,point,,9.97700020329842
124801,45,2020-06-10,2020-06-12,2 day ahead inc death,point,,10.1150346988406
124802,45,2020-06-10,2020-06-13,3 day ahead inc death,point,,10.2891209543579
124803,45,2020-06-10,2020-06-14,4 day ahead inc death,point,,10.4963601312544
124804,45,2020-06-10,2020-06-15,5 day ahead inc death,point,,10.7343145062069
124805,45,2020-06-10,2020-06-16,6 day ahead inc death,point,,11.0009473080923
124806,45,2020-06-10,2020-06-17,7 day ahead inc death,point,,11.294570749270502
124807,45,2020-06-10,2020-06-18,8 day ahead inc death,point,,11.613801143029802
124808,45,2020-06-10,2020-06-19,9 day ahead inc death,point,,11.9575201488025
124809,45,2020-06-10,2020-06-20,10 day ahead inc death,point,,12.324841316275199
124810,45,2020-06-10,2020-06-21,11 day ahead inc death,point,,12.7150812115091
124811,45,2020-06-10,2020-06-22,12 day ahead inc death,point,,13.127734504997198
124812,45,2020-06-10,2020-06-23,13 day ahead inc death,point,,13.562452485302401
124813,45,2020-06-10,2020-06-24,14 day ahead inc death,point,,14.0190245342803
124814,45,2020-06-10,2020-06-25,15 day ahead inc death,point,,14.4973621624614
124815,45,2020-06-10,2020-06-26,16 day ahead inc death,point,,14.997485257239802
124816,45,2020-06-10,2020-06-27,17 day ahead inc death,point,,15.5195102432741
124817,45,2020-06-10,2020-06-28,18 day ahead inc death,point,,16.0636398949005
124818,45,2020-06-10,2020-06-29,19 day ahead inc death,point,,16.630154575285
124819,45,2020-06-10,2020-06-30,20 day ahead inc death,point,,17.219404707209698
124820,45,2020-06-10,2020-07-01,21 day ahead inc death,point,,17.8318043064595
124821,45,2020-06-10,2020-07-02,22 day ahead inc death,point,,18.4678254312938
124822,45,2020-06-10,2020-07-03,23 day ahead inc death,point,,19.1279934209348
124823,45,2020-06-10,2020-07-04,24 day ahead inc death,point,,19.8128828127915
124824,45,2020-06-10,2020-07-05,25 day ahead inc death,point,,20.523113842632398
124825,45,2020-06-10,2020-07-06,26 day ahead inc death,point,,21.2593494444184
124826,45,2020-06-10,2020-07-07,27 day ahead inc death,point,,22.0222926772871
124827,45,2020-06-10,2020-07-08,28 day ahead inc death,point,,22.812684516470004
124828,45,2020-06-10,2020-07-09,29 day ahead inc death,point,,23.631301952923003
124829,45,2020-06-10,2020-07-10,30 day ahead inc death,point,,24.4789563533328
124830,45,2020-06-10,2020-07-11,31 day ahead inc death,point,,25.3564920380818
124831,45,2020-06-10,2020-07-12,32 day ahead inc death,point,,26.2647850398273
124832,45,2020-06-10,2020-07-13,33 day ahead inc death,point,,27.2047420097149
124833,45,2020-06-10,2020-07-14,34 day ahead inc death,point,,28.1772992419633
124834,45,2020-06-10,2020-07-15,35 day ahead inc death,point,,29.183421790749897
124835,45,2020-06-10,2020-07-16,36 day ahead inc death,point,,30.2241026560357
124836,45,2020-06-10,2020-07-17,37 day ahead inc death,point,,31.300362017276896
124837,45,2020-06-10,2020-07-18,38 day ahead inc death,point,,32.4132464959221
124838,45,2020-06-10,2020-07-19,39 day ahead inc death,point,,33.5638284292436
124839,45,2020-06-10,2020-07-20,40 day ahead inc death,point,,34.753205139445804
124840,45,2020-06-10,2020-07-21,41 day ahead inc death,point,,35.982498183135704
124841,45,2020-06-10,2020-07-22,42 day ahead inc death,point,,37.2528525672287
124842,45,2020-06-10,2020-07-23,43 day ahead inc death,point,,38.565435918136004
124843,45,2020-06-10,2020-07-24,44 day ahead inc death,point,,39.9214375917577
124844,45,2020-06-10,2020-07-25,45 day ahead inc death,point,,41.32206771231839
124845,45,2020-06-10,2020-07-26,46 day ahead inc death,point,,42.7685561285314
124846,45,2020-06-10,2020-07-27,47 day ahead inc death,point,,44.262151275916004
124847,45,2020-06-10,2020-07-28,48 day ahead inc death,point,,45.804118934370095
124848,45,2020-06-10,2020-07-29,49 day ahead inc death,point,,47.395740870333206
124849,45,2020-06-10,2020-07-30,50 day ahead inc death,point,,49.038313353049496
124850,45,2020-06-10,2020-07-31,51 day ahead inc death,point,,50.7331455345977
124851,45,2020-06-10,2020-08-01,52 day ahead inc death,point,,52.4815576834931
124852,45,2020-06-10,2020-08-02,53 day ahead inc death,point,,54.2848792617881
124853,45,2020-06-10,2020-08-03,54 day ahead inc death,point,,56.144446835740794
124854,45,2020-06-10,2020-08-04,55 day ahead inc death,point,,58.0616018102551
124855,45,2020-06-10,2020-08-05,56 day ahead inc death,point,,60.0376879774751
124856,45,2020-06-10,2020-08-06,57 day ahead inc death,point,,62.0740488701099
124857,45,2020-06-10,2020-08-07,58 day ahead inc death,point,,64.1720249103146
124858,45,2020-06-10,2020-08-08,59 day ahead inc death,point,,66.3329503452469
124859,45,2020-06-10,2020-08-09,60 day ahead inc death,point,,68.55814996077379
124860,45,2020-06-10,2020-08-10,61 day ahead inc death,point,,70.84893556524091
124861,45,2020-06-10,2020-08-11,62 day ahead inc death,point,,73.20660223571029
124862,45,2020-06-10,2020-08-12,63 day ahead inc death,point,,75.63242431968641
124863,45,2020-06-10,2020-08-13,64 day ahead inc death,point,,78.12765118603559
124864,45,2020-06-10,2020-08-14,65 day ahead inc death,point,,80.69350271962051
124865,45,2020-06-10,2020-08-15,66 day ahead inc death,point,,83.33116455508929
124866,45,2020-06-10,2020-08-16,67 day ahead inc death,point,,86.0417830463048
124867,45,2020-06-10,2020-08-17,68 day ahead inc death,point,,88.8264599690938
124868,45,2020-06-10,2020-08-18,69 day ahead inc death,point,,91.6862469563171
124869,45,2020-06-10,2020-08-19,70 day ahead inc death,point,,94.62213966573471
124870,45,2020-06-10,2020-08-20,71 day ahead inc death,point,,97.63507168278191
124871,45,2020-06-10,2020-08-21,72 day ahead inc death,point,,100.725908162155
124872,45,2020-06-10,2020-08-22,73 day ahead inc death,point,,103.895439214074
124873,45,2020-06-10,2020-08-23,74 day ahead inc death,point,,107.144373043212
124874,45,2020-06-10,2020-08-24,75 day ahead inc death,point,,110.473328850584
124875,45,2020-06-10,2020-08-25,76 day ahead inc death,point,,113.88282951114599
124876,45,2020-06-10,2020-08-26,77 day ahead inc death,point,,117.37329404248501
124877,45,2020-06-10,2020-08-27,78 day ahead inc death,point,,120.945029882804
124878,45,2020-06-10,2020-08-28,79 day ahead inc death,point,,124.59822499929301
124879,45,2020-06-10,2020-08-29,80 day ahead inc death,point,,128.332939851123
124880,45,2020-06-10,2020-08-30,81 day ahead inc death,point,,132.149099234496
124881,45,2020-06-10,2020-08-31,82 day ahead inc death,point,,136.04648404047398
124882,45,2020-06-10,2020-09-01,83 day ahead inc death,point,,140.024722959806
124883,45,2020-06-10,2020-09-02,84 day ahead inc death,point,,144.083284172371
124884,45,2020-06-10,2020-09-03,85 day ahead inc death,point,,148.221467062433
124885,45,2020-06-10,2020-09-04,86 day ahead inc death,point,,152.438394004413
124886,45,2020-06-10,2020-09-05,87 day ahead inc death,point,,156.733002267356
124887,45,2020-06-10,2020-09-06,88 day ahead inc death,point,,161.104036089747
124888,45,2020-06-10,2020-09-07,89 day ahead inc death,point,,165.550038979562
124889,45,2020-06-10,2020-09-08,90 day ahead inc death,point,,170.069346297667
124890,45,2020-06-10,2020-09-09,91 day ahead inc death,point,,174.66007818554002
124891,45,2020-06-10,2020-09-10,92 day ahead inc death,point,,179.320132900994
124892,45,2020-06-10,2020-09-11,93 day ahead inc death,point,,184.04718062790698
124893,45,2020-06-10,2020-09-12,94 day ahead inc death,point,,188.838657827888
124894,45,2020-06-10,2020-09-13,95 day ahead inc death,point,,193.69176220338798
124895,45,2020-06-10,2020-09-14,96 day ahead inc death,point,,198.603448342692
124896,45,2020-06-10,2020-09-15,97 day ahead inc death,point,,203.570424117723
124897,45,2020-06-10,2020-09-16,98 day ahead inc death,point,,208.589147905421
124898,45,2020-06-10,2020-09-17,99 day ahead inc death,point,,213.655826702565
124899,45,2020-06-10,2020-09-18,100 day ahead inc death,point,,218.766415202397
124900,45,2020-06-10,2020-09-19,101 day ahead inc death,point,,223.916615898999
124901,45,2020-06-10,2020-09-20,102 day ahead inc death,point,,229.101880282275
124902,45,2020-06-10,2020-09-21,103 day ahead inc death,point,,234.317411182365
124903,45,2020-06-10,2020-09-22,104 day ahead inc death,point,,239.558166317474
124904,45,2020-06-10,2020-09-23,105 day ahead inc death,point,,244.81886309337997
124905,45,2020-06-10,2020-09-24,106 day ahead inc death,point,,250.09398469626097
124906,45,2020-06-10,2020-09-25,107 day ahead inc death,point,,255.377787513056
124907,45,2020-06-10,2020-09-26,108 day ahead inc death,point,,260.664309905271
124908,45,2020-06-10,2020-09-27,109 day ahead inc death,point,,265.947382353039
124909,45,2020-06-10,2020-09-28,110 day ahead inc death,point,,271.220638976472
124910,45,2020-06-10,2020-09-29,111 day ahead inc death,point,,276.477530430851
124911,45,2020-06-10,2020-09-30,112 day ahead inc death,point,,281.711338161107
124912,45,2020-06-10,2020-10-01,113 day ahead inc death,point,,286.915189989597
124913,45,2020-06-10,2020-10-02,114 day ahead inc death,point,,292.082076999211
124914,45,2020-06-10,2020-10-03,115 day ahead inc death,point,,297.204871661796
124915,45,2020-06-10,2020-10-04,116 day ahead inc death,point,,302.27634714956
