location,forecast_date,value,target_end_date,target,type,quantile
48313,2020-08-05,437,2020-08-22,2 wk ahead inc case,point,
48315,2020-08-05,18,2020-08-22,2 wk ahead inc case,point,
48317,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
48319,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
48321,2020-08-05,217,2020-08-22,2 wk ahead inc case,point,
48323,2020-08-05,1434,2020-08-22,2 wk ahead inc case,point,
48325,2020-08-05,93,2020-08-22,2 wk ahead inc case,point,
48327,2020-08-05,21,2020-08-22,2 wk ahead inc case,point,
48329,2020-08-05,1056,2020-08-22,2 wk ahead inc case,point,
48331,2020-08-05,118,2020-08-22,2 wk ahead inc case,point,
48333,2020-08-05,31,2020-08-22,2 wk ahead inc case,point,
48335,2020-08-05,95,2020-08-22,2 wk ahead inc case,point,
48337,2020-08-05,33,2020-08-22,2 wk ahead inc case,point,
48339,2020-08-05,1733,2020-08-22,2 wk ahead inc case,point,
48341,2020-08-05,98,2020-08-22,2 wk ahead inc case,point,
48343,2020-08-05,40,2020-08-22,2 wk ahead inc case,point,
48345,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
48347,2020-08-05,232,2020-08-22,2 wk ahead inc case,point,
48349,2020-08-05,235,2020-08-22,2 wk ahead inc case,point,
48351,2020-08-05,109,2020-08-22,2 wk ahead inc case,point,
48353,2020-08-05,60,2020-08-22,2 wk ahead inc case,point,
48355,2020-08-05,3948,2020-08-22,2 wk ahead inc case,point,
48357,2020-08-05,42,2020-08-22,2 wk ahead inc case,point,
48359,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48361,2020-08-05,806,2020-08-22,2 wk ahead inc case,point,
48363,2020-08-05,188,2020-08-22,2 wk ahead inc case,point,
48365,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
48367,2020-08-05,576,2020-08-22,2 wk ahead inc case,point,
48369,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
48371,2020-08-05,62,2020-08-22,2 wk ahead inc case,point,
48373,2020-08-05,448,2020-08-22,2 wk ahead inc case,point,
48375,2020-08-05,532,2020-08-22,2 wk ahead inc case,point,
48377,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
48379,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48381,2020-08-05,518,2020-08-22,2 wk ahead inc case,point,
48383,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
48385,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
48387,2020-08-05,6,2020-08-22,2 wk ahead inc case,point,
48389,2020-08-05,108,2020-08-22,2 wk ahead inc case,point,
48391,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48393,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
48395,2020-08-05,19,2020-08-22,2 wk ahead inc case,point,
48397,2020-08-05,138,2020-08-22,2 wk ahead inc case,point,
48399,2020-08-05,15,2020-08-22,2 wk ahead inc case,point,
48401,2020-08-05,126,2020-08-22,2 wk ahead inc case,point,
48403,2020-08-05,52,2020-08-22,2 wk ahead inc case,point,
48405,2020-08-05,44,2020-08-22,2 wk ahead inc case,point,
48407,2020-08-05,48,2020-08-22,2 wk ahead inc case,point,
48409,2020-08-05,513,2020-08-22,2 wk ahead inc case,point,
48411,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48413,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48415,2020-08-05,216,2020-08-22,2 wk ahead inc case,point,
48417,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48419,2020-08-05,60,2020-08-22,2 wk ahead inc case,point,
48421,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
48423,2020-08-05,466,2020-08-22,2 wk ahead inc case,point,
48425,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
48427,2020-08-05,791,2020-08-22,2 wk ahead inc case,point,
48429,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
48431,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48433,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48435,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48437,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48439,2020-08-05,10598,2020-08-22,2 wk ahead inc case,point,
48441,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
48443,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
48445,2020-08-05,122,2020-08-22,2 wk ahead inc case,point,
48447,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
48449,2020-08-05,328,2020-08-22,2 wk ahead inc case,point,
48451,2020-08-05,798,2020-08-22,2 wk ahead inc case,point,
48453,2020-08-05,5870,2020-08-22,2 wk ahead inc case,point,
48455,2020-08-05,133,2020-08-22,2 wk ahead inc case,point,
48457,2020-08-05,95,2020-08-22,2 wk ahead inc case,point,
48459,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
48461,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
48463,2020-08-05,185,2020-08-22,2 wk ahead inc case,point,
48465,2020-08-05,1064,2020-08-22,2 wk ahead inc case,point,
48467,2020-08-05,110,2020-08-22,2 wk ahead inc case,point,
48469,2020-08-05,592,2020-08-22,2 wk ahead inc case,point,
48471,2020-08-05,263,2020-08-22,2 wk ahead inc case,point,
48473,2020-08-05,116,2020-08-22,2 wk ahead inc case,point,
48475,2020-08-05,22,2020-08-22,2 wk ahead inc case,point,
48477,2020-08-05,131,2020-08-22,2 wk ahead inc case,point,
48479,2020-08-05,3422,2020-08-22,2 wk ahead inc case,point,
48481,2020-08-05,196,2020-08-22,2 wk ahead inc case,point,
48483,2020-08-05,21,2020-08-22,2 wk ahead inc case,point,
48485,2020-08-05,585,2020-08-22,2 wk ahead inc case,point,
48487,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
48489,2020-08-05,153,2020-08-22,2 wk ahead inc case,point,
48491,2020-08-05,978,2020-08-22,2 wk ahead inc case,point,
48493,2020-08-05,34,2020-08-22,2 wk ahead inc case,point,
48495,2020-08-05,52,2020-08-22,2 wk ahead inc case,point,
48497,2020-08-05,64,2020-08-22,2 wk ahead inc case,point,
48499,2020-08-05,115,2020-08-22,2 wk ahead inc case,point,
48501,2020-08-05,101,2020-08-22,2 wk ahead inc case,point,
48503,2020-08-05,118,2020-08-22,2 wk ahead inc case,point,
48505,2020-08-05,71,2020-08-22,2 wk ahead inc case,point,
48507,2020-08-05,46,2020-08-22,2 wk ahead inc case,point,
49001,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
49003,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49005,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49007,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49009,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49011,2020-08-05,652,2020-08-22,2 wk ahead inc case,point,
49013,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49015,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
49017,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
49019,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49021,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49023,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
49025,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
49027,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49029,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
49031,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49033,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
49035,2020-08-05,2851,2020-08-22,2 wk ahead inc case,point,
49037,2020-08-05,87,2020-08-22,2 wk ahead inc case,point,
49039,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
49041,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49043,2020-08-05,49,2020-08-22,2 wk ahead inc case,point,
49045,2020-08-05,137,2020-08-22,2 wk ahead inc case,point,
49047,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49049,2020-08-05,1766,2020-08-22,2 wk ahead inc case,point,
49051,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
49053,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
49055,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
49057,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
50001,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
50003,2020-08-05,24,2020-08-22,2 wk ahead inc case,point,
50005,2020-08-05,8,2020-08-22,2 wk ahead inc case,point,
50007,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
50009,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
50011,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
50013,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
50015,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
50017,2020-08-05,15,2020-08-22,2 wk ahead inc case,point,
50019,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
50021,2020-08-05,30,2020-08-22,2 wk ahead inc case,point,
50023,2020-08-05,239,2020-08-22,2 wk ahead inc case,point,
50025,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
50027,2020-08-05,30,2020-08-22,2 wk ahead inc case,point,
51001,2020-08-05,46,2020-08-22,2 wk ahead inc case,point,
51003,2020-08-05,186,2020-08-22,2 wk ahead inc case,point,
51005,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51007,2020-08-05,16,2020-08-22,2 wk ahead inc case,point,
51009,2020-08-05,126,2020-08-22,2 wk ahead inc case,point,
51011,2020-08-05,15,2020-08-22,2 wk ahead inc case,point,
51013,2020-08-05,341,2020-08-22,2 wk ahead inc case,point,
51017,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
51021,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51023,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
51025,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51027,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
51029,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
51031,2020-08-05,93,2020-08-22,2 wk ahead inc case,point,
51033,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51035,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51036,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
51037,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
51041,2020-08-05,492,2020-08-22,2 wk ahead inc case,point,
51043,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51045,2020-08-05,6,2020-08-22,2 wk ahead inc case,point,
51047,2020-08-05,22,2020-08-22,2 wk ahead inc case,point,
51049,2020-08-05,40,2020-08-22,2 wk ahead inc case,point,
51051,2020-08-05,30,2020-08-22,2 wk ahead inc case,point,
51053,2020-08-05,72,2020-08-22,2 wk ahead inc case,point,
51057,2020-08-05,32,2020-08-22,2 wk ahead inc case,point,
51061,2020-08-05,61,2020-08-22,2 wk ahead inc case,point,
51063,2020-08-05,51,2020-08-22,2 wk ahead inc case,point,
51065,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51067,2020-08-05,62,2020-08-22,2 wk ahead inc case,point,
51069,2020-08-05,100,2020-08-22,2 wk ahead inc case,point,
51071,2020-08-05,9,2020-08-22,2 wk ahead inc case,point,
51073,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51075,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51077,2020-08-05,115,2020-08-22,2 wk ahead inc case,point,
51079,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
51081,2020-08-05,49,2020-08-22,2 wk ahead inc case,point,
51083,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51085,2020-08-05,102,2020-08-22,2 wk ahead inc case,point,
51087,2020-08-05,834,2020-08-22,2 wk ahead inc case,point,
51089,2020-08-05,123,2020-08-22,2 wk ahead inc case,point,
51091,2020-08-05,15,2020-08-22,2 wk ahead inc case,point,
51093,2020-08-05,101,2020-08-22,2 wk ahead inc case,point,
51095,2020-08-05,131,2020-08-22,2 wk ahead inc case,point,
51097,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
51099,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
51101,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51103,2020-08-05,31,2020-08-22,2 wk ahead inc case,point,
51105,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
51107,2020-08-05,467,2020-08-22,2 wk ahead inc case,point,
51109,2020-08-05,94,2020-08-22,2 wk ahead inc case,point,
51111,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
51113,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
51115,2020-08-05,41,2020-08-22,2 wk ahead inc case,point,
51117,2020-08-05,39,2020-08-22,2 wk ahead inc case,point,
51119,2020-08-05,35,2020-08-22,2 wk ahead inc case,point,
51121,2020-08-05,93,2020-08-22,2 wk ahead inc case,point,
51125,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51127,2020-08-05,33,2020-08-22,2 wk ahead inc case,point,
51131,2020-08-05,19,2020-08-22,2 wk ahead inc case,point,
51133,2020-08-05,68,2020-08-22,2 wk ahead inc case,point,
51135,2020-08-05,34,2020-08-22,2 wk ahead inc case,point,
51137,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51139,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
51141,2020-08-05,116,2020-08-22,2 wk ahead inc case,point,
51143,2020-08-05,175,2020-08-22,2 wk ahead inc case,point,
51145,2020-08-05,97,2020-08-22,2 wk ahead inc case,point,
51147,2020-08-05,110,2020-08-22,2 wk ahead inc case,point,
51149,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
51155,2020-08-05,106,2020-08-22,2 wk ahead inc case,point,
51157,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
51159,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51161,2020-08-05,113,2020-08-22,2 wk ahead inc case,point,
51163,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
51165,2020-08-05,135,2020-08-22,2 wk ahead inc case,point,
51167,2020-08-05,67,2020-08-22,2 wk ahead inc case,point,
51169,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51171,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
51173,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
51177,2020-08-05,296,2020-08-22,2 wk ahead inc case,point,
51179,2020-08-05,152,2020-08-22,2 wk ahead inc case,point,
51181,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
51183,2020-08-05,43,2020-08-22,2 wk ahead inc case,point,
51185,2020-08-05,63,2020-08-22,2 wk ahead inc case,point,
51187,2020-08-05,89,2020-08-22,2 wk ahead inc case,point,
51191,2020-08-05,92,2020-08-22,2 wk ahead inc case,point,
51193,2020-08-05,16,2020-08-22,2 wk ahead inc case,point,
51195,2020-08-05,163,2020-08-22,2 wk ahead inc case,point,
51197,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51199,2020-08-05,128,2020-08-22,2 wk ahead inc case,point,
51510,2020-08-05,458,2020-08-22,2 wk ahead inc case,point,
51520,2020-08-05,53,2020-08-22,2 wk ahead inc case,point,
51530,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51540,2020-08-05,157,2020-08-22,2 wk ahead inc case,point,
51550,2020-08-05,1089,2020-08-22,2 wk ahead inc case,point,
51570,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
51580,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
51590,2020-08-05,171,2020-08-22,2 wk ahead inc case,point,
51595,2020-08-05,63,2020-08-22,2 wk ahead inc case,point,
51610,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
51630,2020-08-05,66,2020-08-22,2 wk ahead inc case,point,
51640,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
51650,2020-08-05,490,2020-08-22,2 wk ahead inc case,point,
51660,2020-08-05,83,2020-08-22,2 wk ahead inc case,point,
51670,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
51678,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
51680,2020-08-05,267,2020-08-22,2 wk ahead inc case,point,
51683,2020-08-05,120,2020-08-22,2 wk ahead inc case,point,
51690,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
51700,2020-08-05,586,2020-08-22,2 wk ahead inc case,point,
51710,2020-08-05,1168,2020-08-22,2 wk ahead inc case,point,
51720,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
51730,2020-08-05,121,2020-08-22,2 wk ahead inc case,point,
51735,2020-08-05,20,2020-08-22,2 wk ahead inc case,point,
51740,2020-08-05,711,2020-08-22,2 wk ahead inc case,point,
51750,2020-08-05,117,2020-08-22,2 wk ahead inc case,point,
51760,2020-08-05,356,2020-08-22,2 wk ahead inc case,point,
51770,2020-08-05,309,2020-08-22,2 wk ahead inc case,point,
51775,2020-08-05,90,2020-08-22,2 wk ahead inc case,point,
51790,2020-08-05,31,2020-08-22,2 wk ahead inc case,point,
51800,2020-08-05,394,2020-08-22,2 wk ahead inc case,point,
51810,2020-08-05,2043,2020-08-22,2 wk ahead inc case,point,
51830,2020-08-05,34,2020-08-22,2 wk ahead inc case,point,
51840,2020-08-05,24,2020-08-22,2 wk ahead inc case,point,
53001,2020-08-05,106,2020-08-22,2 wk ahead inc case,point,
53003,2020-08-05,16,2020-08-22,2 wk ahead inc case,point,
53005,2020-08-05,904,2020-08-22,2 wk ahead inc case,point,
53007,2020-08-05,483,2020-08-22,2 wk ahead inc case,point,
53009,2020-08-05,52,2020-08-22,2 wk ahead inc case,point,
53011,2020-08-05,713,2020-08-22,2 wk ahead inc case,point,
53013,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
53015,2020-08-05,121,2020-08-22,2 wk ahead inc case,point,
53017,2020-08-05,355,2020-08-22,2 wk ahead inc case,point,
53019,2020-08-05,39,2020-08-22,2 wk ahead inc case,point,
53021,2020-08-05,645,2020-08-22,2 wk ahead inc case,point,
53023,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
53025,2020-08-05,428,2020-08-22,2 wk ahead inc case,point,
53027,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
53029,2020-08-05,61,2020-08-22,2 wk ahead inc case,point,
53031,2020-08-05,22,2020-08-22,2 wk ahead inc case,point,
53033,2020-08-05,2923,2020-08-22,2 wk ahead inc case,point,
53035,2020-08-05,385,2020-08-22,2 wk ahead inc case,point,
53037,2020-08-05,78,2020-08-22,2 wk ahead inc case,point,
53039,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
53041,2020-08-05,87,2020-08-22,2 wk ahead inc case,point,
53043,2020-08-05,28,2020-08-22,2 wk ahead inc case,point,
53045,2020-08-05,114,2020-08-22,2 wk ahead inc case,point,
53047,2020-08-05,246,2020-08-22,2 wk ahead inc case,point,
53049,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
53051,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
53053,2020-08-05,1697,2020-08-22,2 wk ahead inc case,point,
53055,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
53057,2020-08-05,207,2020-08-22,2 wk ahead inc case,point,
53059,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
53061,2020-08-05,1219,2020-08-22,2 wk ahead inc case,point,
53063,2020-08-05,1413,2020-08-22,2 wk ahead inc case,point,
53065,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
53067,2020-08-05,107,2020-08-22,2 wk ahead inc case,point,
53069,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
53071,2020-08-05,229,2020-08-22,2 wk ahead inc case,point,
53073,2020-08-05,92,2020-08-22,2 wk ahead inc case,point,
53075,2020-08-05,27,2020-08-22,2 wk ahead inc case,point,
53077,2020-08-05,900,2020-08-22,2 wk ahead inc case,point,
54001,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54003,2020-08-05,166,2020-08-22,2 wk ahead inc case,point,
54005,2020-08-05,100,2020-08-22,2 wk ahead inc case,point,
54007,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
54009,2020-08-05,21,2020-08-22,2 wk ahead inc case,point,
54011,2020-08-05,214,2020-08-22,2 wk ahead inc case,point,
54013,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54015,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54017,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
54019,2020-08-05,45,2020-08-22,2 wk ahead inc case,point,
54021,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
54023,2020-08-05,24,2020-08-22,2 wk ahead inc case,point,
54025,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54027,2020-08-05,13,2020-08-22,2 wk ahead inc case,point,
54029,2020-08-05,61,2020-08-22,2 wk ahead inc case,point,
54031,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54033,2020-08-05,53,2020-08-22,2 wk ahead inc case,point,
54035,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
54037,2020-08-05,28,2020-08-22,2 wk ahead inc case,point,
54039,2020-08-05,466,2020-08-22,2 wk ahead inc case,point,
54041,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
54043,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54045,2020-08-05,169,2020-08-22,2 wk ahead inc case,point,
54047,2020-08-05,51,2020-08-22,2 wk ahead inc case,point,
54049,2020-08-05,50,2020-08-22,2 wk ahead inc case,point,
54051,2020-08-05,68,2020-08-22,2 wk ahead inc case,point,
54053,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54055,2020-08-05,134,2020-08-22,2 wk ahead inc case,point,
54057,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54059,2020-08-05,142,2020-08-22,2 wk ahead inc case,point,
54061,2020-08-05,109,2020-08-22,2 wk ahead inc case,point,
54063,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
54065,2020-08-05,8,2020-08-22,2 wk ahead inc case,point,
54067,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
54069,2020-08-05,117,2020-08-22,2 wk ahead inc case,point,
54071,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
54073,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54075,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
54077,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
54079,2020-08-05,54,2020-08-22,2 wk ahead inc case,point,
54081,2020-08-05,9,2020-08-22,2 wk ahead inc case,point,
54083,2020-08-05,32,2020-08-22,2 wk ahead inc case,point,
54085,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
54087,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
54089,2020-08-05,9,2020-08-22,2 wk ahead inc case,point,
54091,2020-08-05,22,2020-08-22,2 wk ahead inc case,point,
54093,2020-08-05,6,2020-08-22,2 wk ahead inc case,point,
54095,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
